ticker,forecastType,reportType,endDate,publishDate,actPubtime,updateTime,NIncAPChgrLL,NIncAPChgrUPL,intime
002985,22,S1,2020-06-30,2020-04-28 09:00:00,2020-04-28 00:36:36,2020-04-28 08:06:42,10.0,15.0,1
002585,22,Q1,2020-03-31,2020-04-28 09:00:00,2020-04-28 00:40:41,2020-04-28 05:01:44,80.0,110.0,1
002585,22,S1,2020-06-30,2020-04-28 09:00:00,2020-04-28 00:40:41,2020-04-28 02:03:40,100.0,150.0,1
002733,22,S1,2020-06-30,2020-04-28 09:00:00,2020-04-28 01:42:36,2020-04-28 05:01:44,10.0,19.58,1
000691,22,S1,2020-06-30,2020-04-28 09:00:00,2020-04-28 02:54:36,2020-04-28 04:03:59,173.6,195.67,1
002006,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-28 15:46:35,2020-04-28 18:07:49,109.25,118.5,1
002184,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-28 16:28:37,2020-04-29 08:07:50,281.79,472.68,1
000965,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-28 16:30:40,2020-05-07 10:30:24,399.6,539.42,1
002308,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-28 17:24:36,2020-04-28 20:05:46,375.0,425.0,1
688466,22,Q1,2020-03-31,2020-04-29 09:00:00,2020-04-28 19:06:34,2020-04-29 09:07:39,8.52,36.13,1
002702,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-28 19:08:36,2020-04-28 20:05:46,185.12,327.67,1
002616,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-28 19:56:36,2020-04-28 21:02:43,45.0,75.0,1
300115,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-28 20:00:39,2020-04-28 21:02:43,71.33,93.61,1
002594,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-28 20:40:56,2020-04-29 03:06:18,10.0,23.75,1
300476,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-28 21:10:38,2020-04-28 22:07:25,15.0,25.0,1
002107,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-28 21:46:36,2020-04-29 03:06:18,160.0,210.0,1
002218,22,S1,2020-06-30,2020-04-29 09:00:00,2020-04-29 01:42:37,2020-04-29 02:03:38,91.3,153.54,1
002726,22,Q1,2020-03-31,2020-04-29 09:00:00,2020-04-29 03:52:37,2020-04-29 08:07:49,75.0,80.0,1
002555,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 16:21:36,2020-04-30 03:02:50,35.52,45.2,1
002489,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 16:38:37,2020-04-29 18:05:50,0.0,20.0,1
002214,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 17:04:35,2020-04-29 18:05:50,378.5,463.94,1
002560,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 17:20:50,2020-04-29 18:05:51,43.27,61.18,1
688599,22,Q1,2020-03-31,2020-04-29 09:00:00,2020-04-29 17:30:38,2020-05-07 13:12:02,22.45,49.66,0
002709,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 17:30:57,2020-04-29 20:04:51,285.99,401.78,1
000027,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 17:50:38,2020-04-30 07:03:52,122.82,180.94,1
002551,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 20:12:39,2020-04-30 03:02:50,50.0,70.0,1
002420,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 20:41:07,2020-04-29 22:06:43,79.01,168.52,1
002531,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 20:46:37,2020-04-30 00:07:35,50.0,80.0,1
002486,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 20:54:35,2020-04-29 23:03:22,514.99,668.73,1
002030,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-29 22:21:37,2020-04-30 00:07:35,400.0,643.64,1
601778,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-30 00:07:13,2020-04-30 09:05:53,14.15,22.61,1
002719,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-30 02:18:40,2020-04-30 06:08:16,0.0,50.0,1
300830,22,S1,2020-06-30,2020-04-30 09:00:00,2020-04-30 02:22:39,2020-04-30 09:05:53,11.32,19.1,1
300831,22,S1,2020-06-30,2020-05-06 09:00:00,2020-05-05 18:21:35,2020-05-06 09:04:22,0.3,22.18,1
002990,22,S1,2020-06-30,2020-05-06 09:00:00,2020-05-06 00:00:38,2020-05-06 08:08:51,7.79,18.97,1
688508,22,S1,2020-06-30,2020-05-06 09:00:00,2020-05-06 17:30:46,2020-05-07 16:05:34,1.14,12.37,0
688600,22,S1,2020-06-30,2020-05-07 09:00:00,2020-05-07 00:00:00,2020-05-08 21:03:17,140.18,300.3,1
688157,22,S1,2020-06-30,2020-05-07 09:00:00,2020-05-07 00:00:00,2020-05-09 11:06:43,13.48,13.48,1
002989,22,S1,2020-06-30,2020-05-08 09:00:00,2020-05-08 00:00:38,2020-05-08 09:07:08,9.03,22.82,1
002719,22,S1,2020-06-30,2020-05-09 09:00:00,2020-05-08 20:34:35,2020-05-15 10:06:14,0.0,50.0,1
300832,22,S1,2020-06-30,2020-05-11 09:00:00,2020-05-10 17:26:35,2020-05-11 09:05:10,16.67,27.35,1
688360,22,S1,2020-06-30,2020-05-12 09:00:00,2020-05-11 19:07:36,2020-06-09 15:00:01,5.0,44.0,1
688598,22,Q1,2020-03-31,2020-05-12 09:00:00,2020-05-11 19:07:36,2020-05-12 09:09:00,9.98,24.32,1
300083,22,S1,2020-06-30,2020-05-11 09:00:00,2020-05-11 20:13:25,2020-05-11 21:03:06,990.0,1020.0,0
002990,22,S1,2020-06-30,2020-05-13 09:00:00,2020-05-12 23:58:38,2020-05-13 09:06:36,7.79,18.97,1
688050,22,S1,2020-06-30,2020-05-13 09:00:00,2020-05-13 20:00:40,2020-05-14 10:05:06,35.31,50.09,0
300836,22,S1,2020-06-30,2020-05-14 09:00:00,2020-05-14 00:00:36,2020-05-14 09:04:19,3.06,3.06,1
688004,22,S1,2020-06-30,2020-05-15 09:00:00,2020-05-15 00:00:00,2020-05-18 14:04:41,2.8,27.44,1
688060,22,S1,2020-06-30,2020-05-15 09:00:00,2020-05-15 00:00:00,2020-05-18 14:04:41,154.96,183.29,1
688060,22,S1,2020-06-30,2020-05-15 09:00:00,2020-05-15 00:00:00,2020-05-18 14:04:41,165.45,182.89,1
688580,22,S1,2020-06-30,2020-05-15 09:00:00,2020-05-15 17:30:45,2020-05-15 19:02:55,12.05,21.39,0
002385,22,S1,2020-06-30,2020-05-16 09:00:00,2020-05-15 20:58:36,2020-05-15 23:04:05,2279.39,3171.66,1
300837,22,S1,2020-06-30,2020-05-18 09:00:00,2020-05-18 00:02:38,2020-05-18 09:04:51,9.0,34.0,1
688157,22,S1,2020-06-30,2020-05-19 09:00:00,2020-05-18 19:08:27,2020-05-19 09:05:54,13.48,13.48,1
688555,22,S1,2020-06-30,2020-05-19 09:00:00,2020-05-19 00:00:00,2020-05-20 18:12:15,5.24,13.03,1
688508,22,S1,2020-06-30,2020-05-20 09:00:00,2020-05-20 00:00:00,2020-05-21 19:02:55,1.14,12.37,1
688599,22,S1,2020-06-30,2020-05-21 09:00:00,2020-05-20 19:08:34,2020-05-21 09:04:41,158.32,186.52,1
002661,22,S1,2020-06-30,2020-05-22 09:00:00,2020-05-21 16:50:35,2020-05-21 18:06:45,72.95,120.99,1
A19304,22,S1,2020-06-30,2020-05-21 09:00:00,2020-05-21 17:31:50,2020-05-21 18:06:45,27.76,37.59,0
688338,22,S1,2020-06-30,2020-05-21 09:00:00,2020-05-21 20:30:41,2020-05-22 09:03:49,10.74,34.34,0
002990,22,S1,2020-06-30,2020-05-22 09:00:00,2020-05-21 21:28:39,2020-05-22 08:06:56,7.79,18.97,1
688106,22,S1,2020-06-30,2020-05-22 09:00:00,2020-05-22 00:00:00,2020-05-25 20:06:50,1.96,13.95,1
688356,22,S1,2020-06-30,2020-05-24 09:00:00,2020-05-24 19:01:02,2020-05-25 20:06:51,32.83,56.0,1
300840,22,S1,2020-06-30,2020-05-25 09:00:00,2020-05-25 00:00:52,2020-05-25 09:05:36,41.82,53.17,1
300837,22,S1,2020-06-30,2020-05-25 09:00:00,2020-05-25 00:04:35,2020-05-25 09:05:36,9.0,34.0,1
688311,22,S1,2020-06-30,2020-05-25 09:00:00,2020-05-25 18:30:37,2020-05-25 21:03:58,10.79,35.96,0
688390,22,S1,2020-06-30,2020-05-25 09:00:00,2020-05-25 18:30:40,2020-05-25 20:06:50,118.46,118.46,0
688004,22,S1,2020-06-30,2020-05-26 09:00:00,2020-05-25 19:12:06,2020-05-27 20:29:27,2.8,27.44,1
688600,22,S1,2020-06-30,2020-05-26 09:00:00,2020-05-26 00:00:00,2020-06-18 21:00:01,140.18,300.3,1
A19312,22,S1,2020-06-30,2020-05-26 09:00:00,2020-05-26 17:30:41,2020-05-26 20:06:28,53.1,83.72,0
688360,22,S1,2020-06-30,2020-05-27 09:00:00,2020-05-26 19:06:22,2020-05-27 09:05:59,5.0,44.0,1
300497,22,S1,2020-06-30,2020-05-27 09:00:00,2020-05-27 18:52:36,2020-05-27 20:09:06,90.0,110.0,0
688106,22,S1,2020-06-30,2020-05-28 09:00:00,2020-05-27 19:07:35,2020-05-28 09:05:36,1.96,13.95,1
688050,22,S1,2020-06-30,2020-05-28 09:00:00,2020-05-28 17:02:18,2020-05-28 19:08:16,35.31,50.09,0
688519,22,S1,2020-06-30,2020-05-31 09:00:00,2020-05-31 18:30:58,2020-06-01 17:05:15,4.01,12.68,1
300824,22,S1,2020-06-30,2020-06-01 09:00:00,2020-05-31 23:56:35,2020-06-01 09:07:18,8.88,15.47,1
300842,22,S1,2020-06-30,2020-06-01 09:00:00,2020-05-31 23:56:38,2020-06-01 13:10:49,30.62,43.36,1
A19231,22,S1,2020-06-30,2020-06-01 09:00:00,2020-06-01 17:30:42,2020-06-01 20:09:35,141.44,141.44,0
688313,22,S1,2020-06-30,2020-06-01 09:00:00,2020-06-01 17:30:49,2020-06-01 20:09:35,475.9,541.27,0
688555,22,S1,2020-06-30,2020-06-02 09:00:00,2020-06-01 19:07:35,2020-06-02 11:05:00,5.24,13.03,1
688157,22,S1,2020-06-30,2020-06-02 09:00:00,2020-06-01 19:24:05,2020-06-02 09:07:59,13.48,13.48,1
300840,22,S1,2020-06-30,2020-06-02 09:00:00,2020-06-02 00:00:37,2020-06-02 09:07:59,41.82,53.17,1
300841,22,S1,2020-06-30,2020-06-02 09:00:00,2020-06-02 00:14:38,2020-06-02 18:45:20,89.92,99.36,1
002803,22,S1,2020-06-30,2020-06-03 09:00:00,2020-06-02 16:14:38,2020-06-02 17:07:52,40.0,60.0,1
002803,22,S1,2020-06-30,2020-06-03 09:00:00,2020-06-02 16:14:38,2020-06-02 17:07:52,77.03,116.4,1
688335,22,S1,2020-06-30,2020-06-02 09:00:00,2020-06-02 18:30:51,2020-06-02 20:07:41,56.26,56.26,0
688599,22,S1,2020-06-30,2020-06-04 09:00:00,2020-06-03 19:07:35,2020-06-18 21:00:01,158.32,186.52,1
300837,22,S1,2020-06-30,2020-06-04 09:00:00,2020-06-03 21:30:38,2020-06-04 09:05:20,9.0,34.0,1
688596,22,S1,2020-06-30,2020-06-05 09:00:00,2020-06-05 19:30:48,2020-06-08 15:07:55,32.92,42.7,0
688133,22,S1,2020-06-30,2020-06-05 09:00:00,2020-06-05 19:31:16,2020-06-15 15:05:59,0.0,20.0,0
300147,22,S1,2020-06-30,2020-06-05 09:00:00,2020-06-05 20:48:37,2020-06-05 22:05:35,140.0,170.0,0
688408,22,S1,2020-06-30,2020-06-07 09:00:00,2020-06-07 19:30:29,2020-06-08 15:07:55,13.15,29.32,1
688017,22,S1,2020-06-30,2020-06-07 09:00:00,2020-06-07 19:30:36,2020-06-09 14:24:28,90.91,174.91,1
603087,22,S1,2020-06-30,2020-06-08 09:00:00,2020-06-07 23:48:05,2020-06-08 09:08:00,5.0,15.0,1
300842,22,S1,2020-06-30,2020-06-08 09:00:00,2020-06-08 00:04:35,2020-06-08 09:08:00,30.62,43.36,1
002384,22,S1,2020-06-30,2020-06-09 09:00:00,2020-06-08 17:34:36,2020-06-09 09:07:36,25.0,40.0,1
688004,22,S1,2020-06-30,2020-06-09 09:00:00,2020-06-08 19:10:31,2020-06-09 09:07:36,2.8,27.44,1
300824,22,S1,2020-06-30,2020-06-09 09:00:00,2020-06-09 00:30:36,2020-06-09 09:07:36,8.88,15.47,1
688095,22,S1,2020-06-30,2020-06-09 09:00:00,2020-06-09 18:00:51,2020-06-09 21:03:56,175.0,210.0,0
688600,22,S1,2020-06-30,2020-06-10 09:00:00,2020-06-09 19:15:05,2020-06-10 09:11:46,140.18,300.3,1
300843,22,S1,2020-06-30,2020-06-10 09:00:00,2020-06-10 00:01:30,2020-06-10 09:11:45,7.39,19.14,1
002576,22,S1,2020-06-30,2020-06-11 09:00:00,2020-06-10 16:46:36,2020-06-10 20:08:38,100.0,150.0,1
688004,22,S1,2020-06-30,2020-06-11 09:00:00,2020-06-10 19:06:05,2020-06-11 09:08:28,2.8,27.44,1
688106,22,S1,2020-06-30,2020-06-11 09:00:00,2020-06-10 20:09:28,2020-06-11 09:08:29,1.96,13.95,1
300845,22,S1,2020-06-30,2020-06-11 09:00:00,2020-06-11 00:08:35,2020-06-11 09:08:29,3.44,7.58,1
002859,22,S1,2020-06-30,2020-06-12 09:00:00,2020-06-11 16:12:36,2020-06-11 20:07:46,140.0,180.0,1
688289,22,S1,2020-06-30,2020-06-12 09:00:00,2020-06-12 20:31:04,2020-06-15 12:22:42,14093.56,14093.56,0
002551,22,S1,2020-06-30,2020-06-13 09:00:00,2020-06-12 20:54:35,2020-06-12 22:04:45,50.0,70.0,1
688106,22,S1,2020-06-30,2020-06-15 09:00:00,2020-06-14 15:07:35,2020-06-15 09:09:37,1.96,13.95,1
300729,22,S1,2020-06-30,2020-06-15 09:00:00,2020-06-14 16:50:35,2020-06-14 20:12:55,155.5,185.3,1
300841,22,S1,2020-06-30,2020-06-15 09:00:00,2020-06-14 18:14:35,2020-06-15 12:22:42,89.92,99.36,1
300848,22,S1,2020-06-30,2020-06-15 09:00:00,2020-06-15 00:00:36,2020-06-15 10:12:55,2.2,2.2,1
603087,22,S1,2020-06-30,2020-06-15 09:00:00,2020-06-15 00:03:12,2020-06-15 09:09:37,5.0,15.0,1
300041,22,S1,2020-06-30,2020-06-15 09:00:00,2020-06-15 08:06:37,2020-06-15 11:04:17,10.0,25.0,1
300007,22,S1,2020-06-30,2020-06-15 09:00:00,2020-06-15 19:46:37,2020-06-16 09:05:14,30.0,50.0,0
688555,22,S1,2020-06-30,2020-06-16 09:00:00,2020-06-15 21:15:34,2020-06-16 09:05:14,5.24,13.03,1
000938,22,S1,2020-06-30,2020-06-17 09:00:00,2020-06-16 16:28:40,2020-06-16 18:09:40,0.0,8.0,1
002444,22,S1,2020-06-30,2020-06-17 09:00:00,2020-06-16 16:33:12,2020-06-16 22:34:50,20.0,30.0,1
605188,22,S1,2020-06-30,2020-06-17 09:00:00,2020-06-17 00:12:06,2020-06-17 09:06:51,9.23,13.43,1
300843,22,S1,2020-06-30,2020-06-18 09:00:00,2020-06-17 23:58:38,2020-06-18 09:07:42,7.39,19.14,1
688060,22,S1,2020-06-30,2020-06-19 09:00:00,2020-06-18 19:24:51,2020-06-19 09:04:39,154.96,183.29,1
688060,22,S1,2020-06-30,2020-06-19 09:00:00,2020-06-18 19:24:51,2020-06-19 09:04:39,165.45,182.89,1
300845,22,S1,2020-06-30,2020-06-19 09:00:00,2020-06-18 23:59:08,2020-06-19 09:04:39,3.44,7.58,1
000875,22,S1,2020-06-30,2020-06-20 09:00:00,2020-06-19 19:56:40,2020-06-19 22:06:59,113.22,132.3,1
300850,22,S1,2020-06-30,2020-06-22 09:00:00,2020-06-22 00:00:36,2020-06-22 09:03:40,106.39,133.52,1
002001,22,S1,2020-06-30,2020-06-23 09:00:00,2020-06-22 15:56:36,2020-06-22 19:05:31,90.0,100.0,1
300617,22,S1,2020-06-30,2020-06-22 09:00:00,2020-06-22 19:16:38,2020-06-22 21:03:19,64.24,91.61,0
300045,22,S1,2020-06-30,2020-06-23 09:00:00,2020-06-22 21:26:36,2020-06-22 23:06:00,50.0,70.0,1
300852,22,S1,2020-06-30,2020-06-23 09:00:00,2020-06-23 00:00:41,2020-06-23 09:08:16,61.33,91.76,1
300263,22,S1,2020-06-30,2020-06-24 09:00:00,2020-06-23 18:20:35,2020-06-23 20:09:17,20.0,40.0,1
603087,22,S1,2020-06-30,2020-06-24 09:00:00,2020-06-23 19:12:12,2020-06-24 09:07:27,5.0,15.0,1
300373,22,S1,2020-06-30,2020-06-23 09:00:00,2020-06-23 20:20:39,2020-06-23 22:05:57,45.0,65.0,0
605188,22,S1,2020-06-30,2020-06-24 09:00:00,2020-06-24 00:07:12,2020-06-24 09:07:27,9.23,13.43,1
A19215,22,S1,2020-06-30,2020-06-24 09:00:00,2020-06-24 19:01:46,2020-06-29 11:03:25,30.0,40.0,0
688600,22,S1,2020-06-30,2020-06-29 09:00:00,2020-06-28 15:03:30,2020-06-29 09:05:57,140.18,300.3,1
300441,22,S1,2020-06-30,2020-06-29 09:00:00,2020-06-28 17:22:41,2020-06-28 19:04:00,54.6,95.28,1
002829,22,S1,2020-06-30,2020-06-29 09:00:00,2020-06-28 18:01:41,2020-06-28 20:10:10,1535.23,2119.24,1
300687,22,S1,2020-06-30,2020-06-29 09:00:00,2020-06-28 18:20:35,2020-06-28 20:10:11,272.84,320.85,1
688580,22,S1,2020-06-30,2020-06-30 09:00:00,2020-06-29 19:09:06,2020-06-30 09:02:51,12.05,21.39,1
688488,22,S1,2020-06-30,2020-06-30 09:00:00,2020-06-29 19:10:23,2020-06-30 10:11:42,121.0,121.0,1
688488,22,S1,2020-06-30,2020-06-30 09:00:00,2020-06-29 19:10:23,2020-06-30 10:11:42,56.0,56.0,1
002211,22,S1,2020-06-30,2020-06-30 09:00:00,2020-06-29 20:30:38,2020-06-29 21:02:31,657.17,981.67,1
300146,22,S1,2020-06-30,2020-06-29 09:00:00,2020-06-29 20:34:37,2020-06-30 01:04:18,0.0,20.0,0
300408,22,S1,2020-06-30,2020-06-30 09:00:00,2020-06-29 20:46:36,2020-06-30 01:04:18,10.0,25.0,1
002241,22,S1,2020-06-30,2020-06-30 09:00:00,2020-06-29 21:14:37,2020-06-30 01:04:18,45.0,50.0,1
002585,22,S1,2020-06-30,2020-06-30 09:00:00,2020-06-29 21:28:42,2020-06-30 01:04:18,150.0,200.0,1
002617,22,S1,2020-06-30,2020-07-01 09:00:00,2020-06-30 17:02:43,2020-06-30 20:04:58,9.1,15.92,1
601865,22,S1,2020-06-30,2020-07-01 09:00:00,2020-06-30 19:20:14,2020-06-30 21:04:31,60.92,80.08,1
603189,22,S1,2020-06-30,2020-07-01 09:00:00,2020-06-30 19:30:19,2020-06-30 21:04:31,95.2,131.8,1
300031,22,S1,2020-06-30,2020-06-30 09:00:00,2020-06-30 20:00:37,2020-06-30 21:04:31,30.0,50.0,0
300843,22,S1,2020-06-30,2020-07-01 09:00:00,2020-06-30 21:16:35,2020-07-01 08:09:07,7.39,19.14,1
002577,22,S1,2020-06-30,2020-07-01 09:00:00,2020-06-30 21:24:37,2020-07-01 08:09:07,943.0,1123.0,1
300850,22,S1,2020-06-30,2020-07-01 09:00:00,2020-06-30 23:56:36,2020-07-01 09:07:37,106.39,133.52,1
002216,22,S1,2020-06-30,2020-07-02 09:00:00,2020-07-01 16:20:39,2020-07-01 17:06:45,390.0,420.0,1
000859,22,S1,2020-06-30,2020-07-02 09:00:00,2020-07-01 17:10:37,2020-07-01 18:07:22,50.0,100.0,1
300381,22,S1,2020-06-30,2020-07-02 09:00:00,2020-07-01 17:44:39,2020-07-01 19:12:40,70.0,90.0,1
002702,22,S1,2020-06-30,2020-07-02 09:00:00,2020-07-01 18:18:38,2020-07-01 19:12:40,470.23,612.79,1
688418,22,S1,2020-06-30,2020-07-02 09:00:00,2020-07-01 19:09:06,2020-07-02 09:04:33,34.18,61.02,1
000739,22,S1,2020-06-30,2020-07-02 09:00:00,2020-07-01 19:20:36,2020-07-01 20:10:02,45.28,55.25,1
300261,22,S1,2020-06-30,2020-07-02 09:00:00,2020-07-01 19:48:39,2020-07-01 21:03:09,1201.85,1231.11,1
002681,22,S1,2020-06-30,2020-07-02 09:00:00,2020-07-01 19:48:39,2020-07-01 21:03:09,900.0,1000.0,1
300856,22,S1,2020-06-30,2020-07-02 09:00:00,2020-07-01 23:56:35,2020-07-02 09:04:33,18.85,33.71,1
300371,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-02 16:18:44,2020-07-02 18:09:21,30.0,60.0,1
603128,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-02 16:24:10,2020-07-02 21:36:22,40.0,50.0,1
000915,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-02 16:36:37,2020-07-02 18:09:21,50.0,55.0,1
002669,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-02 17:00:42,2020-07-02 18:09:21,50.0,80.0,1
600055,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-02 17:03:07,2020-07-02 17:12:55,126.0,139.0,1
603977,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-02 18:00:51,2020-07-02 19:06:30,25.0,50.0,1
688508,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-02 20:27:05,2020-07-03 09:05:15,1.14,12.37,1
300562,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-02 20:49:08,2020-07-02 21:03:52,100.0,130.0,1
300853,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-03 00:02:44,2020-07-03 09:05:15,31.21,31.21,1
300855,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-03 00:02:44,2020-07-03 09:05:15,4.89,9.65,1
603916,22,S1,2020-06-30,2020-07-04 09:00:00,2020-07-03 15:48:38,2020-07-03 17:07:20,20.0,30.0,1
002258,22,S1,2020-06-30,2020-07-04 09:00:00,2020-07-03 15:48:39,2020-07-03 17:07:20,56.72,62.99,1
300206,22,S1,2020-06-30,2020-07-03 09:00:00,2020-07-03 16:16:40,2020-07-03 17:07:20,465.0,480.0,0
002734,22,S1,2020-06-30,2020-07-04 09:00:00,2020-07-03 16:16:40,2020-07-03 17:07:20,45.0,55.0,1
002568,22,S1,2020-06-30,2020-07-04 09:00:00,2020-07-03 16:16:40,2020-07-03 17:07:20,50.0,60.0,1
300238,22,S1,2020-06-30,2020-07-04 09:00:00,2020-07-03 16:44:39,2020-07-03 17:07:20,190.0,210.0,1
300503,22,S1,2020-06-30,2020-07-04 09:00:00,2020-07-03 20:52:38,2020-07-03 22:07:38,421.4,461.51,1
688069,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-05 15:06:06,2020-07-21 14:29:57,26.99,26.99,1
603985,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-05 15:26:06,2020-07-06 09:06:22,154.55,201.69,1
002909,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-05 16:08:40,2020-07-06 09:06:22,43.83,91.77,1
200550,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-05 16:58:40,2020-07-06 09:06:22,252.54,252.54,1
300174,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-05 16:58:40,2020-07-06 09:06:22,20.0,40.0,1
000550,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-05 16:58:40,2020-07-06 09:06:22,252.54,252.54,1
002810,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-05 17:00:39,2020-07-06 09:06:22,50.0,55.0,1
002124,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-05 17:00:39,2020-07-06 09:06:22,502.9,530.12,1
300857,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-06 00:02:50,2020-07-06 09:06:22,89.54,89.54,1
605088,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-06 00:04:08,2020-07-15 15:05:56,51.36,51.36,1
300151,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-06 08:00:39,2020-07-06 09:06:22,208.88,238.88,1
300257,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-06 08:00:39,2020-07-06 09:06:22,75.0,125.0,1
300482,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-06 15:52:39,2020-07-06 17:08:41,100.0,120.0,0
001696,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 15:52:39,2020-07-06 17:08:41,40.0,60.0,1
002985,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 15:52:39,2020-07-06 17:08:41,67.0,101.0,1
002255,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 15:52:39,2020-07-06 17:08:41,265.61,279.41,1
601872,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 15:58:06,2020-07-07 09:52:06,489.0,553.0,1
000557,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 16:10:35,2020-07-06 17:08:41,5.81,5.81,1
002709,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 16:18:42,2020-07-06 17:08:41,503.72,543.31,1
300229,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 16:30:37,2020-07-06 17:08:41,40.0,60.0,1
000400,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 16:38:38,2020-07-06 17:08:41,76.0,91.0,1
300114,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 17:28:45,2020-07-06 18:07:43,10.0,30.0,1
300095,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-06 17:44:39,2020-07-06 18:07:43,130.0,160.0,0
000159,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 17:58:39,2020-07-06 19:10:03,378.7,552.77,1
300480,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 17:58:39,2020-07-06 19:10:03,30.0,50.0,1
002578,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 18:32:44,2020-07-06 19:10:03,80.0,100.0,1
000829,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 18:38:38,2020-07-06 19:10:03,452.49,531.41,1
688585,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-06 20:01:11,2020-07-06 22:07:13,3.97,3.97,0
688301,22,S1,2020-06-30,2020-07-06 09:00:00,2020-07-06 20:01:45,2020-07-06 21:08:10,322.0,407.0,0
600330,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 20:10:09,2020-07-06 21:08:10,80.0,90.0,1
688060,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 21:36:08,2020-07-07 09:09:06,165.45,182.89,1
688060,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-06 21:36:08,2020-07-07 09:09:06,154.96,183.29,1
002803,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-07 11:46:38,2020-07-07 14:05:50,71.0,76.0,0
002803,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-07 11:46:38,2020-07-07 14:05:50,138.05,147.89,0
000661,22,S1,2020-06-30,2020-07-07 09:00:00,2020-07-07 11:46:38,2020-07-07 14:05:50,70.0,90.0,0
002039,22,S1,2020-06-30,2020-07-08 09:00:00,2020-07-07 15:46:39,2020-07-07 16:11:41,50.0,90.0,1
002381,22,S1,2020-06-30,2020-07-08 09:00:00,2020-07-07 16:20:36,2020-07-07 17:06:56,10.0,30.0,1
002263,22,S1,2020-06-30,2020-07-08 09:00:00,2020-07-07 16:24:39,2020-07-07 17:06:56,645.35,782.65,1
