,code,解禁时间,限售股类型,解禁前20日涨跌幅,解禁后20日涨跌幅,解禁股占流通股比例,市场,股票名称,解禁前一日股价
19,300595,2018-01-17T00:00:00,首发原股东限售股份,-0.0282306162184641,-0.00654664487399259,1.48373169934641,cyb,欧普康视,48.88
20,300534,2017-09-13T00:00:00,首发原股东限售股份,0.015752993054066,-0.0421836228327378,1.48280926890369,cyb,陇神戎发,16.12
21,603038,2020-01-16T00:00:00,首发原股东限售股份,0.0352697097622949,-0.0828323314248695,1.48136900716797,sh,华立股份,14.97
22,601579,2015-08-25T00:00:00,首发原股东限售股份,-0.123142250741473,-0.162227603235947,1.48,sh,会稽山,12.39
23,603000,2015-04-27T00:00:00,首发原股东限售股份,0.140852575511545,0.136540557372457,1.47862164714641,sh,人民网,64.23
24,002749,2018-03-20T00:00:00,首发原股东限售股份,0.0667686035625747,0.0815416466563958,1.476,zxb,国光股份,62.79
25,603322,2019-07-29T00:00:00,首发原股东限售股份,-0.178571428627998,0.0266304347474266,1.47570050603812,sh,超讯通信,18.4
26,603330,2020-02-13T00:00:00,首发原股东限售股份,-0.0625000002561479,0.0748299320099624,1.47434414415529,sh,上海天洋,14.7
27,300443,2016-04-22T00:00:00,首发原股东限售股份,-0.155733001519313,-0.154081066060433,1.47354054174067,cyb,金雷股份,72.04
28,603826,2020-04-14T00:00:00,首发原股东限售股份,-0.027718550198311,0.228070175216872,1.47021005842934,sh,坤彩科技,22.8
29,002790,2019-03-12T00:00:00,首发原股东限售股份,0.0696864110296505,0.0993485345058971,1.47,zxb,瑞尔特,12.28
