m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
-526152.0,898524.0,-372372.0,-32208.0,-493944.0,-19.83,33.86,-14.03,-1.21,-18.61,1.32,-5.04,0.0,0.0
-12500.0,78625.0,-66125.0,-12500.0,0.0,-8.9,55.96,-47.06,-8.9,0.0,1.25,-5.3,0.0,0.0
-401029.0,969731.0,-568701.0,-401029.0,0.0,-14.71,35.57,-20.86,-14.71,0.0,1.19,-4.8,0.0,0.0
-2687158.0,1697132.0,990027.0,-2687158.0,0.0,-13.61,8.6,5.02,-13.61,0.0,1.17,-1.68,0.0,0.0
-610482.0,777818.0,-167336.0,-610482.0,0.0,-5.72,7.29,-1.57,-5.72,0.0,1.17,0.0,0.0,0.0
-737641.0,864073.0,-126432.0,-737641.0,0.0,-9.74,11.41,-1.67,-9.74,0.0,1.16,-0.85,0.0,0.0
940878.0,-791715.0,-149162.0,940878.0,0.0,7.34,-6.17,-1.16,7.34,0.0,1.22,5.17,0.0,0.0
375797.0,96321.0,-472118.0,-263934.0,639731.0,2.33,0.6,-2.92,-1.63,3.96,1.28,4.92,0.0,0.0
-1095657.0,1759072.0,-663414.0,-1095657.0,0.0,-9.74,15.64,-5.9,-9.74,0.0,1.26,-1.56,0.0,0.0
-725646.0,358085.0,367560.0,-725646.0,0.0,-6.93,3.42,3.51,-6.93,0.0,1.22,-3.17,0.0,0.0
-25183.0,6981.0,18202.0,-25183.0,0.0,-0.42,0.12,0.31,-0.42,0.0,1.23,0.82,0.0,0.0
-514484.0,186447.0,328040.0,-131573.0,-382911.0,-6.83,2.47,4.35,-1.75,-5.08,1.25,1.63,0.0,0.0
808700.0,-421188.0,-387513.0,808700.0,0.0,8.78,-4.57,-4.21,8.78,0.0,1.27,1.6,0.0,0.0
-1150180.0,983750.0,166430.0,-520055.0,-630125.0,-16.57,14.17,2.4,-7.49,-9.08,1.25,-1.57,0.0,0.0
-578072.0,-142724.0,720797.0,-578072.0,0.0,-7.98,-1.97,9.95,-7.98,0.0,1.26,0.8,0.0,0.0
-1141943.0,694052.0,447891.0,-1141943.0,0.0,-14.34,8.72,5.63,-14.34,0.0,1.25,-0.79,0.0,0.0
-3228599.0,2071076.0,1157523.0,-3228599.0,0.0,-20.07,12.88,7.2,-20.07,0.0,1.19,-4.8,0.0,0.0
702655.0,-117287.0,-585368.0,702655.0,0.0,5.8,-0.97,-4.83,5.8,0.0,1.2,0.84,0.0,0.0
577029.0,-394743.0,-182285.0,577029.0,0.0,6.47,-4.42,-2.04,6.47,0.0,1.18,-1.67,0.0,0.0
-259292.0,759362.0,-500069.0,-259292.0,0.0,-3.84,11.26,-7.41,-3.84,0.0,1.18,0.0,0.0,0.0
-582204.0,440591.0,141615.0,-582204.0,0.0,-5.81,4.39,1.41,-5.81,0.0,1.15,-2.54,0.0,0.0
-722476.0,246196.0,476280.0,-722476.0,0.0,-5.42,1.85,3.57,-5.42,0.0,1.19,3.48,0.0,0.0
