m_fund,small_fund,mid_fund,big_fund,super_fund,m_percent,small_percent,mid_percent,big_percent,super_percent,sh_close,sh_change,sz_close,sz_change
0.0,35045.0,-35044.0,0.0,0.0,0.0,1.82,-1.82,0.0,0.0,4.8,3.45,0.0,0.0
0.0,95166.0,-95166.0,0.0,0.0,0.0,16.6,-16.6,0.0,0.0,4.74,-1.25,0.0,0.0
0.0,-301355.0,301355.0,0.0,0.0,0.0,-17.45,17.45,0.0,0.0,4.88,2.95,0.0,0.0
197235.0,-278394.0,81159.0,197235.0,0.0,15.13,-21.35,6.23,15.13,0.0,4.88,0.0,0.0,0.0
-7448.0,192637.0,-185189.0,-7448.0,0.0,-0.5,13.05,-12.54,-0.5,0.0,4.91,0.61,0.0,0.0
250472.0,-647636.0,397164.0,250472.0,0.0,13.36,-34.56,21.19,13.36,0.0,5.02,2.24,0.0,0.0
0.0,31572.0,-31572.0,0.0,0.0,0.0,3.2,-3.2,0.0,0.0,4.98,-0.8,0.0,0.0
0.0,48167.0,-48167.0,0.0,0.0,0.0,7.33,-7.33,0.0,0.0,4.93,-1.0,0.0,0.0
0.0,1800.0,-1800.0,0.0,0.0,0.0,0.31,-0.31,0.0,0.0,4.89,-0.81,0.0,0.0
0.0,116774.0,-116774.0,0.0,0.0,0.0,14.55,-14.55,0.0,0.0,4.72,-3.48,0.0,0.0
0.0,45232.0,-45232.0,0.0,0.0,0.0,10.67,-10.67,0.0,0.0,4.75,0.64,0.0,0.0
0.0,82218.0,-82218.0,0.0,0.0,0.0,9.43,-9.43,0.0,0.0,4.79,0.84,0.0,0.0
0.0,-32240.0,32240.0,0.0,0.0,0.0,-9.82,9.82,0.0,0.0,4.75,-0.84,0.0,0.0
303074.0,83804.0,-386878.0,303074.0,0.0,30.05,8.31,-38.35,30.05,0.0,4.85,2.11,0.0,0.0
0.0,33409.0,-33409.0,0.0,0.0,0.0,7.91,-7.91,0.0,0.0,4.85,0.0,0.0,0.0
0.0,-14058.0,14058.0,0.0,0.0,0.0,-2.07,2.07,0.0,0.0,4.82,-0.62,0.0,0.0
0.0,-53252.0,53252.0,0.0,0.0,0.0,-5.64,5.64,0.0,0.0,4.92,2.07,0.0,0.0
0.0,-69945.0,69945.0,0.0,0.0,0.0,-7.96,7.96,0.0,0.0,4.92,0.0,0.0,0.0
0.0,191629.0,-191629.0,0.0,0.0,0.0,12.06,-12.06,0.0,0.0,4.81,-2.24,0.0,0.0
0.0,-89523.0,89523.0,0.0,0.0,0.0,-9.96,9.96,0.0,0.0,4.84,0.62,0.0,0.0
0.0,-10660.0,10660.0,0.0,0.0,0.0,-1.34,1.34,0.0,0.0,4.87,0.62,0.0,0.0
0.0,-20981.0,20981.0,0.0,0.0,0.0,-4.26,4.26,0.0,0.0,4.88,0.21,0.0,0.0
0.0,-3162.0,3162.0,0.0,0.0,0.0,-0.59,0.59,0.0,0.0,4.9,0.41,0.0,0.0
0.0,85438.0,-85438.0,0.0,0.0,0.0,9.75,-9.75,0.0,0.0,4.88,-0.41,0.0,0.0
0.0,-28889.0,28889.0,0.0,0.0,0.0,-2.48,2.48,0.0,0.0,4.92,0.82,0.0,0.0
0.0,-84684.0,84684.0,0.0,0.0,0.0,-10.48,10.48,0.0,0.0,4.92,0.0,0.0,0.0
97218.0,-420613.0,323394.0,97218.0,0.0,1.6,-6.92,5.32,1.6,0.0,5.11,3.86,0.0,0.0
125432.0,142618.0,-268050.0,125432.0,0.0,6.71,7.63,-14.34,6.71,0.0,5.05,-1.17,0.0,0.0
0.0,-51592.0,51592.0,0.0,0.0,0.0,-4.75,4.75,0.0,0.0,5.11,1.19,0.0,0.0
-84801.0,12320.0,72481.0,-84801.0,0.0,-5.65,0.82,4.83,-5.65,0.0,5.03,-1.57,0.0,0.0
-149328.0,338511.0,-189183.0,-149328.0,0.0,-5.45,12.36,-6.91,-5.45,0.0,5.07,0.8,0.0,0.0
0.0,69657.0,-69657.0,0.0,0.0,0.0,3.42,-3.42,0.0,0.0,5.11,0.79,0.0,0.0
223417.0,-105595.0,-117822.0,223417.0,0.0,13.84,-6.54,-7.3,13.84,0.0,5.13,0.39,0.0,0.0
0.0,-162646.0,162646.0,0.0,0.0,0.0,-10.6,10.6,0.0,0.0,5.14,0.19,0.0,0.0
48372.0,-122343.0,73971.0,48372.0,0.0,2.21,-5.59,3.38,2.21,0.0,5.09,-0.97,0.0,0.0
-216284.0,-143656.0,359940.0,-216284.0,0.0,-12.57,-8.35,20.92,-12.57,0.0,5.16,1.38,0.0,0.0
-23478.0,-85259.0,108737.0,-23478.0,0.0,-2.0,-7.25,9.24,-2.0,0.0,5.16,0.0,0.0,0.0
0.0,6704.0,-6704.0,0.0,0.0,0.0,0.32,-0.32,0.0,0.0,5.17,0.19,0.0,0.0
231138.0,210579.0,-441717.0,231138.0,0.0,15.76,14.36,-30.12,15.76,0.0,5.11,-1.16,0.0,0.0
75898.0,132799.0,-208697.0,97504.0,-21606.0,6.51,11.4,-17.91,8.37,-1.85,5.1,-0.2,0.0,0.0
-153458.0,208758.0,-55300.0,0.0,-153458.0,-27.77,37.78,-10.01,0.0,-27.77,5.11,0.2,0.0,0.0
-300382.0,468593.0,-168211.0,-237780.0,-62602.0,-7.59,11.85,-4.25,-6.01,-1.58,4.96,-2.94,0.0,0.0
-226324.0,824643.0,-598319.0,-226324.0,0.0,-8.55,31.17,-22.62,-8.55,0.0,4.88,-1.61,0.0,0.0
-308473.0,549977.0,-241505.0,-308473.0,0.0,-13.54,24.13,-10.6,-13.54,0.0,4.84,-0.82,0.0,0.0
0.0,259737.0,-259737.0,0.0,0.0,0.0,31.6,-31.6,0.0,0.0,4.8,-0.83,0.0,0.0
-646092.0,33263.0,612829.0,-646092.0,0.0,-39.33,2.02,37.31,-39.33,0.0,4.89,1.88,0.0,0.0
-16366.0,-401408.0,417774.0,-16366.0,0.0,-0.33,-8.18,8.51,-0.33,0.0,4.98,1.84,0.0,0.0
122503.0,-104202.0,-18301.0,280297.0,-157794.0,3.93,-3.34,-0.59,9.0,-5.06,5.04,1.2,0.0,0.0
125187.0,-617556.0,492369.0,125187.0,0.0,3.66,-18.06,14.4,3.66,0.0,5.11,1.39,0.0,0.0
0.0,-182965.0,182966.0,0.0,0.0,0.0,-9.63,9.63,0.0,0.0,5.11,0.0,0.0,0.0
0.0,552440.0,-552440.0,0.0,0.0,0.0,30.56,-30.56,0.0,0.0,5.1,-0.2,0.0,0.0
0.0,98310.0,-98310.0,0.0,0.0,0.0,9.31,-9.31,0.0,0.0,5.03,-1.37,0.0,0.0
0.0,192859.0,-192859.0,0.0,0.0,0.0,11.18,-11.18,0.0,0.0,5.05,0.4,0.0,0.0
73437.0,-768399.0,694962.0,73437.0,0.0,2.61,-27.29,24.68,2.61,0.0,5.15,1.98,0.0,0.0
775301.0,-2082372.0,1307071.0,775301.0,0.0,7.97,-21.41,13.44,7.97,0.0,5.28,2.52,0.0,0.0
-295370.0,-89482.0,384852.0,-295370.0,0.0,-5.07,-1.54,6.6,-5.07,0.0,5.3,0.38,0.0,0.0
-192603.0,279947.0,-87344.0,-192603.0,0.0,-2.47,3.59,-1.12,-2.47,0.0,5.34,0.75,0.0,0.0
-40236.0,-289396.0,329632.0,-40236.0,0.0,-0.55,-3.95,4.5,-0.55,0.0,5.41,1.31,0.0,0.0
21349.0,261587.0,-282936.0,21349.0,0.0,0.75,9.21,-9.96,0.75,0.0,5.35,-1.11,0.0,0.0
0.0,578939.0,-578939.0,0.0,0.0,0.0,27.21,-27.21,0.0,0.0,5.25,-1.87,0.0,0.0
0.0,268122.0,-268122.0,0.0,0.0,0.0,24.86,-24.86,0.0,0.0,5.28,0.57,0.0,0.0
0.0,-97110.0,97110.0,0.0,0.0,0.0,-14.37,14.37,0.0,0.0,5.3,0.38,0.0,0.0
-722622.0,767991.0,-45369.0,-722622.0,0.0,-26.75,28.43,-1.68,-26.75,0.0,5.2,-1.89,0.0,0.0
0.0,118984.0,-118984.0,0.0,0.0,0.0,11.06,-11.06,0.0,0.0,5.21,0.19,0.0,0.0
-224560.0,563578.0,-339018.0,-224560.0,0.0,-11.71,29.4,-17.68,-11.71,0.0,5.23,0.38,0.0,0.0
0.0,89325.0,-89324.0,0.0,0.0,0.0,7.03,-7.03,0.0,0.0,5.23,0.0,0.0,0.0
-505587.0,207741.0,297846.0,-505587.0,0.0,-16.63,6.83,9.8,-16.63,0.0,5.3,1.34,0.0,0.0
120281.0,1102529.0,-1222810.0,120281.0,0.0,4.12,37.75,-41.87,4.12,0.0,5.14,-3.02,0.0,0.0
0.0,82135.0,-82135.0,0.0,0.0,0.0,5.05,-5.05,0.0,0.0,5.17,0.58,0.0,0.0
-268217.0,1200519.0,-932302.0,-268217.0,0.0,-8.77,39.25,-30.48,-8.77,0.0,5.16,-0.19,0.0,0.0
0.0,130125.0,-130125.0,0.0,0.0,0.0,11.88,-11.88,0.0,0.0,5.2,0.78,0.0,0.0
0.0,-201552.0,201551.0,0.0,0.0,0.0,-8.23,8.23,0.0,0.0,5.25,0.96,0.0,0.0
782930.0,-125535.0,-657395.0,782930.0,0.0,53.06,-8.51,-44.55,53.06,0.0,5.28,0.57,0.0,0.0
2830.0,95594.0,-98424.0,2830.0,0.0,0.28,9.48,-9.76,0.28,0.0,5.24,-0.76,0.0,0.0
1021522.0,-1376974.0,355452.0,1021522.0,0.0,13.18,-17.76,4.59,13.18,0.0,5.28,0.76,0.0,0.0
-54638.0,541719.0,-487081.0,-54638.0,0.0,-1.71,16.99,-15.28,-1.71,0.0,5.3,0.38,0.0,0.0
