,date,ndate,instrument,hymc,forecast,forecasttype,increasel,increaset,zfpx
1533,2016-06-30,2016-07-13,300237.SZA,园林工程,increase,预增,177.22,206.99,192.105
1534,2016-06-30,2016-04-28,002418.SZA,金属制品,increase,预增,177.47,221.28,199.375
1535,2016-06-30,2016-07-06,300383.SZA,电信运营,increase,预增,178.79,200.23,189.51
1536,2016-06-30,2016-07-12,002075.SZA,钢铁行业,increase,扭亏,179.47,219.2,199.335
1537,2016-06-30,2016-07-15,000670.SZA,电子信息,increase,扭亏,179.8,179.8,179.8
1538,2016-06-30,2016-07-13,002108.SZA,塑胶制品,increase,预增,180.0,200.0,190.0
1539,2016-06-30,2016-07-01,831496.SHA,nan,increase,扭亏,180.0,220.0,200.0
1540,2016-06-30,2016-07-05,002567.SZA,农牧饲渔,increase,预增,180.0,200.0,190.0
1541,2016-06-30,2016-07-12,430346.SZA,nan,increase,预增,180.05,216.58,198.315
1542,2016-06-30,2016-07-15,300006.SZA,医药制造,increase,预增,180.13,207.24,193.685
1543,2016-06-30,2016-07-04,300194.SZA,医药制造,increase,预增,181.48,210.72,196.1
1544,2016-06-30,2016-07-14,300511.SZA,农牧饲渔,increase,扭亏,181.54,222.31,201.925
1545,2016-06-30,2016-07-27,831491.SHA,nan,increase,预增,184.8,184.8,184.8
1546,2016-06-30,2016-04-29,002523.SZA,机械行业,increase,预增,185.0,235.0,210.0
1547,2016-06-30,2016-07-12,002321.SZA,农牧饲渔,increase,预增,185.4,232.96,209.18
1548,2016-06-30,2016-08-17,830855.SHA,nan,increase,预增,186.53,205.64,196.085
1549,2016-06-30,2016-07-16,600984.SHA,机械行业,increase,扭亏,186.78,186.78,186.78
1550,2016-06-30,2016-07-29,430378.SZA,nan,increase,扭亏,187.55,187.55,187.55
1551,2016-06-30,2016-04-30,002702.SZA,食品饮料,increase,扭亏,187.65,304.51,246.08
1552,2016-06-30,2016-04-28,002110.SZA,钢铁行业,increase,扭亏,188.0,238.0,213.0
1553,2016-06-30,2016-07-11,300037.SZA,材料行业,increase,预增,190.0,210.0,200.0
1554,2016-06-30,2016-04-29,002384.SZA,金属制品,increase,预增,190.0,240.0,215.0
1555,2016-06-30,2016-07-08,603026.SHA,化工行业,increase,预增,190.71,190.71,190.71
1556,2016-06-30,2016-07-14,200992.SZA,农牧饲渔,increase,扭亏,191.54,209.85,200.695
1557,2016-06-30,2016-04-28,002217.SZA,电子元件,increase,预增,193.78,219.1,206.44
1558,2016-06-30,2016-07-15,300308.SZA,机械行业,increase,扭亏,197.95,217.54,207.745
1559,2016-06-30,2016-07-14,300377.SZA,软件服务,increase,预增,200.0,228.0,214.0
1560,2016-06-30,2016-04-26,002176.SZA,机械行业,increase,预增,200.0,250.0,225.0
1561,2016-06-30,2016-07-06,600517.SHA,输配电气,increase,预增,200.0,210.0,205.0
1562,2016-06-30,2016-07-11,600512.SHA,工程建设,increase,预增,200.0,,200.0
1563,2016-06-30,2016-07-15,600119.SHA,交运物流,increase,预增,200.0,200.0,200.0
1564,2016-06-30,2016-04-27,300098.SZA,安防设备,increase,预增,203.31,227.58,215.445
1565,2016-06-30,2016-07-27,600416.SHA,机械行业,increase,扭亏,203.36,218.56,210.96
1566,2016-06-30,2016-06-28,300191.SZA,石油行业,increase,扭亏,205.0,235.0,220.0
1567,2016-06-30,2016-07-26,832954.SHA,nan,increase,预增,205.0,205.0,205.0
1568,2016-06-30,2016-07-21,834438.SHA,nan,increase,预增,205.0,205.0,205.0
1569,2016-06-30,2016-07-15,002188.SZA,电子元件,increase,扭亏,206.68,260.02,233.35
1570,2016-06-30,2016-07-18,831813.SHA,nan,increase,预增,207.05,237.75,222.4
1571,2016-06-30,2016-04-23,000967.SZA,金属制品,increase,预增,208.73,208.73,208.73
1572,2016-06-30,2016-07-11,300302.SZA,软件服务,increase,预增,210.0,240.0,225.0
1573,2016-06-30,2016-07-09,300121.SZA,化工行业,increase,预增,210.0,230.0,220.0
1574,2016-06-30,2016-07-15,002234.SZA,农牧饲渔,increase,扭亏,211.38,218.8,215.09
1575,2016-06-30,2016-07-13,300420.SZA,机械行业,increase,预增,212.07,240.86,226.465
1576,2016-06-30,2016-07-15,000978.SZA,旅游酒店,increase,扭亏,214.7,214.7,214.7
1577,2016-06-30,2016-07-13,002491.SZA,通讯行业,increase,预增,215.0,245.0,230.0
1578,2016-06-30,2016-07-11,300082.SZA,化工行业,increase,预增,215.0,235.0,225.0
1579,2016-06-30,2016-07-09,300265.SZA,输配电气,increase,预增,216.0,236.0,226.0
1580,2016-06-30,2016-07-14,300040.SZA,输配电气,increase,扭亏,217.91,247.38,232.645
1581,2016-06-30,2016-07-09,000985.SZA,石油行业,increase,扭亏,218.68,246.61,232.645
1582,2016-06-30,2016-07-13,833913.SHA,nan,increase,预增,219.26,325.68,272.47
1583,2016-06-30,2016-07-15,002670.SZA,券商信托,increase,预增,220.0,235.0,227.5
1584,2016-06-30,2016-07-15,002010.SZA,交运物流,increase,预增,220.0,250.0,235.0
1585,2016-06-30,2016-07-13,600366.SHA,有色金属,increase,预增,220.0,240.0,230.0
1586,2016-06-30,2016-07-18,831557.SHA,nan,increase,预增,220.0,220.0,220.0
1587,2016-06-30,2016-07-20,600074.SHA,安防设备,increase,预增,225.0,250.0,237.5
1588,2016-06-30,2016-07-09,600636.SHA,化工行业,increase,扭亏,227.39,227.39,227.39
1589,2016-06-30,2016-07-11,000488.SZA,造纸印刷,increase,预增,230.0,260.0,245.0
1590,2016-06-30,2016-07-11,200488.SZA,造纸印刷,increase,预增,230.0,260.0,245.0
1591,2016-06-30,2016-07-14,300266.SZA,环保工程,increase,预增,230.0,260.0,245.0
1592,2016-06-30,2016-07-30,600126.SHA,钢铁行业,increase,扭亏,233.84,233.84,233.84
1593,2016-06-30,2016-07-15,000007.SZA,房地产,increase,扭亏,234.37,301.55,267.96
1594,2016-06-30,2016-04-27,002264.SZA,商业百货,increase,扭亏,234.41,360.41,297.41
1595,2016-06-30,2016-07-14,002458.SZA,农牧饲渔,increase,扭亏,238.04,243.25,240.645
1596,2016-06-30,2016-07-07,300246.SZA,医疗行业,increase,预增,240.0,270.0,255.0
1597,2016-06-30,2016-07-12,300311.SZA,软件服务,increase,预增,250.0,280.0,265.0
1598,2016-06-30,2016-06-28,000705.SZA,医药制造,increase,预增,250.0,270.0,260.0
1599,2016-06-30,2016-07-01,002043.SZA,木业家具,increase,预增,250.0,280.0,265.0
1600,2016-06-30,2016-04-28,002125.SZA,化工行业,increase,预增,250.0,300.0,275.0
1601,2016-06-30,2016-07-12,300206.SZA,医疗行业,increase,预增,250.0,280.0,265.0
1602,2016-06-30,2016-07-11,300182.SZA,软件服务,increase,预增,251.62,279.38,265.5
1603,2016-06-30,2016-07-15,300013.SZA,交运物流,increase,预增,253.49,280.39,266.94
1604,2016-06-30,2016-07-21,830936.SHA,nan,increase,预增,254.37,318.8,286.585
1605,2016-06-30,2016-07-21,834416.SHA,nan,increase,预增,265.38,303.85,284.615
1606,2016-06-30,2016-04-30,002684.SZA,电子元件,increase,预增,266.36,315.2,290.78
1607,2016-06-30,2016-08-08,831802.SHA,nan,increase,扭亏,267.0,300.0,283.5
1608,2016-06-30,2016-07-13,300221.SZA,塑胶制品,increase,预增,269.0,308.0,288.5
1609,2016-06-30,2016-07-15,002172.SZA,化纤行业,increase,预增,269.84,317.9,293.87
1610,2016-06-30,2016-07-13,300287.SZA,软件服务,increase,预增,270.0,300.0,285.0
1611,2016-06-30,2016-07-12,300058.SZA,文化传媒,increase,预增,272.0,318.0,295.0
1612,2016-06-30,2016-07-13,002308.SZA,电子元件,increase,预增,275.0,300.0,287.5
1613,2016-06-30,2016-07-13,000790.SZA,医药制造,increase,预增,275.69,322.65,299.17
1614,2016-06-30,2016-07-25,836521.SHA,nan,increase,预增,276.8,276.8,276.8
1615,2016-06-30,2016-07-14,833399.SHA,nan,increase,扭亏,276.88,276.88,276.88
1616,2016-06-30,2016-07-14,300251.SZA,文化传媒,increase,预增,277.0,302.0,289.5
1617,2016-06-30,2016-07-12,000059.SZA,石油行业,increase,预增,278.96,300.01,289.485
1618,2016-06-30,2016-07-14,000040.SZA,环保工程,increase,预增,280.0,330.0,305.0
1619,2016-06-30,2016-07-13,300322.SZA,通讯行业,increase,扭亏,282.0,294.0,288.0
1620,2016-06-30,2016-04-27,002016.SZA,房地产,increase,预增,283.66,342.68,313.17
1621,2016-06-30,2016-04-28,002053.SZA,化工行业,increase,预增,283.82,333.49,308.655
1622,2016-06-30,2016-07-20,430632.SZA,nan,increase,扭亏,286.0,286.0,286.0
1623,2016-06-30,2016-07-14,300319.SZA,电子元件,increase,预增,286.05,316.05,301.05
1624,2016-06-30,2016-07-18,836346.SHA,nan,increase,预增,289.61,393.51,341.56
1625,2016-06-30,2016-04-23,002362.SZA,软件服务,increase,预增,291.54,1661.94,976.74
1626,2016-06-30,2016-07-16,600595.SHA,有色金属,increase,扭亏,292.43,292.43,292.43
1627,2016-06-30,2016-07-25,835265.SHA,nan,increase,预增,293.76,293.76,293.76
1628,2016-06-30,2016-07-12,600189.SHA,木业家具,increase,扭亏,295.24,334.29,314.765
1629,2016-06-30,2016-04-23,002502.SZA,文化传媒,increase,预增,300.0,350.0,325.0
1630,2016-06-30,2016-07-08,600644.SHA,电力行业,increase,预增,300.0,370.0,335.0
1631,2016-06-30,2016-07-26,601069.SHA,贵金属,increase,预增,310.0,350.0,330.0
1632,2016-06-30,2016-07-14,002301.SZA,文教休闲,increase,扭亏,310.44,340.51,325.475
1633,2016-06-30,2016-07-14,300010.SZA,软件服务,increase,扭亏,312.11,351.39,331.75
1634,2016-06-30,2016-07-13,300498.SZA,农牧饲渔,increase,预增,315.06,344.64,329.85
1635,2016-06-30,2016-07-07,002182.SZA,有色金属,increase,预增,317.12,363.47,340.295
1636,2016-06-30,2016-07-14,000933.SZA,有色金属,increase,扭亏,318.86,329.29,324.075
1637,2016-06-30,2016-07-07,000795.SZA,材料行业,increase,预增,318.93,423.66,371.295
1638,2016-06-30,2016-07-15,836909.SHA,nan,increase,预增,319.29,336.76,328.025
1639,2016-06-30,2016-07-15,300323.SZA,电子元件,increase,预增,320.0,350.0,335.0
1640,2016-06-30,2016-04-26,002493.SZA,化纤行业,increase,预增,320.21,368.23,344.22
1641,2016-06-30,2016-07-14,000952.SZA,医药制造,increase,扭亏,326.38,394.3,360.34
1642,2016-06-30,2016-04-25,002426.SZA,金属制品,increase,预增,326.41,373.21,349.81
1643,2016-06-30,2016-08-09,831644.SHA,nan,increase,扭亏,329.06,357.69,343.375
1644,2016-06-30,2016-07-13,832597.SHA,nan,increase,扭亏,343.12,368.71,355.915
1645,2016-06-30,2016-07-20,831034.SHA,nan,increase,扭亏,344.7,364.28,354.49
1646,2016-06-30,2016-07-15,000155.SZA,化肥行业,increase,扭亏,344.96,398.4,371.68
1647,2016-06-30,2016-07-04,430178.SZA,nan,increase,扭亏,345.52,394.62,370.07
1648,2016-06-30,2016-07-15,000971.SZA,电子信息,increase,扭亏,345.53,450.76,398.145
1649,2016-06-30,2016-07-13,300118.SZA,输配电气,increase,预增,346.34,356.05,351.195
1650,2016-06-30,2016-07-15,000825.SZA,钢铁行业,increase,预增,347.42,395.92,371.67
1651,2016-06-30,2016-04-30,600330.SHA,电子元件,increase,预增,350.0,400.0,375.0
1652,2016-06-30,2016-07-15,000698.SZA,石油行业,increase,预增,354.44,738.6,546.52
1653,2016-06-30,2016-07-14,300048.SZA,汽车行业,increase,预增,358.0,388.0,373.0
1654,2016-06-30,2016-07-14,300209.SZA,软件服务,increase,预增,360.1,390.08,375.09
1655,2016-06-30,2016-04-29,002606.SZA,输配电气,increase,扭亏,360.45,434.86,397.655
1656,2016-06-30,2016-08-02,430205.SZA,nan,increase,扭亏,361.28,491.92,426.6
1657,2016-06-30,2016-04-28,002218.SZA,电子元件,increase,预增,362.97,512.57,437.77
1658,2016-06-30,2016-07-19,835089.SHA,nan,increase,预增,364.79,388.03,376.41
1659,2016-06-30,2016-05-04,002343.SZA,文化传媒,increase,扭亏,368.77,435.97,402.37
1660,2016-06-30,2016-07-08,300324.SZA,软件服务,increase,预增,370.0,400.0,385.0
1661,2016-06-30,2016-07-04,300008.SZA,船舶制造,increase,预增,370.0,400.0,385.0
1662,2016-06-30,2016-07-11,300223.SZA,电子元件,increase,预增,371.5,859.45,615.475
1663,2016-06-30,2016-07-15,300250.SZA,电子信息,increase,预增,380.0,410.0,395.0
1664,2016-06-30,2016-04-29,002594.SZA,汽车行业,increase,预增,382.15,425.01,403.58
1665,2016-06-30,2016-04-22,002208.SZA,房地产,increase,扭亏,388.58,545.99,467.285
1666,2016-06-30,2016-07-14,300156.SZA,环保工程,increase,预增,389.0,415.0,402.0
1667,2016-06-30,2016-07-13,002485.SZA,纺织服装,increase,预增,390.0,440.0,415.0
1668,2016-06-30,2016-04-26,002314.SZA,房地产,increase,扭亏,394.62,478.8,436.71
1669,2016-06-30,2016-04-30,002173.SZA,医疗行业,increase,扭亏,395.65,513.92,454.785
1670,2016-06-30,2016-04-26,002460.SZA,有色金属,increase,预增,400.0,450.0,425.0
1671,2016-06-30,2016-07-06,831409.SHA,nan,increase,预增,400.0,,400.0
1672,2016-06-30,2016-07-14,300163.SZA,材料行业,increase,预增,403.22,433.22,418.22
1673,2016-06-30,2016-07-14,000976.SZA,交运设备,increase,扭亏,404.34,404.34,404.34
1674,2016-06-30,2016-08-03,600765.SHA,航天航空,increase,预增,408.39,408.39,408.39
1675,2016-06-30,2016-04-27,002123.SZA,通讯行业,increase,预增,425.96,463.52,444.74
1676,2016-06-30,2016-04-28,002006.SZA,机械行业,increase,预增,426.76,532.11,479.435
1677,2016-06-30,2016-07-13,300023.SZA,多元金融,increase,预增,427.0,455.0,441.0
1678,2016-06-30,2016-07-15,000863.SZA,房地产,increase,预增,428.59,428.59,428.59
1679,2016-06-30,2016-04-29,002196.SZA,机械行业,increase,预增,430.0,480.0,455.0
1680,2016-06-30,2016-07-15,000676.SZA,电子信息,increase,扭亏,433.35,576.22,504.785
1681,2016-06-30,2016-07-26,600129.SHA,医药制造,increase,预增,433.37,433.37,433.37
1682,2016-06-30,2016-07-14,300331.SZA,材料行业,increase,预增,440.0,470.0,455.0
1683,2016-06-30,2016-04-30,600975.SHA,农牧饲渔,increase,扭亏,442.93,614.4,528.665
1684,2016-06-30,2016-04-28,002323.SZA,工程建设,increase,预增,448.31,495.31,471.81
1685,2016-06-30,2016-04-26,002097.SZA,机械行业,increase,预增,450.0,500.0,475.0
1686,2016-06-30,2016-07-27,600390.SHA,多元金融,increase,扭亏,464.49,464.49,464.49
1687,2016-06-30,2016-07-15,000561.SZA,通讯行业,increase,预增,488.07,536.8,512.435
1688,2016-06-30,2016-07-12,000957.SZA,汽车行业,increase,预增,500.0,530.0,515.0
1689,2016-06-30,2016-07-29,600053.SHA,多元金融,increase,预增,502.87,502.87,502.87
1690,2016-06-30,2016-07-09,600093.SHA,多元金融,increase,预增,510.0,510.0,510.0
1691,2016-06-30,2016-04-30,002118.SZA,医药制造,increase,预增,531.88,581.27,556.575
1692,2016-06-30,2016-07-14,200056.SZA,房地产,increase,预增,532.03,595.23,563.63
1693,2016-06-30,2016-07-14,000056.SZA,房地产,increase,预增,532.03,595.23,563.63
1694,2016-06-30,2016-07-15,002709.SZA,化工行业,increase,预增,540.0,560.0,550.0
1695,2016-06-30,2016-07-15,300097.SZA,机械行业,increase,预增,547.61,577.4,562.505
1696,2016-06-30,2016-07-14,000546.SZA,水泥建材,increase,预增,555.9,603.93,579.915
1697,2016-06-30,2016-07-06,002013.SZA,航天航空,increase,预增,560.0,590.0,575.0
1698,2016-06-30,2016-07-14,000587.SZA,珠宝首饰,increase,预增,569.0,597.0,583.0
1699,2016-06-30,2016-07-15,000005.SZA,环保工程,increase,扭亏,574.37,660.62,617.495
1700,2016-06-30,2016-07-13,002112.SZA,输配电气,increase,预增,586.8,630.27,608.535
1701,2016-06-30,2016-04-28,002583.SZA,通讯行业,increase,扭亏,608.34,2133.36,1370.85
1702,2016-06-30,2016-06-28,300253.SZA,软件服务,increase,预增,619.0,644.0,631.5
1703,2016-06-30,2016-07-15,002079.SZA,电子元件,increase,预增,620.0,670.0,645.0
1704,2016-06-30,2016-07-15,000913.SZA,交运设备,increase,预增,624.7,669.07,646.885
1705,2016-06-30,2016-04-23,002113.SZA,软件服务,increase,扭亏,625.4,800.53,712.965
1706,2016-06-30,2016-07-14,000667.SZA,房地产,increase,预增,626.14,667.25,646.695
1707,2016-06-30,2016-07-19,601012.SHA,材料行业,increase,预增,630.0,630.0,630.0
1708,2016-06-30,2016-07-15,000735.SZA,农牧饲渔,increase,预增,633.44,682.34,657.89
1709,2016-06-30,2016-07-15,000721.SZA,旅游酒店,increase,扭亏,666.31,693.93,680.12
1710,2016-06-30,2016-04-20,002298.SZA,安防设备,increase,预增,680.0,730.0,705.0
1711,2016-06-30,2016-06-24,600736.SHA,房地产,increase,预增,685.06,685.06,685.06
1712,2016-06-30,2016-04-26,002148.SZA,通讯行业,increase,扭亏,697.79,979.11,838.45
1713,2016-06-30,2016-04-20,300242.SZA,软件服务,increase,预增,699.24,940.43,819.835
1714,2016-06-30,2016-04-26,002513.SZA,农药兽药,increase,扭亏,704.45,814.35,759.4
1715,2016-06-30,2016-07-26,600537.SHA,电子元件,increase,预增,711.0,711.0,711.0
1716,2016-06-30,2016-07-14,000560.SZA,房地产,increase,预增,714.05,830.34,772.195
1717,2016-06-30,2016-07-15,002200.SZA,园林工程,increase,预增,740.71,788.75,764.73
1718,2016-06-30,2016-07-14,836610.SHA,nan,increase,预增,743.72,1024.96,884.34
1719,2016-06-30,2016-07-16,002746.SZA,农牧饲渔,increase,预增,749.44,795.98,772.71
1720,2016-06-30,2016-07-06,300189.SZA,农牧饲渔,increase,预增,750.63,1601.26,1175.945
1721,2016-06-30,2016-04-26,002579.SZA,电子元件,increase,预增,760.0,810.0,785.0
1722,2016-06-30,2016-07-08,836531.SHA,nan,increase,预增,777.0,864.0,820.5
1723,2016-06-30,2016-04-30,002322.SZA,软件服务,increase,预增,837.0,887.0,862.0
1724,2016-06-30,2016-07-23,600151.SHA,电子元件,increase,扭亏,878.87,878.87,878.87
1725,2016-06-30,2016-07-12,600505.SHA,电力行业,increase,预增,900.0,900.0,900.0
1726,2016-06-30,2016-07-15,300051.SZA,电子信息,increase,扭亏,902.24,1013.66,957.95
1727,2016-06-30,2016-07-06,000548.SZA,高速公路,increase,预增,925.0,975.0,950.0
1728,2016-06-30,2016-07-06,833977.SHA,nan,increase,预增,936.0,1084.0,1010.0
1729,2016-06-30,2016-07-14,000766.SZA,医药制造,increase,略增,957.81,1005.35,981.58
1730,2016-06-30,2016-07-15,000034.SZA,通讯行业,increase,预增,975.85,1019.77,997.81
1731,2016-06-30,2016-07-12,600406.SHA,输配电气,increase,预增,1000.0,1050.0,1025.0
1732,2016-06-30,2016-07-05,832018.SHA,nan,increase,预增,1000.62,1105.45,1053.035
1733,2016-06-30,2016-07-06,000536.SZA,电子元件,increase,预增,1013.97,1042.53,1028.25
1734,2016-06-30,2016-06-27,002124.SZA,农牧饲渔,increase,扭亏,1043.39,1137.73,1090.56
1735,2016-06-30,2016-04-29,002607.SZA,文教休闲,increase,预增,1064.49,1114.62,1089.555
1736,2016-06-30,2016-04-30,002366.SZA,机械行业,increase,预增,1072.97,1343.65,1208.31
1737,2016-06-30,2016-07-29,600077.SHA,房地产,increase,预增,1100.0,1400.0,1250.0
1738,2016-06-30,2016-04-29,002600.SZA,电子元件,increase,预增,1105.0,1155.0,1130.0
1739,2016-06-30,2016-07-15,000425.SZA,机械行业,increase,预增,1142.18,1349.21,1245.695
1740,2016-06-30,2016-07-23,601966.SHA,汽车行业,increase,预增,1200.0,1400.0,1300.0
1741,2016-06-30,2016-04-29,000010.SZA,园林工程,increase,预增,1249.69,1863.19,1556.44
1742,2016-06-30,2016-04-27,400066.SZA,nan,increase,扭亏,1252.65,1352.65,1302.65
1743,2016-06-30,2016-07-22,832762.SHA,nan,increase,扭亏,1269.0,1269.0,1269.0
1744,2016-06-30,2016-07-15,000544.SZA,公用事业,increase,预增,1282.91,1670.13,1476.52
1745,2016-06-30,2016-07-29,600892.SHA,文化传媒,increase,扭亏,1346.93,1346.93,1346.93
1746,2016-06-30,2016-07-13,430237.SZA,nan,increase,预增,1600.0,1600.0,1600.0
1747,2016-06-30,2016-07-15,002092.SZA,化工行业,increase,预增,1631.76,1908.84,1770.3
1748,2016-06-30,2016-07-08,300022.SZA,机械行业,increase,预增,1649.17,1676.5,1662.835
1749,2016-06-30,2016-07-15,002587.SZA,电子元件,increase,预增,1652.23,1697.49,1674.86
1750,2016-06-30,2016-07-13,002466.SZA,化工行业,increase,预增,1657.1,1730.31,1693.705
1751,2016-06-30,2016-07-25,836131.SHA,nan,increase,预增,1672.72,1859.32,1766.02
1752,2016-06-30,2016-07-13,002359.SZA,通讯行业,increase,预增,1807.79,2549.71,2178.75
1753,2016-06-30,2016-07-12,836686.SHA,nan,increase,预增,1855.17,2289.66,2072.415
1754,2016-06-30,2016-07-14,300317.SZA,电子元件,increase,扭亏,1946.85,1974.32,1960.585
1755,2016-06-30,2016-04-20,002714.SZA,农牧饲渔,increase,预增,1985.3,2035.27,2010.285
1756,2016-06-30,2016-04-25,002105.SZA,文教休闲,increase,预增,1996.92,3394.87,2695.895
1757,2016-06-30,2016-07-08,000408.SZA,化肥行业,increase,扭亏,2009.67,2009.67,2009.67
1758,2016-06-30,2016-07-04,832953.SHA,nan,increase,扭亏,2126.63,,2126.63
1759,2016-06-30,2016-07-14,300111.SZA,输配电气,increase,预增,2190.92,2216.1,2203.51
1760,2016-06-30,2016-07-29,600508.SHA,煤炭采选,increase,预增,2259.98,2284.74,2272.36
1761,2016-06-30,2016-07-14,000627.SZA,保险,increase,扭亏,2304.99,2358.78,2331.885
1762,2016-06-30,2016-07-14,002645.SZA,机械行业,increase,预增,2387.97,2802.64,2595.305
1763,2016-06-30,2016-04-18,002407.SZA,化工行业,increase,预增,2500.0,2550.0,2525.0
1764,2016-06-30,2016-07-14,000687.SZA,通讯行业,increase,预增,2537.13,3328.27,2932.7
1765,2016-06-30,2016-07-11,300131.SZA,电子元件,increase,预增,2563.72,2592.99,2578.355
1766,2016-06-30,2016-04-30,002067.SZA,造纸印刷,increase,预增,2564.5,2764.55,2664.525
1767,2016-06-30,2016-07-11,300343.SZA,电子信息,increase,预增,2577.36,2606.91,2592.135
1768,2016-06-30,2016-07-15,000036.SZA,房地产,increase,扭亏,2595.23,2915.13,2755.18
1769,2016-06-30,2016-06-30,600771.SHA,医药制造,increase,预增,2600.0,2600.0,2600.0
1770,2016-06-30,2016-07-15,000609.SZA,房地产,increase,扭亏,3406.78,4220.76,3813.77
1771,2016-06-30,2016-07-14,300063.SZA,化工行业,increase,预增,3486.0,4501.0,3993.5
1772,2016-06-30,2016-07-09,300248.SZA,软件服务,increase,预增,3513.51,3543.48,3528.495
1773,2016-06-30,2016-07-12,300073.SZA,材料行业,increase,预增,3660.97,3869.91,3765.44
1774,2016-06-30,2016-04-29,002577.SZA,电子信息,increase,扭亏,3959.24,4143.02,4051.13
1775,2016-06-30,2016-07-05,002133.SZA,房地产,increase,扭亏,5449.72,6213.97,5831.845
1776,2016-06-30,2016-06-24,002137.SZA,电子元件,increase,预增,7318.14,7363.62,7340.88
1777,2016-06-30,2016-07-07,834729.SHA,nan,increase,预增,7396.25,7621.14,7508.695
1778,2016-06-30,2016-07-11,833426.SHA,nan,increase,预增,7801.0,9557.0,8679.0
1779,2016-06-30,2016-07-15,002477.SZA,农牧饲渔,increase,预增,8670.23,8728.31,8699.27
1780,2016-06-30,2016-07-05,000038.SZA,文化传媒,increase,扭亏,9030.35,9923.39,9476.87
1781,2016-06-30,2016-06-16,002157.SZA,农牧饲渔,increase,扭亏,22321.64,22692.0,22506.82
1782,2016-06-30,2016-07-14,000662.SZA,软件服务,increase,扭亏,29034.33,29034.33,29034.33
1783,2016-06-30,2016-07-15,002558.SZA,文教休闲,increase,预增,35541.03,46224.79,40882.91
1784,2016-06-30,2016-06-30,000150.SZA,医疗行业,increase,预增,75121.23,83970.8,79546.016
1785,2016-06-30,2016-04-26,600589.SHA,化工行业,increase,预增,,,
1786,2016-06-30,2016-04-25,600681.SHA,公用事业,increase,预增,,,
1787,2016-06-30,2016-04-23,603010.SHA,化工行业,increase,预增,,,
1788,2016-06-30,2016-04-28,600692.SHA,房地产,increase,预增,,,
1789,2016-06-30,2016-04-26,601002.SHA,机械行业,increase,扭亏,,,
1790,2016-06-30,2016-04-26,601015.SHA,煤炭采选,increase,略增,,,
1791,2016-06-30,2016-04-28,600716.SHA,房地产,increase,预增,,,
1792,2016-06-30,2016-04-28,600569.SHA,钢铁行业,increase,扭亏,,,
1793,2016-06-30,2016-04-30,600576.SHA,文化传媒,increase,扭亏,,,
1794,2016-06-30,2016-04-30,900927.SHA,国际贸易,increase,扭亏,,,
1795,2016-06-30,2016-04-30,600485.SHA,通讯行业,increase,预增,,,
1796,2016-06-30,2016-04-30,600100.SHA,电子信息,increase,预增,,,
1797,2016-06-30,2016-04-30,600746.SHA,化工行业,increase,扭亏,,,
1798,2016-06-30,2016-04-29,600745.SHA,通讯行业,increase,预增,,,
1799,2016-06-30,2016-04-28,600207.SHA,玻璃陶瓷,increase,预增,,,
1800,2016-06-30,2016-04-30,600822.SHA,国际贸易,increase,扭亏,,,
1801,2016-06-30,2016-04-29,600679.SHA,文教休闲,increase,扭亏,,,
1802,2016-06-30,2016-04-29,900916.SHA,文教休闲,increase,扭亏,,,
1803,2016-06-30,2016-04-29,600784.SHA,综合行业,increase,预增,,,
1804,2016-06-30,2016-04-29,600715.SHA,文化传媒,increase,扭亏,,,
1805,2016-06-30,2016-04-29,600734.SHA,电子元件,increase,扭亏,,,
1806,2016-06-30,2016-04-28,600986.SHA,文化传媒,increase,预增,,,
1807,2016-09-30,2016-10-15,000408.SZA,化肥行业,increase,扭亏,-9.52,-9.52,-9.52
1808,2016-09-30,2016-10-14,300432.SZA,汽车行业,increase,略增,0.0,30.0,15.0
1809,2016-09-30,2016-08-10,002339.SZA,软件服务,increase,略增,0.0,20.0,10.0
1810,2016-09-30,2016-08-12,002051.SZA,工程建设,increase,略增,0.0,30.0,15.0
1811,2016-09-30,2016-08-25,002286.SZA,食品饮料,increase,略增,0.0,50.0,25.0
1812,2016-09-30,2016-08-26,002004.SZA,农药兽药,increase,略增,0.0,30.0,15.0
1813,2016-09-30,2016-07-30,002557.SZA,食品饮料,increase,略增,0.0,30.0,15.0
1814,2016-09-30,2016-08-22,002041.SZA,农牧饲渔,increase,略增,0.0,50.0,25.0
1815,2016-09-30,2016-08-19,002060.SZA,工程建设,increase,略增,0.0,15.0,7.5
1816,2016-09-30,2016-08-22,002465.SZA,通讯行业,increase,略增,0.0,30.0,15.0
1817,2016-09-30,2016-08-19,002538.SZA,化肥行业,increase,略增,0.0,30.0,15.0
1818,2016-09-30,2016-08-20,002347.SZA,机械行业,increase,略增,0.0,50.0,25.0
1819,2016-09-30,2016-10-14,300481.SZA,化工行业,increase,略增,0.0,15.0,7.5
1820,2016-09-30,2016-08-25,002671.SZA,水泥建材,increase,略增,0.0,30.0,15.0
1821,2016-09-30,2016-08-20,002028.SZA,输配电气,increase,略增,0.0,30.0,15.0
1822,2016-09-30,2016-08-25,002185.SZA,电子元件,increase,略增,0.0,30.0,15.0
1823,2016-09-30,2016-08-26,002512.SZA,电子元件,increase,略增,0.0,50.0,25.0
1824,2016-09-30,2016-08-10,002475.SZA,电子元件,increase,略增,0.0,10.0,5.0
1825,2016-09-30,2016-08-25,002081.SZA,装修装饰,increase,略增,0.0,20.0,10.0
