ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount
399905.SZ,20181211,4395.5702,4373.0273,4398.063,4365.1182,4359.3122,36.258,0.8317,50430781.0,37194242.1
399905.SZ,20181210,4359.3122,4381.3803,4396.4047,4350.2267,4410.9593,-51.6471,-1.1709,53940348.0,40103184.6
399905.SZ,20181207,4410.9593,4419.6086,4432.3298,4397.4243,4411.0884,-0.1291,-0.0029,51755054.0,41253201.5
399905.SZ,20181206,4411.0884,4476.8102,4483.3157,4405.8361,4502.7021,-91.6137,-2.0346,66047596.0,52051360.3
399905.SZ,20181205,4502.7021,4456.1979,4532.2794,4445.9731,4536.2104,-33.5083,-0.7387,74275973.0,55251925.5
399905.SZ,20181204,4536.2104,4506.2466,4538.423,4492.0568,4515.1735,21.0369,0.4659,76280213.0,56315559.7
399905.SZ,20181203,4515.1735,4483.6634,4536.8317,4460.3878,4376.6511,138.5224,3.165,96265752.0,72617444.5
399905.SZ,20181130,4376.6511,4334.0405,4385.0031,4291.8111,4345.703,30.9481,0.7122,63848789.0,44026264.2
399905.SZ,20181129,4345.703,4462.7925,4473.3074,4344.9003,4441.8569,-96.1539,-2.1647,77102481.0,52609677.0
399905.SZ,20181128,4441.8569,4389.8322,4441.8569,4333.0553,4387.6515,54.2054,1.2354,72507931.0,50581746.7
399905.SZ,20181127,4387.6515,4393.2898,4416.357,4361.0232,4367.4619,20.1896,0.4623,62352710.0,43832226.1
399905.SZ,20181126,4367.4619,4371.4238,4408.1135,4347.7472,4374.7644,-7.3025,-0.1669,68584699.0,45641649.8
399905.SZ,20181123,4374.7644,4542.1102,4547.5147,4365.3486,4551.3264,-176.562,-3.8794,92074828.0,64245132.8
399905.SZ,20181122,4551.3264,4562.6424,4583.3734,4528.2409,4554.6747,-3.3483,-0.0735,75274993.0,54157291.8
399905.SZ,20181121,4554.6747,4483.378,4564.5342,4476.4164,4537.4493,17.2254,0.3796,90156627.0,65298600.5
399905.SZ,20181120,4537.4493,4629.1263,4645.9,4535.8739,4670.737,-133.2877,-2.8537,103124225.0,76300239.2
399905.SZ,20181119,4670.737,4660.475,4677.9674,4612.4837,4659.0965,11.6405,0.2498,111015106.0,82549163.3
399905.SZ,20181116,4659.0965,4625.0038,4691.5609,4609.8319,4619.8141,39.2824,0.8503,110671824.0,82381068.8
399905.SZ,20181115,4619.8141,4540.8808,4619.8141,4539.9556,4545.5089,74.3052,1.6347,98305200.0,69668883.5
399905.SZ,20181114,4545.5089,4551.7973,4600.1289,4534.5243,4563.5351,-18.0262,-0.395,112598830.0,74023764.7
399905.SZ,20181113,4563.5351,4430.9498,4588.4964,4422.9479,4481.6881,81.847,1.8263,128710363.0,84982054.2
399905.SZ,20181112,4481.6881,4360.6321,4481.7736,4354.4675,4368.6143,113.0738,2.5883,86990536.0,59949621.2
399905.SZ,20181109,4368.6143,4363.2135,4396.3932,4348.8119,4382.3286,-13.7143,-0.3129,67424960.0,45846347.5
399905.SZ,20181108,4382.3286,4442.6555,4450.9818,4379.8833,4415.136,-32.8074,-0.7431,72145355.0,51522224.3
399905.SZ,20181107,4415.136,4437.7218,4479.6944,4414.0703,4438.0965,-22.9605,-0.5174,78086368.0,58896533.5
399905.SZ,20181106,4438.0965,4427.3572,4440.1054,4385.3273,4440.8274,-2.7309,-0.0615,69803049.0,51219256.9
399905.SZ,20181105,4440.8274,4427.6324,4466.1357,4375.0414,4437.9456,2.8818,0.0649,87777277.0,66155141.5
399905.SZ,20181102,4437.9456,4366.734,4437.9818,4360.8748,4298.9837,138.9619,3.2324,96892168.0,75808808.2
399905.SZ,20181101,4298.9837,4299.4595,4367.7304,4294.8669,4272.5518,26.4319,0.6186,86059142.0,65004691.6
399905.SZ,20181031,4272.5518,4207.7588,4298.2426,4204.3595,4204.5424,68.0094,1.6175,74687765.0,53243305.5
399905.SZ,20181030,4204.5424,4145.3966,4233.7942,4096.136,4162.5255,42.0169,1.0094,72834650.0,52308156.5
399905.SZ,20181029,4162.5255,4220.635,4227.6435,4144.8064,4233.9585,-71.433,-1.6871,57451570.0,41278101.4
399905.SZ,20181026,4233.9585,4260.9102,4294.5553,4217.7896,4234.4208,-0.4623,-0.0109,67983621.0,46824099.3
399905.SZ,20181025,4234.4208,4124.1854,4240.5841,4103.5602,4245.4884,-11.0676,-0.2607,69687206.0,48371839.2
399905.SZ,20181024,4245.4884,4233.8377,4297.3708,4207.1648,4253.5561,-8.0677,-0.1897,62823482.0,44264708.1
399905.SZ,20181023,4253.5561,4336.4461,4350.7285,4228.3294,4333.1445,-79.5884,-1.8367,74668065.0,54448393.7
399905.SZ,20181022,4333.1445,4165.7571,4375.5985,4165.7571,4127.9854,205.1591,4.97,92958319.0,69510999.5
399905.SZ,20181019,4127.9854,3958.4458,4130.9325,3948.5593,4018.4614,109.524,2.7255,69561578.0,49937027.3
399905.SZ,20181018,4018.4614,4104.3335,4104.3335,4013.6486,4133.3832,-114.9218,-2.7803,59783911.0,40382606.9
399905.SZ,20181017,4133.3832,4147.3455,4167.7603,4038.4243,4099.6831,33.7001,0.822,69523881.0,47137717.2
399905.SZ,20181016,4099.6831,4193.3791,4221.3422,4076.8707,4199.1532,-99.4701,-2.3688,61076659.0,44015881.3
399905.SZ,20181015,4199.1532,4283.3557,4317.7101,4195.8308,4278.0353,-78.8821,-1.8439,62291848.0,44849001.6
399905.SZ,20181012,4278.0353,4267.3555,4300.0061,4136.6293,4307.4208,-29.3855,-0.6822,81525149.0,56700633.8
399905.SZ,20181011,4307.4208,4483.2662,4503.1983,4274.6995,4629.8877,-322.4669,-6.9649,90563601.0,64480315.0
399905.SZ,20181010,4629.8877,4634.6392,4655.5462,4586.8864,4634.8939,-5.0062,-0.108,51339637.0,39541080.1
399905.SZ,20181009,4634.8939,4652.4876,4685.2177,4612.6352,4646.4929,-11.599,-0.2496,50437454.0,41244020.7
399905.SZ,20181008,4646.4929,4722.4176,4737.2892,4639.4004,4800.7287,-154.2358,-3.2128,63275664.0,49494827.7
399905.SZ,20180928,4800.7287,4762.3345,4802.1578,4746.1771,4755.3803,45.3484,0.9536,57268640.0,45938739.6
399905.SZ,20180927,4755.3803,4812.6445,4817.6168,4754.2773,4815.6306,-60.2503,-1.2511,61437672.0,47097829.2
399905.SZ,20180926,4815.6306,4794.0697,4841.7044,4782.3906,4792.5507,23.0799,0.4816,64719556.0,51709759.3
399905.SZ,20180925,4792.5507,4774.7923,4810.3431,4763.2055,4805.2151,-12.6644,-0.2636,52654240.0,42641650.9
399905.SZ,20180921,4805.2151,4743.8051,4813.2902,4721.6883,4733.4806,71.7345,1.5155,65895196.0,52507709.7
399905.SZ,20180920,4733.4806,4734.4822,4761.4084,4723.3049,4736.8934,-3.4128,-0.072,56398974.0,43574339.3
399905.SZ,20180919,4736.8934,4673.9479,4772.9524,4664.1301,4683.5056,53.3878,1.1399,67055856.0,55671375.9
399905.SZ,20180918,4683.5056,4588.2344,4684.2885,4584.4336,4602.3901,81.1155,1.7625,54432326.0,44579158.8
399905.SZ,20180917,4602.3901,4649.9497,4649.9497,4586.3157,4670.0799,-67.6898,-1.4494,49338946.0,37905863.0
399905.SZ,20180914,4670.0799,4720.7775,4724.003,4669.9429,4721.2121,-51.1322,-1.083,56447930.0,44931921.1
399905.SZ,20180913,4721.2121,4727.4302,4752.8965,4655.2143,4693.9743,27.2378,0.5803,55692102.0,47279214.4
399905.SZ,20180912,4693.9743,4700.8996,4733.5829,4681.1267,4702.9032,-8.9289,-0.1899,42540882.0,38524810.7
399905.SZ,20180911,4702.9032,4702.8347,4738.2588,4669.4177,4704.8782,-1.975,-0.042,49968007.0,42215660.8
399905.SZ,20180910,4704.8782,4792.5991,4794.0136,4701.289,4791.7779,-86.8997,-1.8135,51326475.0,45376003.7
399905.SZ,20180907,4791.7779,4796.8356,4867.5336,4759.4919,4793.3454,-1.5675,-0.0327,53600072.0,53242803.4
399905.SZ,20180906,4793.3454,4800.935,4849.1761,4773.8777,4815.0343,-21.6889,-0.4504,45868494.0,44572540.9
399905.SZ,20180905,4815.0343,4877.1141,4886.2734,4814.9568,4890.2806,-75.2463,-1.5387,58403543.0,47239977.6
399905.SZ,20180904,4890.2806,4833.8785,4905.016,4828.5239,4838.873,51.4076,1.0624,61024914.0,54969300.2
399905.SZ,20180903,4838.873,4808.3791,4840.1523,4754.8097,4814.8237,24.0493,0.4995,52902602.0,46495749.5
399905.SZ,20180831,4814.8237,4854.9649,4862.4442,4805.207,4867.1214,-52.2977,-1.0745,48012054.0,42052874.6
399905.SZ,20180830,4867.1214,4937.6506,4952.6076,4861.0555,4941.9607,-74.8393,-1.5144,54158462.0,47422496.7
399905.SZ,20180829,4941.9607,4972.0849,4974.1638,4929.4589,4974.2072,-32.2465,-0.6483,53272212.0,45121110.9
399905.SZ,20180828,4974.2072,4964.7342,4983.9404,4954.1656,4960.0655,14.1417,0.2851,53465440.0,53028656.1
399905.SZ,20180827,4960.0655,4859.1248,4964.4514,4859.1248,4852.2887,107.7768,2.2212,58545799.0,58402040.2
399905.SZ,20180824,4852.2887,4853.8649,4880.891,4831.8874,4863.6651,-11.3764,-0.2339,43898100.0,41741677.8
399905.SZ,20180823,4863.6651,4832.0069,4885.8114,4821.1107,4837.0183,26.6468,0.5509,47263811.0,47302482.1
399905.SZ,20180822,4837.0183,4877.0124,4878.8189,4829.6051,4891.9801,-54.9618,-1.1235,43922267.0,41150044.5
399905.SZ,20180821,4891.9801,4831.2092,4901.1166,4816.8528,4832.6512,59.3289,1.2277,49737904.0,48883527.0
399905.SZ,20180820,4832.6512,4794.2367,4832.9089,4736.5592,4803.0285,29.6227,0.6168,51631112.0,47753724.2
399905.SZ,20180817,4803.0285,4923.4353,4941.1012,4793.7669,4888.3712,-85.3427,-1.7458,51707974.0,47777882.6
399905.SZ,20180816,4888.3712,4876.6946,4943.2003,4836.0505,4932.8063,-44.4351,-0.9008,52393844.0,47422713.8
399905.SZ,20180815,4932.8063,5035.5656,5038.7747,4929.1978,5037.8831,-105.0768,-2.0857,53349985.0,49219326.0
399905.SZ,20180814,5037.8831,5043.89,5061.4064,5016.3217,5055.2753,-17.3922,-0.344,46375912.0,47977087.1
399905.SZ,20180813,5055.2753,4981.3434,5064.0215,4958.8879,5030.5148,24.7605,0.4922,55722652.0,57931356.6
399905.SZ,20180810,5030.5148,5000.0489,5037.493,4990.8297,5004.7733,25.7415,0.5143,53185012.0,53025202.3
399905.SZ,20180809,5004.7733,4862.1543,5030.1616,4856.4815,4880.5694,124.2039,2.5449,68264833.0,64727844.4
399905.SZ,20180808,4880.5694,4940.7793,4952.4185,4877.6644,4956.8718,-76.3024,-1.5393,58083051.0,53408613.6
399905.SZ,20180807,4956.8718,4836.3133,4956.8718,4797.4529,4825.2508,131.621,2.7278,59145780.0,55813440.6
399905.SZ,20180806,4825.2508,4919.5015,4941.1774,4798.85,4929.75,-104.4992,-2.1198,52455220.0,51046892.5
399905.SZ,20180803,4929.75,4982.894,5008.2403,4929.75,4996.012,-66.262,-1.3263,50735797.0,48281908.0
399905.SZ,20180802,4996.012,5094.3419,5094.3419,4887.5023,5105.3741,-109.3621,-2.1421,74390325.0,67786089.6
399905.SZ,20180801,5105.3741,5198.4559,5233.5012,5105.3741,5188.7166,-83.3425,-1.6062,60369485.0,58600856.4
399905.SZ,20180731,5188.7166,5182.8265,5208.3796,5163.6611,5185.151,3.5656,0.0688,49496356.0,49340085.6
399905.SZ,20180730,5185.151,5244.7718,5255.1878,5167.4021,5249.2904,-64.1394,-1.2219,60836024.0,58367011.4
399905.SZ,20180727,5249.2904,5270.2317,5281.351,5230.1017,5273.4789,-24.1885,-0.4587,61715887.0,54149400.0
399905.SZ,20180726,5273.4789,5307.3043,5318.8808,5262.3114,5308.6569,-35.178,-0.6627,75120240.0,65271805.6
399905.SZ,20180725,5308.6569,5308.0154,5332.616,5294.4201,5304.641,4.0159,0.0757,74850860.0,72266872.3
399905.SZ,20180724,5304.641,5213.3942,5315.6706,5211.9422,5214.0038,90.6372,1.7383,88201816.0,89531029.2
399905.SZ,20180723,5214.0038,5146.6187,5214.3806,5132.3831,5175.2516,38.7522,0.7488,68484315.0,71205888.4
399905.SZ,20180720,5175.2516,5105.6524,5184.8744,5072.1645,5111.3271,63.9245,1.2506,57868514.0,58971319.0
399905.SZ,20180719,5111.3271,5153.3769,5179.727,5088.1243,5156.6363,-45.3092,-0.8787,50483934.0,51462192.2
399905.SZ,20180718,5156.6363,5198.8899,5220.1757,5156.6363,5196.1969,-39.5606,-0.7613,55257134.0,57391510.8
399905.SZ,20180717,5196.1969,5189.1488,5196.1969,5132.2064,5195.2002,0.9967,0.0192,48243322.0,52610201.4
399905.SZ,20180716,5195.2002,5201.528,5216.5644,5170.2219,5204.1855,-8.9853,-0.1727,51667372.0,57488249.2
399905.SZ,20180713,5204.1855,5174.5091,5207.3602,5167.1585,5172.5032,31.6823,0.6125,56354210.0,61214640.1
399905.SZ,20180712,5172.5032,5029.2944,5184.0235,5029.2944,5036.1565,136.3467,2.7074,68089566.0,71215041.0
399905.SZ,20180711,5036.1565,5060.0722,5070.4863,4973.9884,5136.5326,-100.3761,-1.9542,58915262.0,58812377.6
399905.SZ,20180710,5136.5326,5114.1215,5141.713,5094.2862,5107.5507,28.9819,0.5674,52227669.0,54565886.9
399905.SZ,20180709,5107.5507,5007.213,5107.8749,5007.213,4996.6299,110.9208,2.2199,52937159.0,55786376.9
399905.SZ,20180706,4996.6299,4981.983,5061.0439,4897.2582,4982.7627,13.8672,0.2783,61340255.0,62083400.3
399905.SZ,20180705,4982.7627,5109.1425,5126.4735,4981.7793,5121.3436,-138.5809,-2.7059,52927414.0,52638805.7
399905.SZ,20180704,5121.3436,5171.1897,5180.2744,5102.782,5197.1313,-75.7877,-1.4583,53859951.0,53143823.6
399905.SZ,20180703,5197.1313,5138.5477,5203.3646,5054.6573,5138.7826,58.3487,1.1355,61424233.0,64268450.1
399905.SZ,20180702,5138.7826,5216.8532,5238.6382,5100.8747,5217.7643,-78.9817,-1.5137,55248929.0,58629477.9
399905.SZ,20180629,5217.7643,5061.0885,5218.9061,5054.0532,5055.1093,162.655,3.2176,57234937.0,57894812.1
399905.SZ,20180628,5055.1093,5097.5086,5150.655,5050.324,5109.4975,-54.3882,-1.0645,47767518.0,46664972.9
399905.SZ,20180627,5109.4975,5159.6219,5188.2017,5089.711,5160.2829,-50.7854,-0.9842,49857841.0,48613424.2
399905.SZ,20180626,5160.2829,5059.3834,5170.1673,5044.2434,5125.0333,35.2496,0.6878,51066587.0,49773352.5
399905.SZ,20180625,5125.0333,5196.6483,5211.7609,5121.2091,5160.1228,-35.0895,-0.68,47860811.0,46663143.9
399905.SZ,20180622,5160.1228,5052.436,5165.0353,5017.509,5089.2522,70.8706,1.3926,51689206.0,49898726.2
399905.SZ,20180621,5089.2522,5196.1295,5244.6532,5086.931,5198.3935,-109.1413,-2.0995,63240478.0,60429343.5
399905.SZ,20180620,5198.3935,5114.0613,5222.8827,5090.2209,5141.7095,56.684,1.1024,60329417.0,57106400.0
399905.SZ,20180619,5141.7095,5396.6847,5409.4108,5070.2182,5483.9446,-342.2351,-6.2407,82986353.0,76922845.4
399905.SZ,20180615,5483.9446,5582.8396,5593.6872,5448.0748,5586.9314,-102.9868,-1.8434,56448574.0,59537596.1
399905.SZ,20180614,5586.9314,5590.5682,5645.194,5570.8344,5607.0173,-20.0859,-0.3582,44419709.0,49865462.9
399905.SZ,20180613,5607.0173,5678.8092,5679.6739,5605.5454,5693.3461,-86.3288,-1.5163,49234214.0,53944405.0
399905.SZ,20180612,5693.3461,5638.3479,5693.6129,5594.9231,5632.3566,60.9895,1.0828,46645358.0,54189505.1
399905.SZ,20180611,5632.3566,5657.6488,5672.6279,5612.8656,5669.3031,-36.9465,-0.6517,43109691.0,48746492.2
399905.SZ,20180608,5669.3031,5731.8389,5731.8389,5630.6578,5738.0176,-68.7145,-1.1975,52925555.0,58767162.8
399905.SZ,20180607,5738.0176,5786.4601,5798.3297,5734.6345,5774.2575,-36.2399,-0.6276,47376191.0,54089371.8
399905.SZ,20180606,5774.2575,5770.7144,5784.6061,5748.701,5779.0778,-4.8203,-0.0834,48182508.0,56304602.7
399905.SZ,20180605,5779.0778,5681.2157,5779.862,5680.4942,5683.1486,95.9292,1.688,47410470.0,56450385.3
399905.SZ,20180604,5683.1486,5692.9699,5707.4932,5652.1361,5685.1155,-1.9669,-0.0346,46750282.0,54050300.2
399905.SZ,20180601,5685.1155,5729.9177,5759.4979,5654.8402,5754.4746,-69.3591,-1.2053,53833571.0,61533903.6
399905.SZ,20180531,5754.4746,5722.9475,5760.2038,5672.183,5682.5881,71.8865,1.265,56008854.0,65192215.1
399905.SZ,20180530,5682.5881,5759.449,5778.0424,5675.9116,5835.4456,-152.8575,-2.6195,68527885.0,76127637.0
399905.SZ,20180529,5835.4456,5884.5898,5921.7203,5832.5523,5891.2627,-55.8171,-0.9475,56179929.0,67901925.1
399905.SZ,20180528,5891.2627,5910.4817,5938.0723,5858.2716,5917.7978,-26.5351,-0.4484,57810122.0,68653122.2
399905.SZ,20180525,5917.7978,5983.9402,5992.4798,5909.0449,5992.6209,-74.8231,-1.2486,57793809.0,69492013.3
399905.SZ,20180524,5992.6209,6014.021,6028.5017,5986.7233,6013.8472,-21.2263,-0.353,53711808.0,67066127.7
399905.SZ,20180523,6013.8472,6080.7259,6081.533,6012.4165,6092.9069,-79.0597,-1.2976,67845868.0,82629862.7
399905.SZ,20180522,6092.9069,6066.2505,6092.9069,6052.0902,6072.1991,20.7078,0.341,62266852.0,74429137.2
399905.SZ,20180521,6072.1991,6034.4261,6080.8222,6034.0581,5995.1497,77.0494,1.2852,70722451.0,86933285.8
399905.SZ,20180518,5995.1497,5968.5598,6000.9482,5932.1295,5973.7785,21.3712,0.3578,57868274.0,70899023.7
399905.SZ,20180517,5973.7785,6000.7411,6010.2957,5959.7307,6004.0696,-30.2911,-0.5045,52997273.0,65967379.6
399905.SZ,20180516,6004.0696,6002.7535,6045.0343,5991.3751,6020.5697,-16.5001,-0.2741,58338640.0,74115190.0
399905.SZ,20180515,6020.5697,5972.1618,6021.016,5947.457,5967.5541,53.0156,0.8884,54721546.0,69542971.1
399905.SZ,20180514,5967.5541,5982.4709,6008.8875,5951.6746,5991.3424,-23.7883,-0.397,59798192.0,75641885.8
399905.SZ,20180511,5991.3424,6044.9828,6052.5421,5989.4278,6040.5716,-49.2292,-0.815,63847253.0,76807400.7
399905.SZ,20180510,6040.5716,6036.0064,6052.7094,5999.951,6029.2329,11.3387,0.1881,58310665.0,72313749.9
399905.SZ,20180509,6029.2329,6034.4563,6042.906,6002.3882,6041.8143,-12.5814,-0.2082,54124153.0,67413871.0
399905.SZ,20180508,6041.8143,6023.5829,6042.0682,6012.1266,6019.1409,22.6734,0.3767,62194666.0,80480596.6
399905.SZ,20180507,6019.1409,5921.3128,6023.1928,5918.3792,5909.2944,109.8465,1.8589,64033358.0,83485023.6
399905.SZ,20180504,5909.2944,5891.1201,5939.952,5883.7048,5910.6058,-1.3114,-0.0222,55464047.0,73639276.0
399905.SZ,20180503,5910.6058,5843.0903,5911.0865,5779.7298,5855.3233,55.2825,0.9441,67604490.0,83816639.2
399905.SZ,20180502,5855.3233,5861.8413,5894.4595,5817.3868,5860.9836,-5.6603,-0.0966,63147027.0,78765922.5
399905.SZ,20180427,5860.9836,5865.4419,5886.0043,5808.7832,5847.9766,13.007,0.2224,55997822.0,72295757.6
399905.SZ,20180426,5847.9766,5951.1919,5955.2617,5846.0802,5959.422,-111.4454,-1.8701,62638394.0,77107589.6
399905.SZ,20180425,5959.422,5929.405,5968.8794,5919.5228,5957.1927,2.2293,0.0374,60382790.0,78868220.4
399905.SZ,20180424,5957.1927,5825.4524,5957.8295,5825.4524,5823.9205,133.2722,2.2884,67954118.0,85162005.2
399905.SZ,20180423,5823.9205,5885.6124,5913.5679,5761.9719,5880.8359,-56.9154,-0.9678,63952399.0,81374959.4
399905.SZ,20180420,5880.8359,5984.0635,5999.0105,5872.5044,6004.7334,-123.8975,-2.0633,72391389.0,90559645.1
399905.SZ,20180419,6004.7334,5965.2369,6041.9856,5962.7142,5970.6577,34.0757,0.5707,75998556.0,99648952.3
399905.SZ,20180418,5970.6577,5925.84,5981.3374,5826.6505,5890.8571,79.8006,1.3547,76201712.0,98199217.8
399905.SZ,20180417,5890.8571,6024.5543,6038.2486,5886.023,6012.4053,-121.5482,-2.0216,71920258.0,88004229.0
399905.SZ,20180416,6012.4053,6018.1688,6053.9874,5966.1961,6027.1867,-14.7814,-0.2452,70985861.0,87151671.4
399905.SZ,20180413,6027.1867,6073.8353,6093.3469,6018.0068,6051.3346,-24.1479,-0.3991,54157636.0,66885602.1
399905.SZ,20180412,6051.3346,6073.7659,6091.9834,6039.564,6086.6126,-35.278,-0.5796,60524240.0,72705100.8
399905.SZ,20180411,6086.6126,6082.0316,6110.1768,6073.22,6063.7423,22.8703,0.3772,66248859.0,81079826.3
399905.SZ,20180410,6063.7423,6032.4888,6064.3858,5992.997,6025.6493,38.093,0.6322,69420990.0,81611900.9
399905.SZ,20180409,6025.6493,5994.3471,6053.9687,5954.5372,6017.6863,7.963,0.1323,64851820.0,79255887.0
399905.SZ,20180404,6017.6863,6077.6466,6098.8378,6011.1516,6059.7089,-42.0226,-0.6935,67260198.0,83134527.9
399905.SZ,20180403,6059.7089,6039.0675,6066.4443,6008.5085,6121.9642,-62.2553,-1.0169,71749883.0,87808371.2
399905.SZ,20180402,6121.9642,6127.2334,6169.2991,6113.3388,6114.7382,7.226,0.1182,85433833.0,109910556.9
399905.SZ,20180330,6114.7382,6052.1757,6115.2732,6051.0212,6034.8572,79.881,1.3237,73046489.0,94445331.8
399905.SZ,20180329,6034.8572,5993.9722,6040.8623,5967.6342,5973.3414,61.5158,1.0298,68813735.0,82742504.2
399905.SZ,20180328,5973.3414,5962.5642,6036.1584,5949.1042,6034.775,-61.4336,-1.018,75299094.0,90975268.2
399905.SZ,20180327,6034.775,5956.2359,6043.0533,5956.2359,5902.9588,131.8162,2.2331,89199271.0,106538869.5
399905.SZ,20180326,5902.9588,5715.3523,5902.9588,5675.3664,5787.1523,115.8065,2.0011,84772913.0,91809710.4
399905.SZ,20180323,5787.1523,5913.3683,5978.4232,5722.773,6101.2276,-314.0753,-5.1477,121367061.0,121045067.6
399905.SZ,20180322,6101.2276,6130.0482,6161.3749,6074.6568,6129.2042,-27.9766,-0.4564,67407441.0,78135866.7
399905.SZ,20180321,6129.2042,6182.109,6224.5559,6125.1353,6173.6984,-44.4942,-0.7207,79487161.0,92526116.1
399905.SZ,20180320,6173.6984,6109.605,6176.4962,6091.5038,6153.8339,19.8645,0.3228,67475662.0,78423733.5
399905.SZ,20180319,6153.8339,6142.52,6186.6139,6118.2953,6146.3058,7.5281,0.1225,67233214.0,78681889.7
399905.SZ,20180316,6146.3058,6181.381,6205.8679,6146.3058,6180.1108,-33.805,-0.547,65073534.0,75643387.2
399905.SZ,20180315,6180.1108,6172.853,6203.2422,6117.5974,6189.317,-9.2062,-0.1487,72173921.0,82975054.4
399905.SZ,20180314,6189.317,6234.2418,6253.172,6185.1784,6254.1457,-64.8287,-1.0366,75466633.0,87185225.2
399905.SZ,20180313,6254.1457,6285.802,6297.4323,6251.3986,6295.7776,-41.6319,-0.6613,84804758.0,97523497.1
399905.SZ,20180312,6295.7776,6230.8127,6295.7805,6230.3909,6206.9754,88.8022,1.4307,97662276.0,117237502.3
399905.SZ,20180309,6206.9754,6131.1248,6211.2784,6131.0147,6131.5142,75.4612,1.2307,85928341.0,98413231.4
399905.SZ,20180308,6131.5142,6073.6712,6131.7046,6073.6712,6086.4874,45.0268,0.7398,67889911.0,76733020.3
399905.SZ,20180307,6086.4874,6133.9467,6149.097,6082.5838,6145.5768,-59.0894,-0.9615,74594129.0,84935051.8
399905.SZ,20180306,6145.5768,6077.3686,6145.8509,6070.7211,6064.0983,81.4785,1.3436,83495767.0,99900152.6
399905.SZ,20180305,6064.0983,6066.683,6080.9695,6031.9803,6056.3354,7.7629,0.1282,67324693.0,82113731.2
399905.SZ,20180302,6056.3354,6053.4765,6094.7976,6044.2591,6090.2247,-33.8893,-0.5565,73434829.0,86135000.1
399905.SZ,20180301,6090.2247,5987.3591,6090.9953,5974.1183,6023.677,66.5477,1.1048,73101773.0,86470400.0
399905.SZ,20180228,6023.677,5967.8977,6044.0694,5939.6425,6010.5573,13.1197,0.2183,70986917.0,82266508.2
399905.SZ,20180227,6010.5573,6025.8832,6042.3888,6000.881,6029.6795,-19.1222,-0.3171,77022158.0,90285128.5
399905.SZ,20180226,6029.6795,5926.4208,6032.1358,5917.6165,5897.6765,132.003,2.2382,83073987.0,92064854.9
399905.SZ,20180223,5897.6765,5877.7159,5902.9357,5848.5227,5875.7272,21.9493,0.3736,62147850.0,64825103.1
399905.SZ,20180222,5875.7272,5800.9493,5875.7592,5797.9076,5754.8344,120.8928,2.1007,59636107.0,61991950.4
399905.SZ,20180214,5754.8344,5741.8838,5761.7685,5712.879,5736.9505,17.8839,0.3117,41398222.0,42489982.2
399905.SZ,20180213,5736.9505,5731.147,5789.6975,5727.754,5699.0979,37.8526,0.6642,57208634.0,62790499.6
399905.SZ,20180212,5699.0979,5581.7113,5714.8183,5581.7113,5554.8974,144.2005,2.5959,57246494.0,61430758.2
399905.SZ,20180209,5554.8974,5631.9603,5663.1036,5490.6248,5766.4797,-211.5823,-3.6692,84318842.0,82291670.3
399905.SZ,20180208,5766.4797,5695.6656,5786.7852,5691.2916,5711.3322,55.1475,0.9656,62444797.0,66338245.0
399905.SZ,20180207,5711.3322,5805.965,5831.8113,5630.0868,5704.2641,7.0681,0.1239,85235997.0,88965422.7
399905.SZ,20180206,5704.2641,5886.3455,5920.7398,5702.8503,5998.2236,-293.9595,-4.9008,92340709.0,95655940.8
399905.SZ,20180205,5998.2236,5927.7367,6016.157,5907.4691,6004.8494,-6.6258,-0.1103,74046519.0,79277070.5
399905.SZ,20180202,6004.8494,5937.6198,6006.4745,5844.4638,5984.7428,20.1066,0.336,83747561.0,89557325.6
399905.SZ,20180201,5984.7428,6180.9992,6196.7148,5984.2843,6189.3413,-204.5985,-3.3057,94968524.0,102122046.9
399905.SZ,20180131,6189.3413,6277.7418,6277.7418,6170.1606,6313.442,-124.1007,-1.9657,80733495.0,88106213.7
399905.SZ,20180130,6313.442,6301.3482,6330.5373,6300.4556,6309.8836,3.5584,0.0564,70699688.0,81577586.5
399905.SZ,20180129,6309.8836,6385.0365,6398.9699,6295.8952,6383.6312,-73.7476,-1.1553,84031161.0,96862079.5
399905.SZ,20180126,6383.6312,6374.0998,6401.4838,6368.9006,6382.7165,0.9147,0.0143,69004549.0,82476800.6
399905.SZ,20180125,6382.7165,6386.7993,6424.3507,6380.8375,6394.2999,-11.5834,-0.1812,81082937.0,95990443.4
399905.SZ,20180124,6394.2999,6353.2979,6395.5723,6322.9197,6354.9978,39.3021,0.6184,77347727.0,94754084.0
399905.SZ,20180123,6354.9978,6342.6884,6362.58,6330.4561,6347.6383,7.3595,0.1159,66753886.0,80539655.6
399905.SZ,20180122,6347.6383,6264.755,6347.8147,6248.3142,6272.38,75.2583,1.1998,72761169.0,85475484.2
399905.SZ,20180119,6272.38,6284.5962,6316.9977,6261.2353,6286.8007,-14.4207,-0.2294,71806742.0,84263163.7
399905.SZ,20180118,6286.8007,6253.0611,6295.7766,6253.0611,6267.4599,19.3408,0.3086,65015293.0,76896813.4
399905.SZ,20180117,6267.4599,6288.0169,6288.1439,6202.3151,6301.1327,-33.6728,-0.5344,84195503.0,99694461.8
399905.SZ,20180116,6301.1327,6245.153,6301.4047,6245.1129,6253.3759,47.7568,0.7637,79169734.0,96364861.6
