forecast,zfpx,size,turnover_raten,turnover_rate1,pct_changen,pct_change,pe_ttm,volume_ratio,industry,from_list_date,turnover_raten_std,pct_changen_std,cate
2.0,60.18,1146504.1984,3.37558,2.8618,0.01696898771211234,0.0,113.7148,0.89,2.0,8.09346227450118,1.4260271498116717,0.04514486281547867,1.0
2.0,255.0,8983819.9025,0.2983,0.2602,0.0020892687559354453,-0.015270708005552906,32.3549,0.8,62.0,7.296413268773919,0.07356989873582813,0.01565566587266075,0.0
2.0,70.0,3239720.0162,1.271,0.7759,0.0012448132780082965,-0.012219959266802423,8.4672,0.52,97.0,8.756839814829462,0.5088691187329017,0.013230966551280405,0.0
2.0,320.0,894486.3872,2.97312,2.046,0.0029310344827586194,-0.021612635078969232,165.30700000000004,0.61,13.0,8.623892810075294,0.6844401339781295,0.01749505133670821,0.0
2.0,50.56,665146.8119,3.4842,3.5433,0.01086956521739133,0.004025301897642339,61.2846,1.0,31.0,8.820256365906321,0.4853150935217243,0.006288056784110147,0.0
0.0,15.0,1326111.84,1.3566200000000002,0.8079999999999999,0.001958041958041941,-0.007901064926142233,23.8632,0.51,39.0,7.785720896534624,0.7822972082271547,0.011060639098629206,1.0
2.0,85.0,456143.459,1.79332,2.6299,0.007758620689655198,0.02662406815761448,37.8898,1.54,24.0,8.130059039992796,0.501447855713832,0.011560707015233788,1.0
0.0,25.0,2223732.838,3.5793199999999996,3.4883,0.0034508627156789253,-0.01774719304599777,58.2116,0.97,13.0,7.639642287858013,0.5085353399715697,0.02855450400372845,1.0
2.0,40.0,2478059.7261,1.84802,1.7098,0.003865336658354144,0.011757425742574336,32.2264,0.87,24.0,7.752764808851326,0.3970150526113588,0.011941337684551506,1.0
2.0,2010.285,898888.8165,5.2010999999999985,6.3477,0.007955958089149333,0.020568241241066758,50.7894,1.2,29.0,6.692083742506628,1.1484141326194135,0.015533225270090897,1.0
2.0,105.0,298106.0415,9.64882,8.2581,0.005139664804469257,-0.0010881392818281152,91.8214,0.85,39.0,7.528869256642251,1.9762036172925093,0.02274716728043067,1.0
0.0,30.0,767705.7382,2.21622,2.0067,0.0052693208430913685,0.00631458094144658,45.8307,0.9,3.0,7.277938572945661,0.4507508202987544,0.006730103538109625,1.0
0.0,25.0,530793.5265,2.1035,2.3949,0.002352941176470585,0.04523970290344361,35.5846,1.22,44.0,8.007367067983331,0.8681500331163963,0.029840983616364305,1.0
2.0,135.04,1942583.3313,4.09492,2.1148,-0.003867403314917142,-0.004207573632538604,73.4629,0.45,59.0,8.531884740159228,1.9064499093865541,0.010967034680497256,0.0
2.0,40.0,753501.5132,2.5078400000000003,1.8226,-0.0010574018126888259,0.0068807339449541175,52.377,0.72,14.0,7.70210434005105,0.6684747624256281,0.020545970792536027,1.0
0.0,25.0,2199226.6432,1.5138200000000002,1.2048,-0.0013455657492355106,0.0006161429451631553,22.9216,0.66,49.0,7.622663951323595,0.3540755032475418,0.012339740467904555,1.0
2.0,60.0,441600.7062,2.31598,1.6869999999999998,-0.006920415224913495,0.0,240.6913,0.68,15.0,7.277938572945661,0.7390039729257212,0.012006037572025195,1.0
2.0,819.835,454128.6761,7.8710200000000015,8.2317,0.024371373307543503,0.0020155485171321707,200.4455,1.15,2.0,7.459914766241106,2.172951360937469,0.02611991079865393,2.0
0.0,40.0,540412.0136,2.1789400000000003,2.1533,0.003753351206434332,0.022421524663677132,28.7872,1.0,52.0,7.747164966520335,0.7527738259264863,0.0143091004921793,1.0
0.0,15.0,1152091.1025,8.16254,4.5692,-0.009766184189597585,0.010305794897786779,125.9062,0.54,42.0,7.317212408359839,3.0296492285411527,0.034609696759592766,1.0
2.0,705.0,585407.5241,9.47704,22.8309,0.019599999999999985,0.10020040080160307,157.1117,3.71,42.0,7.778211474512492,7.520302239139062,0.04725072106384754,1.0
0.0,35.0,1091973.8606,6.4153400000000005,7.2605,0.00046499612503227226,-0.004617752693689065,49.3585,1.03,25.0,7.577633832602728,1.2511478022200258,0.013038845961050028,1.0
0.0,10.0,236217.0,28.73432,15.6369,0.008211143695014668,0.012357414448669174,54.1627,0.52,15.0,2.7080502011022096,14.41905479849494,0.06147169794887464,1.0
2.0,55.0,280440.0,6.39332,4.9448,0.004234122042341219,-0.008464328899637278,105.8804,0.78,49.0,7.543273346705446,0.9216007009545946,0.0321670532498816,1.0
0.0,10.0,535709.5102,7.750960000000001,10.923,0.007656612529002324,0.055424528301886655,98.9744,1.64,42.0,7.682021510826875,2.6477252808779093,0.03437223089931223,1.0
0.0,30.0,693361.3337,1.2501599999999995,1.5258,-0.019948979591836752,-0.060686718126164524,51.1114,1.06,18.0,7.633369649679585,0.2443240737217682,0.030222023515311662,1.0
0.0,15.0,458496.7817,4.862419999999999,5.8917,-0.013264649066323237,-0.06812339331619541,72.8943,1.24,31.0,7.778630147325809,1.1712329601748748,0.04214582608646618,1.0
0.0,10.0,421982.8272,3.24148,4.6428,-0.011985898942420678,-0.049881235154394285,41.6855,1.32,57.0,8.0507033814703,0.91530572324224,0.025391514694166725,1.0
0.0,30.0,655434.7364,2.52362,3.4042,-0.01421121251629726,-0.04169468728984528,21.5344,1.24,6.0,7.7075121946003415,0.8302259794778767,0.018691356620095363,1.0
2.0,90.0,1768819.9965,2.4870400000000004,3.2031,-0.016061705989110706,-0.05191768007483627,22.7955,1.13,9.0,8.732627099660395,0.4276640772849644,0.023531666269383626,0.0
2.0,97.5,230112.6773,4.34868,3.9311,-0.023015343562374908,-0.06715893108298172,51.1406,0.88,49.0,6.093569770045137,2.158634711339554,0.030012649826246417,1.0
2.0,55.0,759579.0543,6.83984,9.5895,-0.02153846153846156,-0.06451612903225812,78.3664,1.37,47.0,7.268223021159565,1.996110409771964,0.03477566599681255,2.0
0.0,15.0,2379197.988,4.48522,6.4896,-0.0070175438596491255,-0.05993912432685559,72.6235,1.54,13.0,8.285261134068946,2.1896752469258995,0.047763435102751016,1.0
2.0,75.0,126332.8,25.23394,30.3908,-0.013461538461538443,-0.08746503941011945,60.0601,1.29,20.0,4.653960350157523,5.8470344173777535,0.08057702305277395,1.0
2.0,195.0,528776.0311,6.0935000000000015,6.8827,-0.017859487852921883,0.015373352855051176,188.1845,1.06,2.0,7.325807502595773,1.8093276582753053,0.05152568193282951,1.0
0.0,17.19,1526163.7659999996,2.27818,1.8553,-0.017495029821073572,-0.01290322580645172,44.0481,0.77,25.0,7.592870287844818,0.668952185884761,0.0275746798253758,1.0
0.0,25.0,818234.6069,3.8755,2.9157,-0.01534919416730622,-0.003314001657000905,98.3983,0.69,83.0,7.633853559681767,1.3972707969466762,0.030139367316074094,1.0
2.0,127.735,797326.0104,5.14494,5.4567,-0.008056662239929173,0.015456674473067837,463.3414,1.08,11.0,7.379632152609552,1.7304686772663638,0.041370620806075016,1.0
2.0,50.0,583746.3878,3.08102,2.0156,-0.015991237677984674,-0.0039525691699605296,48.5028,0.63,39.0,8.36450810375059,1.392302150037843,0.020505814979671345,1.0
0.0,40.0,674961.6465,3.60426,3.0033,0.011099476439790562,-0.030769230769230795,34.9548,0.92,10.0,8.353261499733874,0.6676488994973333,0.04230843163044233,1.0
1.0,467.285,884353.9838,5.801920000000001,8.3449,0.013323065075086642,0.06579453636013853,96.8839,1.64,4.0,8.006367567650246,2.4517326652798017,0.03379114875321367,1.0
2.0,33.0,775188.0668,5.5102,5.1086,-0.006824146981627307,0.025069637883008318,111.3427,0.94,25.0,7.4413203897176174,0.7353695567536095,0.04604629112065753,1.0
2.0,65.0,1248597.7794,3.60462,2.6460000000000004,-0.013194154488517731,0.004941599281221897,37.4852,0.68,8.0,7.754052639035757,0.7957879723896307,0.03647404872656305,1.0
2.0,50.0,959214.9265,3.13294,2.403,-0.020446851726472582,-0.013392857142857123,37.3032,0.71,13.0,8.079927770758276,1.403701603974292,0.034173235571717316,1.0
0.0,20.0,486327.1023,4.1733400000000005,3.213,-0.018317757009345768,-0.02507522567703109,36.8096,0.68,25.0,7.566311014772463,1.5721595141715103,0.0298861467184742,1.0
0.0,20.0,171300.0,16.5422,16.9552,-0.032305433186490436,-0.06942633637548888,94.8538,0.97,91.0,5.66988092298052,3.0540547048145688,0.05624134851980758,1.0
0.0,35.0,711635.7204,9.7896,6.0093,-0.0077483250801048545,-0.02251184834123217,68.8597,0.63,10.0,7.2513449833722134,3.667833721694592,0.05328776405915967,1.0
0.0,35.0,492331.905,8.86842,4.9007,-0.014086081609837915,-0.016558249556475526,70.5964,0.5,42.0,7.4413203897176174,3.3092406005003627,0.04603941013533265,1.0
2.0,250.0,617229.524,5.09896,5.3835,0.00044642857142856193,-0.003329633740288497,41.7043,1.04,54.0,7.525639975041535,2.7610252403772044,0.01675422384376534,1.0
0.0,35.0,802528.1491,1.3339,1.5155,-0.019103889709502685,-0.007027027027026974,45.8538,1.08,31.0,7.578656850594762,0.4996432777492359,0.0365152450258756,1.0
2.0,190.0,1230043.3463,3.32284,9.4125,0.001362397820163483,0.09970238095238096,21.2951,4.94,38.0,8.872627365918836,3.4705336769724617,0.06654975980509789,0.0
0.0,10.0,505943.1,2.14928,1.7211,-0.012252252252252226,-0.03756157635467966,17.4779,0.81,71.0,7.688913336864796,0.6951245406400208,0.022786894187310544,1.0
0.0,35.0,844767.3458,2.81152,1.9514,-0.01577515865820488,-0.014548981571290044,25.1932,0.64,71.0,8.295548516225763,1.196009260833711,0.0272400572440415,1.0
0.0,15.0,1510320.0,7.990760000000001,8.6202,-0.008197989172467113,0.0172272354388844,57.0276,1.05,52.0,7.792348924113037,1.6369758880325636,0.028241945078936924,1.0
2.0,85.0,195812.1057,3.8767,2.8248,-0.014421252371916516,-0.008783783783783836,59.4798,0.63,58.0,8.138564737261632,1.0951321061862809,0.04255741166876409,1.0
2.0,125.0,1349055.2814,6.21702,4.3541,0.006447995514437894,-0.011543624161073818,145.1729,0.72,2.0,7.371489295214277,1.4127480373371608,0.024752012737901504,1.0
2.0,50.0,392937.3504,4.56674,4.2013,-0.007633587786259559,0.02162162162162152,33.52,0.83,71.0,8.138564737261632,0.8095449913377266,0.03482939454976172,1.0
2.0,45.0,403931.7199,3.43432,2.7074,-0.015127092374457519,-0.007323568575232984,22.19,0.73,45.0,7.764296006450517,0.8065247342766368,0.03873998594282396,1.0
0.0,30.0,505012.7866,3.94952,3.1195,-0.02119205298013244,-0.017288444040036353,61.9114,0.77,46.0,7.734121303328305,1.0375373496891571,0.028790764780975336,1.0
0.0,5.05,174677.64,8.02714,7.7339,-0.023756613756613733,0.0015033072760073439,57.5863,0.88,97.0,5.683579767338681,1.7249237151248165,0.047710211454323706,1.0
0.0,17.5,535940.8137,2.91344,1.9034,-0.024206815511163327,-0.0247718383311603,45.7845,0.62,96.0,7.569927655242653,1.0272473548274534,0.03760201806950565,1.0
0.0,40.0,228683.8779,4.3223600000000015,3.3533,-0.026091422701592187,-0.015697674418604632,224.2562,0.67,61.0,7.660585461703256,1.1241515725203608,0.049433633785285216,1.0
2.0,50.0,695177.8992,3.07098,2.4819,-0.02775119617224878,-0.01818181818181812,75.3891,0.68,60.0,8.134174272137901,0.4303086008901053,0.026505571242569824,1.0
2.0,60.0,847181.7063,8.32098,15.6722,0.018470588235294117,0.02540033130866929,74.4032,2.71,42.0,7.669961995473577,5.815304354631836,0.05423853320218944,1.0
2.0,125.0,912244.6224,7.678,10.0831,0.005787781350482321,0.022364217252396103,58.6159,1.46,39.0,8.364973978438726,2.0649806149211183,0.019282134331684526,1.0
2.0,325.0,496828.1388,6.301499999999999,3.9082,-0.027622014537902403,-0.035631293570875355,88.9488,0.48,40.0,7.588829878307812,2.2504125310706917,0.03889481095750065,1.0
2.0,208.73,516252.3864,1.7457599999999998,1.5066,-0.015083251714005904,-0.020238713025428158,81.6704,0.63,3.0,8.675904882571059,0.389466395212732,0.02698663417210297,0.0
2.0,976.74,412924.0233,7.800580000000001,7.726,-0.024878595442659683,-0.03816167418957733,1040.7053,1.02,42.0,7.711996507047669,2.67554315924823,0.055906505248258416,1.0
0.0,15.0,1651616.5178,2.7913400000000004,4.3802,0.015992647058823528,0.04444444444444445,25.0942,1.95,10.0,8.356789669923213,0.9732795888129988,0.026299252251408747,1.0
0.0,15.0,490679.9544,1.6121399999999997,1.2429,-0.014630872483221475,0.0014503263234228682,22.9538,0.75,97.0,8.369157112588834,0.5886276267726481,0.02649813063140201,1.0
2.0,80.0,995339.5197,2.4401400000000004,1.8792,-0.014678899082568819,-0.0021953896816684494,71.1544,0.78,2.0,8.698681067461614,0.7871740963725877,0.0296569873140752,0.0
0.0,10.0,2593904.9264,1.4024200000000002,0.8270000000000001,-0.01961471103327496,-0.014039566049776684,16.8997,0.54,101.0,8.141481041457421,0.6267961327257852,0.024196564992222582,1.0
0.0,15.0,1678917.997,1.44226,0.9903,-0.014134574693186613,-0.0261640798226164,16.162,0.64,8.0,8.185350223178688,0.5652709200020818,0.011400471797782743,1.0
0.0,12.44,596368.64,6.55598,4.5576,-0.027902023429179988,-0.0206060606060606,161.8711,0.69,102.0,8.614138397472718,2.049721988953624,0.033700624115163016,0.0
2.0,95.0,173452.7226,19.5681,15.4047,-0.03779921400500178,-0.045014724442574684,63.4369,0.84,80.0,5.683579767338681,6.138663552842753,0.028511584034350012,1.0
2.0,45.0,355983.0295,6.47078,6.6985,0.006840390879478815,0.0,70.7279,1.04,101.0,7.414572881350589,1.328114176944136,0.02206491609165673,1.0
2.0,100.0,593567.7286,7.0750600000000015,4.9318,-0.027164179104477614,0.005208333333333324,326.7591,0.65,19.0,7.72312009226633,1.8805549109239004,0.041584644158937804,1.0
2.0,217.195,1324318.5946,4.45866,3.1988,-0.006571187868576222,-0.027118644067796637,76.2116,0.71,44.0,8.848078421168669,1.6974746663794429,0.04279569427016885,0.0
0.0,25.0,2284677.4931,2.90608,2.4775,0.002273721031919528,-0.01532567049808427,32.9301,0.86,96.0,8.36985260351753,1.0754819789285173,0.02124572934549794,1.0
2.0,349.81,1441118.6689,2.45768,1.5896,-0.009211618257261436,0.034653465346534636,101.1494,0.56,13.0,7.669028288589683,0.8119062920066575,0.03316864661535337,1.0
0.0,15.0,158100.0,5.260959999999999,4.4274,-0.009747292418772549,0.03740157480314972,124.0389,0.85,61.0,5.978885764901122,1.4266297462901858,0.05299515850154005,1.0
0.0,25.0,495658.9771,7.94268,12.9614,0.0066666666666666775,0.10009099181073702,62.6924,2.0,55.0,7.309212365692762,3.3976581305363847,0.06545587775083699,1.0
2.0,475.0,1007103.8941,5.28936,6.2856,0.004863221884498463,0.08499678042498376,276.9541,1.34,96.0,8.042699496897638,1.4970902454428057,0.06105728842231311,1.0
0.0,25.0,467041.6424,20.44558,13.6805,-0.011876832844574787,0.02804487179487176,1111.724,0.59,13.0,7.69484807238461,5.59207205577682,0.0787991306537818,1.0
1.0,126.76,242748.5812,7.965360000000001,5.1455,-0.014305555555555571,0.028461538461538406,233.2275,0.62,25.0,7.309212365692762,2.6548708185145284,0.04999219170437199,1.0
0.0,2.5,184319.55,25.88416,27.1612,0.0011542497376705082,0.07015258652772602,64.3107,1.06,18.0,4.0943445622220995,4.871987767123395,0.05134925997173924,1.0
0.0,30.0,1114928.554,4.24,4.3025,-0.008071400853705855,0.043900379907133774,56.1491,1.01,42.0,8.022896869601457,1.2379459721651829,0.058302181427988466,1.0
0.0,25.0,568907.8451,2.93052,1.7259,-0.01180880974695409,0.009045226130653252,71.7077,0.53,8.0,8.036249942132116,1.1554795636444637,0.029597084508811718,1.0
2.0,48.5,490546.8718,2.6008400000000003,1.9895,-0.012076172782164428,0.018117765475591317,25.6729,0.71,72.0,7.735433352499688,0.7848368639405261,0.03855032367552892,1.0
2.0,95.0,147960.0,5.6584400000000015,3.24,-0.016517857142857133,0.010655737704918098,78.5865,0.48,20.0,5.891644211825772,2.2176828871594783,0.047143020672676526,1.0
2.0,82.5,770635.6044,7.091199999999999,7.6299,-0.0073053066850447875,0.04640718562874259,36.8062,0.99,57.0,7.465655310134057,1.6828100590975794,0.05386188725054795,1.0
2.0,153.52,173391.68,35.11676,29.5021,0.012048192771084343,0.03196519765462465,91.1328,0.78,47.0,4.762173934797756,5.174316318896634,0.05939875577062941,1.0
2.0,40.0,571200.0,5.4855599999999995,3.8219,0.010309278350515464,-0.01449275362318844,331.571,0.67,41.0,7.24850407237061,2.0775754746819666,0.021781830679259047,1.0
0.0,15.0,397676.8891,2.95886,2.0855,-0.013219284603421456,0.016074450084602326,35.6571,0.67,102.0,7.651120175702701,1.0564225257916455,0.039224043363649284,1.0
2.0,65.0,230510.0,4.596359999999999,3.0315,-0.01263157894736843,0.0231565117424864,54.9086,0.6,98.0,5.683579767338681,1.738855388754338,0.04181071964797377,1.0
2.0,85.0,431378.9443,1.7208,1.0083,-0.0116036036036036,0.019103313840156025,68.91199999999999,0.55,46.0,7.492760300922379,0.8452600398693884,0.04270476617744776,1.0
2.0,65.0,386015.1831,6.4329800000000015,7.7656,-0.0024258760107816863,0.05316091954022993,137.0451,1.32,25.0,7.7007477945117975,1.7128622308872363,0.04576487471174438,1.0
2.0,115.0,498660.7402,4.14536,2.687,-0.017078651685393253,-0.004281345565749253,60.2435,0.58,24.0,7.542213463193402,1.3572558649716715,0.03492872903804125,1.0
0.0,10.0,8307864.1149,0.5147600000000001,0.6602,0.012771311733249458,0.011968880909634909,18.9687,1.47,66.0,7.764720544771477,0.1196819242826585,0.010155715228872613,1.0
0.0,15.0,673543.503,2.5275799999999995,1.4138,-0.012382739212007507,-0.008919722497522284,19.8961,0.52,72.0,7.590852123688581,1.2558773674208799,0.025199145211860136,1.0
2.0,225.0,1350243.4393,5.59036,2.9432,-0.01812548412083656,-0.0076077768385460565,437.9075,0.45,25.0,8.043020885298281,2.3012233850715145,0.03654491645608871,1.0
0.0,15.0,409760.5112,5.6649400000000005,2.5699,-0.024784571194091092,-0.018841911764705892,32.0831,0.42,18.0,6.48768401848461,3.193767350324692,0.06482484695414363,1.0
2.0,55.0,436148.4,2.8303200000000004,1.7321,-0.012809917355371885,-0.0065789473684209135,25.5318,0.59,59.0,7.186144304522325,1.3781647278173972,0.028874523804654394,0.0
0.0,25.0,245372.1985,3.7222,2.2173,-0.02002129925452612,-0.011695906432748704,66.6314,0.57,57.0,7.643003635560717,1.5822906844192692,0.044908847014659525,1.0
0.0,30.0,1544229.5382,1.5168199999999998,1.1863,-0.005762179151388169,0.019241341396371514,30.6285,0.67,20.0,7.684783943522785,0.7275876009113954,0.026008027731830387,1.0
0.0,30.0,2399155.6875,2.55494,3.2559,0.002881152460984418,-0.03995455406173072,29.7131,1.54,10.0,7.587817219993428,0.9188912928088936,0.05267188039403091,1.0
0.0,15.0,385786.6526,2.3327599999999995,1.5614,-0.008985282726568553,0.006530612244897965,25.5697,0.59,91.0,7.746732907753622,0.8944835398150152,0.026372723002250492,1.0
0.0,25.0,131521.5042,8.655579999999999,5.6678,-0.018262494161606743,-0.000770416024653342,59.3575,0.57,105.0,6.699500340161678,3.2512320183278214,0.05288307301953445,1.0
2.0,344.22,2616984.6,2.73754,2.501,-0.005011389521640093,0.0396761133603239,88.5421,0.81,44.0,7.598399329323964,0.8905219413355293,0.046415903248170486,1.0
2.0,425.0,1469990.5317,20.530260000000002,15.1844,-0.00495784148397976,-0.026267048324633814,174.5769,0.7,75.0,7.639642287858013,5.551373473564899,0.0709718598155028,1.0
0.0,35.0,232866.4986,6.945920000000001,7.5761,0.002088277171333639,0.02405002405002405,32.284,1.18,10.0,6.708084083853071,0.5896941724317787,0.0531298076531793,1.0
2.0,60.0,305182.6057,4.19118,2.6010000000000004,-0.013333333333333341,-0.007957559681697646,52.0626,0.57,98.0,6.700731109547809,1.944467354315829,0.04570556100548949,1.0
2.0,62.435,536754.5787,2.3635200000000003,1.6622,-0.006545454545454535,-0.0056074766355138994,28.7224,0.67,4.0,8.675392806089782,0.8266107590637808,0.029993469140400693,0.0
2.0,75.0,846964.502,13.685399999999998,14.3392,-0.012237442922374437,0.01984126984126984,94.2913,1.07,57.0,7.461640392208575,4.989119504982819,0.0667781012522143,1.0
0.0,35.0,296400.0,1.5843200000000002,1.2892,-0.00797636632200887,0.009160068312373908,74.25,0.82,39.0,5.697093486505405,0.7529164674782988,0.02374735980076526,1.0
0.0,26.285,340693.5463,6.50934,3.978,-0.016779431664411367,0.0,43.1729,0.56,8.0,7.707062655370473,2.3173754050649618,0.04996235989959495,1.0
2.0,100.0,586822.9839999999,10.52174,7.0837,-0.010332541567695952,0.011399620012666341,40.45,0.63,14.0,7.382124365737512,3.136507578980162,0.042210226990796136,1.0
0.0,25.0,747119.6454,6.749060000000001,3.0454,-0.003975535168195715,-0.013846153846153824,448.9274,0.44,10.0,8.370084326378025,3.68550109320293,0.028549490188988787,1.0
0.0,35.0,613500.9124,2.37216,1.3389,-0.018665607625099296,-0.01297016861219199,66.5876,0.44,37.0,7.539027055823995,1.0514588165972076,0.03806355639586277,1.0
2.0,85.0,1000458.3508,1.53912,1.114,-0.007511737089201856,0.020746887966804982,85.4669,0.68,97.0,7.590852123688581,0.6684560322115434,0.03454508310150253,1.0
0.0,15.0,731314.2189,1.3992799999999999,0.9342,-0.018989898989898998,-0.027777777777777804,52.3191,0.61,47.0,7.213768308118643,0.5106600503270253,0.03459477244924261,1.0
0.0,17.5,204770.5838,29.77268,12.7013,-0.009003215434083616,0.013651877133105755,166.3811,0.43,19.0,6.708084083853071,15.687939873737404,0.06094339920580015,1.0
0.0,30.0,1031308.2531,7.9119199999999985,6.2046,-0.020626003210272872,-0.028260869565217332,95.8322,0.73,94.0,7.390798521735675,2.16724491855443,0.055680188203536325,1.0
2.0,785.0,429313.5,8.231860000000001,4.7231,-0.017164179104477616,0.0008169934640522703,146.8242,0.56,13.0,7.501082124259871,3.5339952126453147,0.04440486815301603,1.0
0.0,40.0,185097.0,29.050899999999995,32.9681,-0.0016887266088543927,0.038728185512789975,129.4695,1.21,25.0,4.7791234931115305,3.9224835289647806,0.07626788870850022,1.0
0.0,20.0,455708.692,3.15768,2.9272,-0.006492679821769593,-0.0013140604467806404,20.959,0.86,10.0,7.553810852008231,0.9931187225100534,0.03396422230240133,1.0
2.0,65.0,1041708.5836,4.3286,3.7775,-0.011746758199847437,-0.018297533810660332,90.00399999999998,0.84,25.0,7.71289096149013,1.1662242751718042,0.039995640902350034,1.0
0.0,20.0,1589933.6294,3.4305199999999996,2.013,-0.02178217821782178,-0.017735334242837637,56.9052,0.54,25.0,7.590346945602566,1.586805803178196,0.042016833681035856,1.0
0.0,15.0,4650788.1174,1.116975,0.7927,-0.0045520757465404215,0.005219985085756919,8.032,0.57,0.0,8.069968149059841,0.3365855054811481,0.013300922501315406,1.0
0.0,15.0,959999.745,1.83758,1.9071,-0.005614406779660992,0.0038293216630197096,21.9214,0.99,15.0,7.707062655370473,0.6310084127806855,0.04235760327300033,1.0
2.0,128.825,432505.2586,4.7882799999999985,4.228,-0.0254323499491353,-0.028679245283018923,95.1115,0.86,31.0,7.653020413804189,1.5253741498399658,0.031729400488758025,1.0
2.0,95.0,597727.0838,6.41536,5.2029999999999985,-0.01597484276729559,-0.022712090848363384,190.6702,0.81,91.0,7.579167967396076,2.2269474181039843,0.04990919106629066,1.0
2.0,72.015,714843.8367,5.7038,3.7898,-0.012022414671421292,-0.025871172122492184,32.8335,0.62,57.0,8.370084326378025,2.103853686690213,0.03856935619845315,1.0
1.0,105.805,590661.6243,2.6770400000000003,2.6701,-0.010229276895943565,-0.03063063063063062,255.7584,0.63,4.0,7.764720544771477,0.4805957896195098,0.026816319433519184,1.0
2.0,140.0,445097.7035,4.0705599999999995,2.4871,-0.01658878504672899,0.0025542784163473274,42.209,0.55,39.0,7.676009932028887,1.447964922917679,0.05302687834602423,1.0
0.0,25.0,268376.805,7.6714,6.9809,-0.000148148148148145,0.022744503411675568,66.7616,0.9,97.0,8.133293861222633,2.79796896426676,0.04394750518326261,1.0
0.0,25.0,1094211.8862,3.19538,2.7716,-0.014522249051397013,-0.007750507473703536,46.3935,0.82,31.0,7.796880342783522,1.1777643278686951,0.0365928301478634,1.0
0.0,12.54,2199647.016,25.159879999999998,14.3393,-0.01665319320937752,-0.01391304347826088,159.8834,0.5,100.0,7.674617497364363,8.884474597971455,0.03380471825980905,1.0
0.0,25.0,436685.5268,3.1303600000000005,2.4369,-0.01403743315508022,0.013848396501457687,29.2483,0.77,40.0,8.153925132007862,1.2384943936086268,0.03633902303831015,1.0
0.0,10.0,674289.2701,1.7899399999999996,2.1658,-0.00203106332138588,0.038871473354232036,39.8555,1.26,46.0,7.54274354536855,0.409459299564682,0.038070600000673416,1.0
0.0,25.0,697165.9769,1.7061400000000002,1.3649,-0.011507936507936509,0.006355932203389885,92.2191,0.74,52.0,7.693937325509273,0.4854389796874578,0.033161466485424146,1.0
0.0,15.0,808175.3347,1.48838,0.9528,-0.016504854368932034,-0.01047120418848176,153.6382,0.6,25.0,7.942006808489856,0.8510252651948707,0.035547076148509785,1.0
0.0,40.0,1311828.7665,2.55562,4.8203,0.004999999999999992,0.048295454545454516,38.663,2.44,52.0,7.454141078146678,1.3653993617253524,0.040552495404424314,1.0
0.0,23.045,549671.544,1.4705800000000002,1.5733,-0.004560260586319236,0.0256410256410256,15.2922,1.1,69.0,8.310169021981912,0.7419881751079326,0.02655678471892997,1.0
0.0,15.5,1113853.8669,3.3948,2.1526,0.010805230557467313,0.010224274406332412,51.5325,0.55,20.0,8.112827478751374,1.5242000672483913,0.01648170388291689,1.0
0.0,15.0,500849.578,5.219180000000001,3.4613,-0.0003074558032282794,0.01484374999999996,90.269,0.62,19.0,7.71333788887187,2.5646570388650405,0.013381297792199657,1.0
0.0,10.0,174351.6,7.926779999999999,6.4546,0.009363449691991762,0.014729299363057224,72.085,0.8,105.0,5.68697535633982,2.4450086353630742,0.0434275667895792,1.0
0.0,25.0,1229190.9638,2.40598,1.4259,0.0011976047904191788,0.014492753623188527,57.6316,0.58,52.0,7.672292455628757,0.9902668514092552,0.019685164767446733,1.0
1.0,125.33,546720.4124,3.21362,1.9919,0.0003491271820448892,0.006766917293233162,232.7406,0.61,31.0,8.062432791583195,1.7175836040787067,0.01773151215119966,1.0
0.0,20.0,385668.1247,3.9435599999999997,4.0744,-0.004334203655352471,0.0018716577540107031,96.6064,0.96,57.0,7.486613313139955,1.618780507975062,0.024697340863075914,1.0
1.0,147.72,438211.2638,7.7075,12.7245,0.012312312312312316,0.04818383988139365,675.8477,1.95,91.0,7.96693349840484,3.4282556606822663,0.039955143669113034,1.0
2.0,125.0,968012.9638,4.43518,4.1063,0.0003530450132391805,0.0355839416058393,233.7907,0.96,103.0,8.135639903354388,0.9581057493826032,0.04347129782412355,1.0
0.0,10.0,725233.6946,10.26182,6.8589,-0.010515873015873015,0.020480854853072102,257.9597,0.56,42.0,7.957877358489813,4.6742644910188815,0.04248512709122209,1.0
2.0,158.075,1178296.8463,18.48796,19.5991,-0.026447368421052633,0.041864139020537074,189.9968,1.34,65535.0,8.366137716496281,12.243156594114115,0.07815356256547062,5.0
0.0,15.0,927364.8531,2.33162,1.2659,-0.0016393442622950735,0.016806722689075678,34.2515,0.49,102.0,8.03073492409854,1.4200785161391605,0.01766182021494479,1.0
2.0,41.565,899326.5838,6.506240000000001,6.2895,0.009443378119001923,0.08253968253968262,138.9852,0.98,25.0,7.422971251049421,1.7738682978169489,0.04999518008928111,1.0
0.0,20.0,219014.7489,6.755039999999998,5.7198,0.0013858813339107851,0.03104212860310418,53.7147,0.75,25.0,6.222576268071369,3.1233584085083805,0.03240179026598543,1.0
0.0,25.0,685387.8897,2.99638,1.8149,0.0005748961992973482,0.020806241872561672,59.1872,0.58,42.0,7.7075121946003415,1.2236640825814902,0.038514321906443855,1.0
