,date,ndate,instrument,hymc,forecast,forecasttype,increasel,increaset,zfpx
899,2020-06-30,2020-07-06,300174.SZA,化工行业,increase,略增,20.0,40.0,30.0
900,2020-06-30,2020-07-14,002757.SZA,专用设备,increase,略增,20.0,35.0,27.5
901,2020-06-30,2020-07-11,600578.SHA,电力行业,increase,略增,20.0,40.0,30.0
902,2020-06-30,2020-06-24,300263.SZA,机械行业,increase,略增,20.0,40.0,30.0
903,2020-06-30,2020-07-04,603916.SHA,化工行业,increase,略增,20.0,30.0,25.0
904,2020-06-30,2020-04-28,002539.SZA,化肥行业,increase,略增,20.0,50.0,35.0
905,2020-06-30,2020-07-14,300047.SZA,软件服务,increase,略增,20.0,40.0,30.0
906,2020-06-30,2020-07-13,300664.SZA,环保工程,increase,略增,20.15,28.43,24.29
907,2020-06-30,2020-08-05,605003.SHA,纺织服装,increase,略增,21.02,32.02,26.52
908,2020-06-30,2020-07-15,002624.SZA,文化传媒,increase,略增,21.53,25.45,23.49
909,2020-06-30,2020-07-08,603588.SHA,环保工程,increase,略增,21.88,36.5,29.19
910,2020-06-30,2020-07-30,002991.SZA,食品饮料,increase,略增,21.89,34.72,28.305
911,2020-06-30,2020-07-07,430755.SZA,nan,increase,略增,24.4,42.17,33.285
912,2020-06-30,2020-07-16,600008.SHA,公用事业,increase,略增,25.0,35.0,30.0
913,2020-06-30,2020-07-14,300791.SZA,食品饮料,increase,略增,25.0,40.0,32.5
914,2020-06-30,2020-07-13,300696.SZA,航天航空,increase,略增,25.0,35.0,30.0
915,2020-06-30,2020-07-20,300274.SZA,输配电气,increase,略增,25.0,35.0,30.0
916,2020-06-30,2020-07-14,002225.SZA,材料行业,increase,略增,25.0,35.0,30.0
917,2020-06-30,2020-07-15,300520.SZA,软件服务,increase,预增,25.0,55.0,40.0
918,2020-06-30,2020-07-14,002724.SZA,电子元件,increase,略增,25.0,45.0,35.0
919,2020-06-30,2020-07-15,002917.SZA,化工行业,increase,略增,25.0,35.0,30.0
920,2020-06-30,2020-06-09,002384.SZA,金属制品,increase,略增,25.0,40.0,32.5
921,2020-06-30,2020-07-03,603977.SHA,化工行业,increase,略增,25.0,50.0,37.5
922,2020-06-30,2020-07-15,000514.SZA,房地产,increase,预增,25.07,62.59,43.83
923,2020-06-30,2020-07-20,300465.SZA,软件服务,increase,略增,25.18,45.31,35.245
924,2020-06-30,2020-07-11,002918.SZA,玻璃陶瓷,increase,略增,26.0,40.0,33.0
925,2020-06-30,2020-07-17,688069.SHA,环保工程,increase,略增,26.99,26.99,26.99
926,2020-06-30,2020-07-15,688186.SHA,金属制品,increase,略增,27.48,37.98,32.73
927,2020-06-30,2020-06-18,832278.SHA,nan,increase,预增,28.93,53.49,41.21
928,2020-06-30,2020-07-14,200539.SZA,电力行业,increase,略增,28.96,46.16,37.56
929,2020-06-30,2020-07-14,000539.SZA,电力行业,increase,略增,28.96,46.16,37.56
930,2020-06-30,2020-07-11,300413.SZA,文化传媒,increase,略增,29.42,41.86,35.64
931,2020-06-30,2020-07-08,300138.SZA,农牧饲渔,increase,略增,29.7,40.51,35.105
932,2020-06-30,2020-07-20,300511.SZA,农牧饲渔,increase,略增,29.78,44.49,37.135
933,2020-06-30,2020-07-07,300480.SZA,专用设备,increase,略增,30.0,50.0,40.0
934,2020-06-30,2020-07-15,000513.SZA,医药制造,increase,略增,30.0,40.0,35.0
935,2020-06-30,2020-07-15,300785.SZA,电子信息,increase,略增,30.0,50.0,40.0
936,2020-06-30,2020-07-03,300371.SZA,仪器仪表,increase,预增,30.0,60.0,45.0
937,2020-06-30,2020-07-15,002625.SZA,汽车行业,increase,略增,30.0,50.0,40.0
938,2020-06-30,2020-07-07,300529.SZA,医疗行业,increase,略增,30.0,50.0,40.0
939,2020-06-30,2020-07-28,300227.SZA,电子元件,increase,预增,30.0,60.0,45.0
940,2020-06-30,2020-07-15,002444.SZA,金属制品,increase,略增,30.0,50.0,40.0
941,2020-06-30,2020-06-15,300007.SZA,仪器仪表,increase,略增,30.0,50.0,40.0
942,2020-06-30,2020-06-30,300031.SZA,软件服务,increase,略增,30.0,50.0,40.0
943,2020-06-30,2020-07-10,000655.SZA,钢铁行业,increase,预增,30.41,65.98,48.195
944,2020-06-30,2020-06-08,300842.SZA,材料行业,increase,略增,30.62,43.36,36.99
945,2020-06-30,2020-07-14,002824.SZA,有色金属,increase,预增,32.14,81.69,56.915
946,2020-06-30,2020-07-28,688356.SHA,化工行业,increase,预增,32.83,56.0,44.415
948,2020-06-30,2020-07-09,300483.SZA,石油行业,increase,预增,32.94,62.48,47.71
949,2020-06-30,2020-07-15,000619.SZA,水泥建材,increase,略增,33.33,47.37,40.35
950,2020-06-30,2020-07-21,688418.SHA,通讯行业,increase,预增,34.18,61.02,47.6
951,2020-06-30,2020-07-08,601615.SHA,专用设备,increase,预增,34.8,67.75,51.275
952,2020-06-30,2020-07-15,002266.SZA,机械行业,increase,预增,35.0,65.0,50.0
953,2020-06-30,2020-07-13,300610.SZA,化工行业,increase,预增,35.0,55.0,45.0
954,2020-06-30,2020-04-30,002555.SZA,电子信息,increase,略增,35.52,45.2,40.36
955,2020-06-30,2020-07-27,836149.SHA,nan,increase,略增,36.2,48.59,42.395
956,2020-06-30,2020-07-14,000975.SZA,有色金属,increase,略增,36.97,43.81,40.39
957,2020-06-30,2020-07-08,002204.SZA,专用设备,increase,预增,36.99,105.49,71.24
958,2020-06-30,2020-07-15,300760.SZA,医疗行业,increase,略增,38.0,48.0,43.0
959,2020-06-30,2020-07-06,833994.SHA,nan,increase,略增,38.18,41.91,40.045
960,2020-06-30,2020-07-15,300674.SZA,软件服务,increase,预增,38.25,62.93,50.59
961,2020-06-30,2020-07-17,688016.SHA,医疗行业,increase,略增,38.8,44.68,41.74
962,2020-06-30,2020-08-12,688055.SHA,电子元件,increase,预增,39.38,85.84,62.61
963,2020-06-30,2020-07-14,300702.SZA,医药制造,increase,预增,39.73,69.25,54.49
964,2020-06-30,2020-07-11,000544.SZA,公用事业,increase,预增,39.99,69.16,54.575
965,2020-06-30,2020-07-13,300397.SZA,航天航空,increase,略增,40.0,50.0,45.0
966,2020-06-30,2020-04-28,002475.SZA,电子元件,increase,预增,40.0,60.0,50.0
967,2020-06-30,2020-07-09,300185.SZA,机械行业,increase,预增,40.0,70.0,55.0
968,2020-06-30,2020-07-03,603128.SHA,交运物流,increase,略增,40.0,50.0,45.0
969,2020-06-30,2020-07-15,002019.SZA,医药制造,increase,预增,40.0,70.0,55.0
970,2020-06-30,2020-07-07,001696.SZA,交运设备,increase,预增,40.0,60.0,50.0
971,2020-06-30,2020-07-14,002136.SZA,化工行业,increase,略增,40.0,50.0,45.0
972,2020-06-30,2020-07-10,002130.SZA,材料行业,increase,预增,40.0,70.0,55.0
973,2020-06-30,2020-07-10,300501.SZA,包装材料,increase,预增,40.0,60.0,50.0
974,2020-06-30,2020-07-07,300229.SZA,软件服务,increase,预增,40.0,60.0,50.0
975,2020-06-30,2020-08-10,603887.SHA,工程建设,increase,略增,40.0,50.0,45.0
976,2020-06-30,2020-07-08,300801.SZA,化工行业,increase,预增,40.0,60.0,50.0
977,2020-06-30,2020-08-04,600496.SHA,水泥建材,increase,预增,40.0,60.0,50.0
978,2020-06-30,2020-07-09,300360.SZA,仪器仪表,increase,预增,40.0,60.0,50.0
979,2020-06-30,2020-04-23,300715.SZA,水泥建材,increase,预增,40.0,70.0,55.0
980,2020-06-30,2020-07-13,300402.SZA,专用设备,increase,预增,40.12,64.85,52.485
981,2020-06-30,2020-07-15,002532.SZA,机械行业,increase,略增,40.13,46.91,43.52
982,2020-06-30,2020-07-14,300787.SZA,电子元件,increase,预增,42.0,52.0,47.0
983,2020-06-30,2020-07-07,830946.SHA,nan,increase,预增,42.86,51.27,47.065
984,2020-06-30,2020-07-06,002909.SZA,化工行业,increase,预增,43.83,91.77,67.8
985,2020-06-30,2020-07-11,002916.SZA,电子元件,increase,预增,45.0,55.0,50.0
986,2020-06-30,2020-06-23,300373.SZA,电子元件,increase,预增,45.0,65.0,55.0
987,2020-06-30,2020-06-30,002241.SZA,电子元件,increase,略增,45.0,50.0,47.5
988,2020-06-30,2020-07-15,300514.SZA,通讯行业,increase,预增,45.0,75.0,60.0
989,2020-06-30,2020-07-04,002734.SZA,农药兽药,increase,预增,45.0,55.0,50.0
990,2020-06-30,2020-07-14,002394.SZA,纺织服装,increase,预增,45.0,55.0,50.0
991,2020-06-30,2020-04-29,002616.SZA,环保工程,increase,预增,45.0,75.0,60.0
992,2020-06-30,2020-07-14,002915.SZA,化工行业,increase,预增,45.0,60.0,52.5
993,2020-06-30,2020-07-22,603855.SHA,专用设备,increase,预增,45.06,55.08,50.07
994,2020-06-30,2020-07-02,000739.SZA,医药制造,increase,预增,45.28,55.25,50.265
995,2020-06-30,2020-07-08,000591.SZA,电力行业,increase,预增,45.7,72.19,58.945
996,2020-06-30,2020-07-15,000157.SZA,机械行业,increase,预增,47.5,63.03,55.265
997,2020-06-30,2020-07-09,603713.SHA,交运物流,increase,预增,48.0,52.0,50.0
998,2020-06-30,2020-07-16,601968.SHA,包装材料,increase,预增,48.94,68.8,58.87
999,2020-06-30,2020-07-16,870156.SHA,nan,increase,略增,49.78,49.78,49.78
1000,2020-06-30,2020-07-15,002492.SZA,交运物流,increase,预增,50.0,70.0,60.0
1001,2020-06-30,2020-04-30,002531.SZA,输配电气,increase,预增,50.0,80.0,65.0
1002,2020-06-30,2020-06-23,300045.SZA,软件服务,increase,预增,50.0,70.0,60.0
1003,2020-06-30,2020-07-10,300394.SZA,通讯行业,increase,预增,50.0,75.0,62.5
1004,2020-06-30,2020-07-13,002511.SZA,造纸印刷,increase,预增,50.0,70.0,60.0
1005,2020-06-30,2020-07-10,002286.SZA,食品饮料,increase,预增,50.0,100.0,75.0
1006,2020-06-30,2020-04-30,002551.SZA,医疗行业,increase,预增,50.0,70.0,60.0
1007,2020-06-30,2020-07-15,002403.SZA,家电行业,increase,预增,50.0,100.0,75.0
1008,2020-06-30,2020-07-15,300354.SZA,仪器仪表,increase,预增,50.0,70.0,60.0
1009,2020-06-30,2020-07-13,002603.SZA,医药制造,increase,预增,50.0,60.0,55.0
1010,2020-06-30,2020-07-15,002705.SZA,家电行业,increase,预增,50.0,80.0,65.0
1011,2020-06-30,2020-07-02,000859.SZA,塑胶制品,increase,预增,50.0,100.0,75.0
1012,2020-06-30,2020-07-15,300560.SZA,通讯行业,increase,预增,50.0,70.0,60.0
1013,2020-06-30,2020-07-03,000915.SZA,医药制造,increase,预增,50.0,55.0,52.5
1014,2020-06-30,2020-07-15,300412.SZA,医疗行业,increase,预增,50.0,80.0,65.0
1015,2020-06-30,2020-07-03,002669.SZA,材料行业,increase,预增,50.0,80.0,65.0
1016,2020-06-30,2020-07-11,002367.SZA,机械行业,increase,预增,50.0,70.0,60.0
1017,2020-06-30,2020-07-15,000807.SZA,有色金属,increase,预增,50.0,50.0,50.0
1018,2020-06-30,2020-07-11,600298.SHA,食品饮料,increase,预增,50.0,60.0,55.0
1019,2020-06-30,2020-07-06,002810.SZA,化工行业,increase,预增,50.0,55.0,52.5
1020,2020-06-30,2020-07-14,000961.SZA,房地产,increase,预增,50.0,70.0,60.0
1021,2020-06-30,2020-07-04,002568.SZA,食品饮料,increase,预增,50.0,60.0,55.0
1022,2020-06-30,2020-07-15,002429.SZA,家电行业,increase,预增,50.0,80.0,65.0
1023,2020-06-30,2020-07-08,002039.SZA,电力行业,increase,预增,50.0,90.0,70.0
1024,2020-06-30,2020-07-20,831550.SHA,nan,increase,预增,50.23,65.12,57.675
1025,2020-06-30,2020-07-14,002945.SZA,券商信托,increase,预增,50.27,55.74,53.005
1026,2020-06-30,2020-07-15,002483.SZA,机械行业,increase,预增,50.29,95.16,72.725
1027,2020-06-30,2020-07-21,600449.SHA,水泥建材,increase,预增,51.0,61.0,56.0
1028,2020-06-30,2020-07-28,832317.SHA,nan,increase,预增,51.06,55.39,53.225
1030,2020-06-30,2020-07-09,002162.SZA,玻璃陶瓷,increase,预增,51.53,79.09,65.31
1031,2020-06-30,2020-07-13,300449.SZA,安防设备,increase,预增,51.55,73.21,62.38
1032,2020-06-30,2020-06-09,838163.SHA,nan,increase,预增,52.64,66.52,59.58
1033,2020-06-30,2020-07-15,002584.SZA,化工行业,increase,预增,53.17,99.78,76.475
1034,2020-06-30,2020-07-14,000691.SZA,房地产,increase,预增,53.36,94.26,73.81
1035,2020-06-30,2020-06-29,300441.SZA,机械行业,increase,预增,54.6,95.28,74.94
1036,2020-06-30,2020-07-15,300661.SZA,电子元件,increase,预增,55.0,80.0,67.5
1037,2020-06-30,2020-07-09,002311.SZA,农牧饲渔,increase,预增,55.0,65.0,60.0
1038,2020-06-30,2020-07-15,300758.SZA,化工行业,increase,预增,55.0,62.0,58.5
1039,2020-06-30,2020-07-14,300558.SZA,医药制造,increase,预增,55.0,75.0,65.0
1040,2020-06-30,2020-07-13,300019.SZA,化工行业,increase,预增,55.0,85.0,70.0
1041,2020-06-30,2020-06-30,688488.SHA,医药制造,increase,预增,56.0,56.0,56.0
1042,2020-06-30,2020-07-15,000750.SZA,券商信托,increase,预增,56.0,56.0,56.0
1043,2020-06-30,2020-07-08,900926.SHA,软件服务,increase,预增,56.0,76.0,66.0
1044,2020-06-30,2020-07-08,600845.SHA,软件服务,increase,预增,56.0,76.0,66.0
1045,2020-06-30,2020-04-25,002028.SZA,输配电气,increase,预增,56.05,108.07,82.06
1046,2020-06-30,2020-04-28,002708.SZA,汽车行业,increase,预增,56.07,122.96,89.515
1047,2020-06-30,2020-08-11,688335.SHA,环保工程,increase,预增,56.26,56.26,56.26
1048,2020-06-30,2020-07-04,002258.SZA,农药兽药,increase,预增,56.72,62.99,59.855
1049,2020-06-30,2020-07-23,603338.SHA,机械行业,increase,预增,56.83,56.83,56.83
1050,2020-06-30,2020-07-09,300214.SZA,塑胶制品,increase,预增,57.0,77.0,67.0
1051,2020-06-30,2020-07-15,002628.SZA,工程建设,increase,预增,59.14,98.92,79.03
1052,2020-06-30,2020-07-15,002008.SZA,机械行业,increase,预增,60.0,70.0,65.0
1053,2020-06-30,2020-07-10,300192.SZA,综合行业,increase,预增,60.0,90.0,75.0
1054,2020-06-30,2020-07-14,300777.SZA,材料行业,increase,预增,60.0,78.0,69.0
1055,2020-06-30,2020-07-15,300770.SZA,文化传媒,increase,预增,60.0,80.0,70.0
1056,2020-06-30,2020-07-15,002041.SZA,农牧饲渔,increase,预增,60.0,110.0,85.0
1057,2020-06-30,2020-07-15,600998.SHA,医药制造,increase,预增,60.53,65.09,62.81
1058,2020-06-30,2020-04-24,002515.SZA,食品饮料,increase,预增,60.61,116.69,88.65
1059,2020-06-30,2020-07-10,002791.SZA,金属制品,increase,预增,60.78,99.32,80.05
1060,2020-06-30,2020-07-14,002987.SZA,软件服务,increase,预增,60.86,77.98,69.42
1061,2020-06-30,2020-07-15,002896.SZA,机械行业,increase,预增,60.9,89.3,75.1
1062,2020-06-30,2020-07-01,601865.SHA,玻璃陶瓷,increase,预增,60.92,80.08,70.5
1063,2020-06-30,2020-07-15,002676.SZA,塑胶制品,increase,预增,61.11,109.44,85.275
1064,2020-06-30,2020-07-14,002560.SZA,输配电气,increase,预增,61.18,75.5,68.34
1065,2020-06-30,2020-06-23,300852.SZA,电子元件,increase,预增,61.33,91.76,76.545
1066,2020-06-30,2020-07-13,603609.SHA,农牧饲渔,increase,预增,61.56,69.91,65.735
1067,2020-06-30,2020-07-08,300308.SZA,通讯行业,increase,预增,62.08,91.5,76.79
1068,2020-06-30,2020-07-13,002489.SZA,木业家具,increase,预增,62.91,76.95,69.93
1069,2020-06-30,2020-06-22,300617.SZA,电力行业,increase,预增,64.24,91.61,77.925
1070,2020-06-30,2020-07-14,002459.SZA,专用设备,increase,预增,64.83,85.11,74.97
1071,2020-06-30,2020-07-18,600521.SHA,医药制造,increase,预增,65.0,85.0,75.0
1072,2020-06-30,2020-07-13,300119.SZA,医药制造,increase,预增,65.0,75.0,70.0
1073,2020-06-30,2020-07-15,002134.SZA,电子元件,increase,预增,65.52,91.66,78.59
1074,2020-06-30,2020-07-31,603612.SHA,材料行业,increase,预增,65.83,95.98,80.905
1075,2020-06-30,2020-07-07,002985.SZA,航天航空,increase,预增,67.0,101.0,84.0
1076,2020-06-30,2020-07-14,002252.SZA,医药制造,increase,预增,68.0,80.0,74.0
1077,2020-06-30,2020-07-11,002498.SZA,输配电气,increase,预增,68.21,93.7,80.955
1078,2020-06-30,2020-07-14,002416.SZA,商业百货,increase,预增,68.73,86.19,77.46
1079,2020-06-30,2020-07-11,002660.SZA,电子元件,increase,预增,69.0,129.35,99.175
1080,2020-06-30,2020-07-02,300381.SZA,医药制造,increase,预增,70.0,90.0,80.0
1081,2020-06-30,2020-07-11,002481.SZA,食品饮料,increase,预增,70.0,110.0,90.0
1082,2020-06-30,2020-07-10,300690.SZA,输配电气,increase,预增,70.0,90.0,80.0
1083,2020-06-30,2020-07-13,300037.SZA,材料行业,increase,预增,70.0,80.0,75.0
1084,2020-06-30,2020-07-09,300569.SZA,输配电气,increase,预增,70.0,95.0,82.5
1085,2020-06-30,2020-07-11,002351.SZA,电子信息,increase,预增,70.0,80.0,75.0
1086,2020-06-30,2020-07-07,000661.SZA,医药制造,increase,预增,70.0,90.0,80.0
1087,2020-06-30,2020-07-07,300124.SZA,仪器仪表,increase,预增,70.0,100.0,85.0
1088,2020-06-30,2020-07-08,002825.SZA,塑胶制品,increase,预增,70.68,84.33,77.505
1089,2020-06-30,2020-07-16,603613.SHA,电子信息,increase,预增,70.76,75.38,73.07
1090,2020-06-30,2020-07-07,002803.SZA,文化传媒,increase,预增,71.0,76.0,73.5
1091,2020-06-30,2020-04-29,300115.SZA,电子元件,increase,预增,71.33,93.61,82.47
1092,2020-06-30,2020-07-14,000930.SZA,农牧饲渔,increase,预增,72.0,115.0,93.5
1093,2020-06-30,2020-05-22,002661.SZA,食品饮料,increase,预增,72.95,120.99,96.97
1094,2020-06-30,2020-07-24,833819.SHA,nan,increase,预增,73.81,78.16,75.985
1095,2020-06-30,2020-07-15,002201.SZA,玻璃陶瓷,increase,预增,74.0,118.0,96.0
1096,2020-06-30,2020-07-06,300257.SZA,机械行业,increase,预增,75.0,125.0,100.0
1097,2020-06-30,2020-07-14,000712.SZA,多元金融,increase,预增,75.0,125.0,100.0
1098,2020-06-30,2020-07-07,000400.SZA,输配电气,increase,预增,76.0,91.0,83.5
1099,2020-06-30,2020-07-13,300671.SZA,电子元件,increase,预增,76.24,101.41,88.825
1100,2020-06-30,2020-07-15,000690.SZA,电力行业,increase,预增,76.65,120.82,98.735
1101,2020-06-30,2020-07-13,300235.SZA,电子信息,increase,预增,78.0,98.0,88.0
1102,2020-06-30,2020-07-10,002452.SZA,输配电气,increase,预增,78.63,136.42,107.525
1103,2020-06-30,2020-07-14,300673.SZA,食品饮料,increase,预增,78.79,100.6,89.695
1104,2020-06-30,2020-07-07,002578.SZA,有色金属,increase,预增,80.0,100.0,90.0
1105,2020-06-30,2020-04-25,002644.SZA,医药制造,increase,预增,80.0,130.0,105.0
1106,2020-06-30,2020-07-14,002979.SZA,仪器仪表,increase,预增,80.0,110.0,95.0
1107,2020-06-30,2020-07-07,600330.SHA,电子元件,increase,预增,80.0,90.0,85.0
1108,2020-06-30,2020-07-15,300435.SZA,机械行业,increase,预增,80.0,100.0,90.0
1109,2020-06-30,2020-07-15,600547.SHA,贵金属,increase,预增,80.0,110.0,95.0
1110,2020-06-30,2020-07-14,002959.SZA,家电行业,increase,预增,80.0,110.0,95.0
1111,2020-06-30,2020-07-14,603218.SHA,机械行业,increase,预增,80.0,100.0,90.0
1112,2020-06-30,2020-07-15,000061.SZA,农牧饲渔,increase,预增,81.85,136.89,109.37
1113,2020-06-30,2020-07-13,300211.SZA,通讯行业,increase,预增,82.2,110.54,96.37
1114,2020-06-30,2020-07-03,603317.SHA,食品饮料,increase,预增,82.85,101.18,92.015
1115,2020-06-30,2020-07-14,000589.SZA,汽车行业,increase,预增,82.93,115.22,99.075
1116,2020-06-30,2020-07-24,300857.SZA,电子信息,increase,预增,83.49,89.54,86.515
1117,2020-06-30,2020-07-14,002886.SZA,塑胶制品,increase,预增,85.0,120.0,102.5
1118,2020-06-30,2020-07-09,300496.SZA,电子信息,increase,预增,85.0,105.0,95.0
1119,2020-06-30,2020-07-11,002467.SZA,电信运营,increase,预增,85.0,115.0,100.0
1120,2020-06-30,2020-07-08,300767.SZA,塑胶制品,increase,预增,85.0,115.0,100.0
1121,2020-06-30,2020-07-14,002049.SZA,电子元件,increase,预增,85.0,115.0,100.0
1122,2020-06-30,2020-07-15,000548.SZA,高速公路,increase,预增,87.0,181.0,134.0
1123,2020-06-30,2020-07-11,002866.SZA,电子元件,increase,预增,87.59,99.32,93.455
1124,2020-06-30,2020-07-14,001914.SZA,房地产,increase,预增,88.66,124.04,106.35
1125,2020-06-30,2020-07-14,002847.SZA,食品饮料,increase,预增,88.94,96.49,92.715
1126,2020-06-30,2020-07-25,300554.SZA,机械行业,increase,预增,89.92,121.57,105.745
1127,2020-06-30,2020-07-10,300363.SZA,医药制造,increase,预增,90.0,110.0,100.0
1128,2020-06-30,2020-07-22,603015.SHA,仪器仪表,increase,预增,90.0,110.0,100.0
1129,2020-06-30,2020-07-15,300566.SZA,电子元件,increase,预增,90.0,120.0,105.0
1130,2020-06-30,2020-07-15,002797.SZA,券商信托,increase,预增,90.0,110.0,100.0
1131,2020-06-30,2020-07-18,600678.SHA,水泥建材,increase,预增,90.0,110.0,100.0
1132,2020-06-30,2020-05-27,300497.SZA,医药制造,increase,预增,90.0,110.0,100.0
1133,2020-06-30,2020-06-23,002001.SZA,医药制造,increase,预增,90.0,100.0,95.0
1134,2020-06-30,2020-06-07,688017.SHA,机械行业,increase,预增,90.91,174.91,132.91
1135,2020-06-30,2020-04-29,002218.SZA,材料行业,increase,预增,91.3,153.54,122.42
1136,2020-06-30,2020-07-15,000628.SZA,工程建设,increase,预增,94.84,135.69,115.265
1137,2020-06-30,2020-07-01,603189.SHA,软件服务,increase,预增,95.2,131.8,113.5
1138,2020-06-30,2020-07-13,002920.SZA,汽车行业,increase,预增,95.62,124.96,110.29
1139,2020-06-30,2020-07-24,601066.SHA,券商信托,increase,预增,96.54,96.54,96.54
1140,2020-06-30,2020-07-23,601991.SHA,电力行业,increase,预增,97.0,117.0,107.0
1141,2020-06-30,2020-07-07,831370.SHA,nan,increase,预增,98.95,98.95,98.95
1142,2020-06-30,2020-04-28,002409.SZA,化工行业,increase,预增,99.3,129.2,114.25
1143,2020-06-30,2020-07-14,300092.SZA,机械行业,increase,预增,99.98,128.55,114.265
1144,2020-06-30,2020-07-03,300562.SZA,医疗行业,increase,预增,100.0,130.0,115.0
1145,2020-06-30,2020-04-28,002401.SZA,软件服务,increase,预增,100.0,150.0,125.0
1146,2020-06-30,2020-07-10,300453.SZA,医疗行业,increase,预增,100.0,125.0,112.5
1147,2020-06-30,2020-07-15,002297.SZA,材料行业,increase,扭亏,100.0,141.24,120.62
1148,2020-06-30,2020-07-14,300684.SZA,材料行业,increase,预增,100.0,130.0,115.0
1149,2020-06-30,2020-07-15,002765.SZA,机械行业,increase,扭亏,100.0,116.16,108.08
1150,2020-06-30,2020-04-30,600834.SHA,交运物流,increase,预增,100.0,,100.0
1151,2020-06-30,2020-07-15,300129.SZA,输配电气,increase,预增,100.0,120.0,110.0
1152,2020-06-30,2020-07-13,603058.SHA,造纸印刷,increase,预增,100.0,114.0,107.0
1153,2020-06-30,2020-07-06,300482.SZA,医药制造,increase,预增,100.0,120.0,110.0
1154,2020-06-30,2020-07-08,002223.SZA,医疗行业,increase,预增,100.0,110.0,105.0
1155,2020-06-30,2020-07-15,002431.SZA,园林工程,increase,扭亏,100.0,126.36,113.18
1156,2020-06-30,2020-07-15,002865.SZA,汽车行业,increase,扭亏,100.0,111.2,105.6
1157,2020-06-30,2020-06-11,002576.SZA,输配电气,increase,预增,100.0,150.0,125.0
1158,2020-06-30,2020-07-15,002089.SZA,通讯行业,increase,扭亏,100.33,100.49,100.41
1159,2020-06-30,2020-07-14,000982.SZA,纺织服装,increase,扭亏,101.21,101.39,101.3
1160,2020-06-30,2020-07-11,000876.SZA,农牧饲渔,increase,预增,101.68,104.88,103.28
1161,2020-06-30,2020-07-14,603606.SHA,输配电气,increase,预增,103.0,103.0,103.0
1162,2020-06-30,2020-07-15,002786.SZA,机械行业,increase,扭亏,103.7,105.4,104.55
1163,2020-06-30,2020-07-28,900955.SHA,旅游酒店,increase,扭亏,103.92,105.88,104.9
1164,2020-06-30,2020-07-28,600555.SHA,旅游酒店,increase,扭亏,103.92,105.88,104.9
1165,2020-06-30,2020-07-15,002170.SZA,化肥行业,increase,预增,104.08,206.12,155.1
1166,2020-06-30,2020-07-13,300219.SZA,电子元件,increase,扭亏,104.2,106.3,105.25
1167,2020-06-30,2020-07-15,000981.SZA,汽车行业,increase,扭亏,105.82,108.73,107.275
1168,2020-06-30,2020-07-14,300139.SZA,电子元件,increase,扭亏,105.87,108.69,107.28
1169,2020-06-30,2020-07-14,002012.SZA,造纸印刷,increase,预增,105.99,180.9,143.445
1170,2020-06-30,2020-07-15,000803.SZA,综合行业,increase,扭亏,106.29,109.44,107.865
1171,2020-06-30,2020-07-15,002213.SZA,汽车行业,increase,扭亏,106.45,109.22,107.835
1172,2020-06-30,2020-07-14,603733.SHA,造纸印刷,increase,预增,106.49,121.79,114.14
1173,2020-06-30,2020-07-15,002188.SZA,电子元件,increase,扭亏,106.73,109.72,108.225
1174,2020-06-30,2020-07-10,002982.SZA,农牧饲渔,increase,预增,107.0,117.74,112.37
1175,2020-06-30,2020-07-14,000911.SZA,食品饮料,increase,扭亏,107.63,108.63,108.13
1176,2020-06-30,2020-07-15,002319.SZA,化工行业,increase,扭亏,107.79,111.63,109.71
1177,2020-06-30,2020-07-15,002121.SZA,仪器仪表,increase,扭亏,109.03,113.54,111.285
1178,2020-06-30,2020-04-29,002006.SZA,机械行业,increase,扭亏,109.25,118.5,113.875
1179,2020-06-30,2020-04-28,002192.SZA,电子元件,increase,扭亏,109.61,113.46,111.535
1180,2020-06-30,2020-07-14,000529.SZA,食品饮料,increase,预增,110.0,130.0,120.0
1181,2020-06-30,2020-07-15,000890.SZA,金属制品,increase,扭亏,110.39,115.59,112.99
1182,2020-06-30,2020-07-23,603002.SHA,化工行业,increase,预增,112.0,129.0,120.5
1183,2020-06-30,2020-07-08,300841.SZA,医药制造,increase,预增,112.33,118.23,115.28
1184,2020-06-30,2020-06-20,000875.SZA,电力行业,increase,预增,113.22,132.3,122.76
1185,2020-06-30,2020-07-09,002077.SZA,房地产,increase,扭亏,113.32,116.65,114.985
1186,2020-06-30,2020-07-15,000995.SZA,酿酒行业,increase,扭亏,113.46,119.89,116.675
1187,2020-06-30,2020-07-20,300701.SZA,电子元件,increase,预增,115.0,135.0,125.0
1188,2020-06-30,2020-07-15,002072.SZA,软件服务,increase,扭亏,115.71,128.27,121.99
1189,2020-06-30,2020-07-15,002774.SZA,机械行业,increase,扭亏,115.74,178.72,147.23
1190,2020-06-30,2020-07-15,002199.SZA,电子元件,increase,扭亏,115.91,123.87,119.89
1191,2020-06-30,2020-07-01,300364.SZA,文化传媒,increase,扭亏,116.52,119.82,118.17
1192,2020-06-30,2020-07-11,000908.SZA,医药制造,increase,预增,116.71,225.06,170.885
1193,2020-06-30,2020-07-08,300443.SZA,输配电气,increase,预增,116.83,129.22,123.025
1194,2020-06-30,2020-07-15,603258.SHA,软件服务,increase,预增,117.17,164.03,140.6
1195,2020-06-30,2020-07-08,603601.SHA,材料行业,increase,预增,120.0,140.0,130.0
