,date,ndate,instrument,hymc,forecast,forecasttype,increasel,increaset,zfpx
4189,2018-12-31,2019-01-24,836610.SHA,nan,increase,预增,48.95,58.88,53.915
4190,2018-12-31,2019-01-25,601155.SHA,房地产,increase,预增,49.0,74.0,61.5
4191,2018-12-31,2018-10-25,002106.SZA,电子元件,increase,预增,49.04,91.62,70.33
4192,2018-12-31,2019-01-28,300383.SZA,电信运营,increase,预增,49.13,60.6,54.865
4193,2018-12-31,2019-01-03,300347.SZA,医药制造,increase,预增,49.49,66.11,57.8
4194,2018-12-31,2019-01-18,300545.SZA,电子元件,increase,预增,49.5,59.23,54.365
4195,2018-12-31,2019-01-22,600516.SHA,材料行业,increase,预增,49.64,57.93,53.785
4196,2018-12-31,2019-01-26,000606.SZA,软件服务,increase,略增,49.88,49.88,49.88
4197,2018-12-31,2018-10-29,002254.SZA,化纤行业,increase,预增,49.9,79.88,64.89
4198,2018-12-31,2019-01-31,600362.SHA,有色金属,increase,略增,49.94,49.94,49.94
4199,2018-12-31,2018-10-22,002825.SZA,塑胶制品,increase,预增,50.0,100.0,75.0
4200,2018-12-31,2018-10-24,002691.SZA,机械行业,increase,预增,50.0,100.0,75.0
4201,2018-12-31,2019-01-22,603826.SHA,材料行业,increase,预增,50.0,60.0,55.0
4202,2018-12-31,2019-01-29,600809.SHA,酿酒行业,increase,预增,50.0,60.0,55.0
4203,2018-12-31,2019-01-25,600057.SHA,交运物流,increase,预增,50.0,50.0,50.0
4204,2018-12-31,2018-12-25,300476.SZA,电子元件,increase,预增,50.0,60.0,55.0
4205,2018-12-31,2019-01-31,000566.SZA,医药制造,increase,预增,50.0,100.0,75.0
4206,2018-12-31,2019-01-08,002916.SZA,电子元件,increase,预增,50.0,60.0,55.0
4207,2018-12-31,2019-01-31,300174.SZA,化工行业,increase,预增,50.0,80.0,65.0
4208,2018-12-31,2019-01-31,600981.SHA,国际贸易,increase,预增,50.0,70.0,60.0
4209,2018-12-31,2019-01-31,601336.SHA,保险,increase,预增,50.0,50.0,50.0
4210,2018-12-31,2019-01-31,300190.SZA,环保工程,increase,预增,50.0,80.0,65.0
4211,2018-12-31,2019-01-31,002228.SZA,包装材料,increase,预增,50.0,80.0,65.0
4212,2018-12-31,2018-10-12,300212.SZA,软件服务,increase,预增,50.0,80.0,65.0
4213,2018-12-31,2018-10-26,002120.SZA,交运物流,increase,预增,50.0,75.0,62.5
4214,2018-12-31,2018-10-20,000656.SZA,房地产,increase,预增,50.0,100.0,75.0
4215,2018-12-31,2018-10-31,002717.SZA,环保工程,increase,预增,50.0,85.0,67.5
4216,2018-12-31,2019-01-18,300390.SZA,电子元件,increase,预增,50.0,80.0,65.0
4217,2018-12-31,2019-01-28,300500.SZA,工程建设,increase,预增,50.0,70.0,60.0
4218,2018-12-31,2019-01-18,000407.SZA,石油行业,increase,预增,50.0,100.0,75.0
4219,2018-12-31,2018-10-31,002605.SZA,文教休闲,increase,预增,50.0,100.0,75.0
4220,2018-12-31,2019-01-30,000547.SZA,通讯行业,increase,预增,50.0,66.0,58.0
4221,2018-12-31,2018-10-31,002796.SZA,金属制品,increase,预增,50.0,100.0,75.0
4222,2018-12-31,2018-10-24,002842.SZA,有色金属,increase,预增,50.0,100.0,75.0
4223,2018-12-31,2019-01-24,600775.SHA,通讯行业,increase,预增,50.0,70.0,60.0
4224,2018-12-31,2019-01-24,002214.SZA,安防设备,increase,预增,50.0,80.0,65.0
4225,2018-12-31,2019-01-26,600565.SHA,房地产,increase,预增,50.0,60.0,55.0
4226,2018-12-31,2018-10-25,002095.SZA,电子信息,increase,预增,50.0,100.0,75.0
4227,2018-12-31,2019-01-29,600505.SHA,电力行业,increase,预增,50.0,50.0,50.0
4228,2018-12-31,2019-01-31,600665.SHA,房地产,increase,预增,50.0,70.0,60.0
4229,2018-12-31,2018-10-19,002697.SZA,商业百货,increase,预增,50.0,90.0,70.0
4230,2018-12-31,2018-10-29,002640.SZA,国际贸易,increase,预增,50.0,80.0,65.0
4231,2018-12-31,2019-01-29,603558.SHA,纺织服装,increase,预增,50.0,90.0,70.0
4232,2018-12-31,2019-01-31,600491.SHA,工程建设,increase,预增,50.04,59.93,54.985
4233,2018-12-31,2019-02-28,834475.SHA,nan,increase,预增,50.05,50.05,50.05
4234,2018-12-31,2019-01-26,600863.SHA,电力行业,increase,预增,50.15,55.99,53.07
4235,2018-12-31,2019-01-18,300735.SZA,电子元件,increase,预增,50.38,61.9,56.14
4236,2018-12-31,2019-01-26,600763.SHA,医疗行业,increase,预增,50.5,55.0,52.75
4237,2018-12-31,2019-01-31,002125.SZA,化工行业,increase,预增,50.51,90.79,70.65
4238,2018-12-31,2019-01-28,300391.SZA,机械行业,increase,预增,50.61,64.95,57.78
4239,2018-12-31,2019-01-24,870704.SHA,nan,increase,预增,50.67,65.25,57.96
4240,2018-12-31,2019-01-28,300346.SZA,材料行业,increase,预增,50.71,62.53,56.62
4241,2018-12-31,2018-10-29,002386.SZA,化工行业,increase,预增,50.99,60.73,55.86
4242,2018-12-31,2019-01-30,000597.SZA,医药制造,increase,预增,51.0,85.0,68.0
4243,2018-12-31,2019-01-11,600888.SHA,有色金属,increase,预增,51.0,62.0,56.5
4244,2018-12-31,2019-01-30,600982.SHA,电力行业,increase,预增,51.06,66.68,58.87
4245,2018-12-31,2019-01-31,000978.SZA,旅游酒店,increase,预增,51.11,51.11,51.11
4246,2018-12-31,2019-02-25,836116.SHA,nan,increase,预增,51.56,51.56,51.56
4247,2018-12-31,2019-02-28,836801.SHA,nan,increase,预增,51.6,51.6,51.6
4248,2018-12-31,2018-10-30,000731.SZA,化肥行业,increase,预增,51.67,77.37,64.52
4249,2018-12-31,2019-01-15,900926.SHA,软件服务,increase,预增,51.73,61.14,56.435
4250,2018-12-31,2019-01-15,600845.SHA,软件服务,increase,预增,51.73,61.14,56.435
4251,2018-12-31,2019-01-22,300572.SZA,仪器仪表,increase,预增,51.81,61.93,56.87
4252,2018-12-31,2019-01-29,300538.SZA,化工行业,increase,预增,51.88,73.58,62.73
4253,2018-12-31,2019-02-28,838210.SHA,nan,increase,预增,52.18,52.18,52.18
4254,2018-12-31,2019-02-27,833819.SHA,nan,increase,预增,52.57,52.57,52.57
4255,2018-12-31,2019-02-27,871082.SHA,nan,increase,预增,52.61,52.61,52.61
4256,2018-12-31,2019-01-30,000420.SZA,化纤行业,increase,预增,53.06,75.25,64.155
4257,2018-12-31,2019-02-27,836433.SHA,nan,increase,预增,53.15,53.15,53.15
4258,2018-12-31,2019-01-24,200553.SZA,农药兽药,increase,预增,53.15,62.1,57.625
4259,2018-12-31,2019-01-24,000553.SZA,农药兽药,increase,预增,53.15,62.1,57.625
4260,2018-12-31,2019-01-26,600125.SHA,交运物流,increase,预增,53.5,53.5,53.5
4261,2018-12-31,2019-03-25,833742.SHA,nan,increase,预增,54.17,54.17,54.17
4262,2018-12-31,2019-03-25,834496.SHA,nan,increase,预增,54.28,54.28,54.28
4263,2018-12-31,2019-01-31,300251.SZA,文化传媒,increase,预增,54.57,84.01,69.29
4264,2018-12-31,2019-01-17,300702.SZA,医药制造,increase,预增,54.72,79.67,67.195
4265,2018-12-31,2019-01-08,603278.SHA,金属制品,increase,预增,54.74,54.74,54.74
4266,2018-12-31,2019-01-23,603030.SHA,装修装饰,increase,预增,54.77,66.91,60.84
4267,2018-12-31,2019-02-28,834134.SHA,nan,increase,预增,54.77,78.58,66.675
4268,2018-12-31,2019-01-30,600622.SHA,房地产,increase,预增,54.85,54.85,54.85
4269,2018-12-31,2019-01-19,603027.SHA,食品饮料,increase,预增,55.0,75.0,65.0
4270,2018-12-31,2019-01-11,300699.SZA,化工行业,increase,预增,55.0,65.0,60.0
4271,2018-12-31,2019-01-25,600190.SHA,港口水运,increase,预增,55.0,75.0,65.0
4272,2018-12-31,2019-01-28,300328.SZA,金属制品,increase,预增,55.0,85.0,70.0
4273,2018-12-31,2019-01-10,002475.SZA,电子元件,increase,预增,55.0,65.0,60.0
4274,2018-12-31,2019-01-25,900952.SHA,港口水运,increase,预增,55.0,75.0,65.0
4275,2018-12-31,2018-10-29,002422.SZA,医药制造,increase,预增,55.0,85.0,70.0
4276,2018-12-31,2018-10-22,002127.SZA,综合行业,increase,预增,55.35,77.81,66.58
4277,2018-12-31,2019-02-28,833994.SHA,nan,increase,预增,55.44,55.44,55.44
4278,2018-12-31,2019-02-26,870773.SHA,nan,increase,预增,55.47,55.47,55.47
4279,2018-12-31,2018-10-30,002709.SZA,化工行业,increase,预增,55.61,65.47,60.54
4280,2018-12-31,2019-01-30,600603.SHA,交运物流,increase,预增,56.0,85.0,70.5
4281,2018-12-31,2019-01-24,300618.SZA,有色金属,increase,预增,56.0,67.0,61.5
4282,2018-12-31,2019-01-10,600131.SHA,电力行业,increase,预增,56.0,56.0,56.0
4283,2018-12-31,2019-03-19,833066.SHA,nan,increase,预增,56.04,56.04,56.04
4284,2018-12-31,2019-02-26,831888.SHA,nan,increase,预增,56.05,56.05,56.05
4285,2018-12-31,2019-03-19,834707.SHA,nan,increase,预增,56.05,56.05,56.05
4286,2018-12-31,2019-02-01,603713.SHA,交运物流,increase,预增,56.2,56.2,56.2
4287,2018-12-31,2019-01-30,002384.SZA,金属制品,increase,预增,56.79,56.79,56.79
4288,2018-12-31,2018-10-24,002637.SZA,化工行业,increase,预增,56.81,100.72,78.765
4289,2018-12-31,2019-01-25,600466.SHA,房地产,increase,预增,57.0,79.0,68.0
4290,2018-12-31,2019-01-26,600771.SHA,医药制造,increase,预增,57.0,57.0,57.0
4291,2018-12-31,2019-01-24,600486.SHA,农药兽药,increase,预增,57.0,57.0,57.0
4292,2018-12-31,2019-01-22,603878.SHA,钢铁行业,increase,预增,57.0,57.0,57.0
4293,2018-12-31,2019-01-30,603583.SHA,专用设备,increase,预增,57.15,63.48,60.315
4294,2018-12-31,2019-01-24,300559.SZA,软件服务,increase,预增,57.23,70.9,64.065
4295,2018-12-31,2019-02-28,430225.SZA,nan,increase,预增,57.56,57.56,57.56
4296,2018-12-31,2019-01-15,601619.SHA,电力行业,increase,预增,57.61,69.74,63.675
4297,2018-12-31,2019-01-31,600332.SHA,医药制造,increase,预增,57.64,89.17,73.405
4298,2018-12-31,2019-02-27,832028.SHA,nan,increase,预增,57.85,63.77,60.81
4299,2018-12-31,2019-01-22,000859.SZA,塑胶制品,increase,预增,58.0,58.0,58.0
4300,2018-12-31,2019-01-24,603035.SHA,汽车行业,increase,预增,58.0,58.0,58.0
4301,2018-12-31,2019-01-31,601558.SHA,输配电气,increase,预增,58.0,58.0,58.0
4302,2018-12-31,2019-01-30,000062.SZA,电子元件,increase,预增,58.0,68.0,63.0
4303,2018-12-31,2019-01-29,600668.SHA,水泥建材,increase,预增,58.0,78.0,68.0
4304,2018-12-31,2019-01-29,300684.SZA,材料行业,increase,预增,58.07,82.38,70.225
4305,2018-12-31,2019-02-19,832340.SHA,nan,increase,预增,58.31,61.71,60.01
4306,2018-12-31,2019-04-29,833896.SHA,nan,increase,预增,58.31,58.31,58.31
4307,2018-12-31,2019-02-19,603613.SHA,电子信息,increase,预增,58.31,61.71,60.01
4308,2018-12-31,2019-01-31,600378.SHA,化工行业,increase,预增,58.52,64.68,61.6
4309,2018-12-31,2019-01-28,836870.SHA,nan,increase,预增,58.77,66.71,62.74
4310,2018-12-31,2019-01-25,000886.SZA,房地产,increase,预增,59.0,101.0,80.0
4311,2018-12-31,2018-11-29,300752.SZA,电子元件,increase,预增,59.18,69.28,64.23
4312,2018-12-31,2018-11-28,000723.SZA,煤炭采选,increase,预增,59.63,87.81,73.72
4313,2018-12-31,2019-02-25,832280.SHA,nan,increase,预增,60.0,67.0,63.5
4314,2018-12-31,2019-01-25,000860.SZA,酿酒行业,increase,预增,60.0,90.0,75.0
4315,2018-12-31,2018-10-29,002135.SZA,工程建设,increase,预增,60.0,100.0,80.0
4316,2018-12-31,2019-01-24,300490.SZA,输配电气,increase,预增,60.0,90.0,75.0
4317,2018-12-31,2019-01-28,300067.SZA,化工行业,increase,预增,60.0,70.0,65.0
4318,2018-12-31,2018-10-20,002539.SZA,化肥行业,increase,预增,60.0,90.0,75.0
4319,2018-12-31,2019-01-29,000099.SZA,民航机场,increase,预增,60.0,75.0,67.5
4320,2018-12-31,2018-10-26,000906.SZA,商业百货,increase,预增,60.0,80.0,70.0
4321,2018-12-31,2019-01-08,300657.SZA,电子元件,increase,预增,60.0,90.0,75.0
4322,2018-12-31,2019-01-25,002282.SZA,机械行业,increase,预增,60.0,100.0,80.0
4323,2018-12-31,2018-10-31,002382.SZA,医疗行业,increase,预增,60.0,90.0,75.0
4324,2018-12-31,2018-10-16,002661.SZA,食品饮料,increase,预增,60.0,110.0,85.0
4325,2018-12-31,2019-01-18,603588.SHA,环保工程,increase,预增,60.0,80.0,70.0
4326,2018-12-31,2018-10-18,002075.SZA,钢铁行业,increase,预增,60.0,100.0,80.0
4327,2018-12-31,2019-01-29,603638.SHA,专用设备,increase,预增,60.0,60.0,60.0
4328,2018-12-31,2019-01-29,000880.SZA,船舶制造,increase,预增,60.0,106.0,83.0
4329,2018-12-31,2019-01-21,300486.SZA,专用设备,increase,预增,60.06,85.24,72.65
4330,2018-12-31,2019-03-18,835212.SHA,nan,increase,预增,60.24,70.44,65.34
4331,2018-12-31,2019-01-25,603980.SHA,化工行业,increase,预增,60.39,78.01,69.2
4332,2018-12-31,2018-10-17,002099.SZA,医药制造,increase,预增,60.72,89.94,75.33
4333,2018-12-31,2019-02-28,831343.SHA,nan,increase,预增,60.89,101.12,81.005
4334,2018-12-31,2019-01-31,000932.SZA,钢铁行业,increase,预增,61.0,68.0,64.5
4335,2018-12-31,2018-10-30,002373.SZA,软件服务,increase,预增,61.09,82.57,71.83
4336,2018-12-31,2019-01-31,300420.SZA,机械行业,increase,预增,61.15,90.8,75.975
4337,2018-12-31,2019-02-26,835425.SHA,nan,increase,预增,61.47,109.91,85.69
4338,2018-12-31,2019-01-26,600352.SHA,化工行业,increase,预增,61.69,69.78,65.735
4339,2018-12-31,2018-12-04,002942.SZA,农药兽药,increase,预增,61.8,78.9,70.35
4340,2018-12-31,2018-12-20,300567.SZA,专用设备,increase,预增,61.82,73.81,67.815
4341,2018-12-31,2019-02-28,872351.SHA,nan,increase,预增,62.76,62.76,62.76
4342,2018-12-31,2019-02-25,870040.SHA,nan,increase,预增,63.05,63.05,63.05
4343,2018-12-31,2019-03-11,835213.SHA,nan,increase,预增,63.19,79.5,71.345
4344,2018-12-31,2019-01-16,300034.SZA,材料行业,increase,预增,63.26,92.47,77.865
4345,2018-12-31,2019-02-27,839167.SHA,nan,increase,预增,63.44,63.44,63.44
4346,2018-12-31,2019-01-31,832821.SHA,nan,increase,预增,63.65,74.15,68.9
4347,2018-12-31,2019-01-25,836859.SHA,nan,increase,预增,63.81,72.0,67.905
4348,2018-12-31,2018-10-26,002395.SZA,塑胶制品,increase,预增,65.0,115.0,90.0
4349,2018-12-31,2019-01-31,300444.SZA,输配电气,increase,预增,65.0,95.0,80.0
4350,2018-12-31,2019-01-29,600777.SHA,石油行业,increase,预增,65.0,75.0,70.0
4351,2018-12-31,2019-01-25,600578.SHA,电力行业,increase,预增,65.0,65.0,65.0
4352,2018-12-31,2018-10-26,002669.SZA,材料行业,increase,预增,65.0,115.0,90.0
4353,2018-12-31,2019-01-31,603993.SHA,有色金属,increase,预增,65.7,78.9,72.3
4354,2018-12-31,2018-10-24,002243.SZA,包装材料,increase,预增,65.71,113.05,89.38
4355,2018-12-31,2019-02-28,839296.SHA,nan,increase,预增,66.13,71.02,68.575
4356,2018-12-31,2019-01-18,300575.SZA,农药兽药,increase,预增,66.2,74.73,70.465
4357,2018-12-31,2019-01-31,000557.SZA,交运物流,increase,预增,66.68,66.68,66.68
4358,2018-12-31,2019-02-28,835197.SHA,nan,increase,预增,66.86,66.86,66.86
4359,2018-12-31,2019-01-23,603636.SHA,软件服务,increase,预增,66.95,94.13,80.54
4360,2018-12-31,2019-02-28,836875.SHA,nan,increase,预增,67.01,67.01,67.01
4361,2018-12-31,2019-01-17,601003.SHA,钢铁行业,increase,预增,67.46,78.91,73.185
4362,2018-12-31,2019-02-12,871814.SHA,nan,increase,预增,67.53,75.7,71.615
4363,2018-12-31,2019-01-26,600206.SHA,材料行业,increase,预增,67.58,108.91,88.245
4364,2018-12-31,2019-01-29,600722.SHA,化工行业,increase,预增,68.0,68.0,68.0
4365,2018-12-31,2019-01-31,000778.SZA,金属制品,increase,预增,68.0,97.0,82.5
4366,2018-12-31,2019-01-15,600567.SHA,造纸印刷,increase,预增,68.0,68.0,68.0
4367,2018-12-31,2019-02-27,839719.SHA,nan,increase,预增,68.06,68.06,68.06
4368,2018-12-31,2018-10-30,002751.SZA,木业家具,increase,预增,68.46,110.57,89.515
4369,2018-12-31,2019-01-09,000683.SZA,化工行业,increase,预增,68.66,96.76,82.71
4370,2018-12-31,2019-01-10,871942.SHA,nan,increase,预增,68.75,106.25,87.5
4371,2018-12-31,2019-01-31,600295.SHA,钢铁行业,increase,预增,69.0,85.0,77.0
4372,2018-12-31,2019-01-31,900936.SHA,钢铁行业,increase,预增,69.0,85.0,77.0
4373,2018-12-31,2019-01-31,000757.SZA,汽车行业,increase,预增,69.44,69.44,69.44
4374,2018-12-31,2019-02-28,837472.SHA,nan,increase,预增,69.76,69.76,69.76
4375,2018-12-31,2018-10-24,002738.SZA,工程建设,increase,预增,70.0,120.0,95.0
4376,2018-12-31,2018-10-23,002009.SZA,机械行业,increase,预增,70.0,120.0,95.0
4377,2018-12-31,2019-01-31,002510.SZA,汽车行业,increase,预增,70.0,120.0,95.0
4378,2018-12-31,2018-10-22,002001.SZA,医药制造,increase,预增,70.0,100.0,85.0
4379,2018-12-31,2019-01-22,603505.SHA,材料行业,increase,预增,70.0,90.0,80.0
4380,2018-12-31,2019-01-19,300318.SZA,医疗行业,increase,预增,70.0,90.0,80.0
4381,2018-12-31,2018-10-23,002461.SZA,酿酒行业,increase,预增,70.0,120.0,95.0
4382,2018-12-31,2019-01-12,002405.SZA,软件服务,increase,预增,70.0,100.0,85.0
4383,2018-12-31,2018-10-27,002371.SZA,电子元件,increase,预增,70.0,120.0,95.0
4384,2018-12-31,2018-10-27,002541.SZA,水泥建材,increase,预增,70.0,100.0,85.0
4385,2018-12-31,2019-01-10,300630.SZA,医药制造,increase,预增,70.0,85.0,77.5
4386,2018-12-31,2019-01-16,600317.SHA,港口水运,increase,预增,70.0,90.0,80.0
4387,2018-12-31,2019-01-31,603259.SHA,医疗行业,increase,预增,70.0,86.0,78.0
4388,2018-12-31,2019-01-31,600017.SHA,港口水运,increase,预增,70.0,80.0,75.0
4389,2018-12-31,2019-01-25,600239.SHA,房地产,increase,预增,70.0,89.0,79.5
4390,2018-12-31,2019-01-24,300300.SZA,软件服务,increase,预增,70.31,100.3,85.305
4391,2018-12-31,2019-01-30,300467.SZA,软件服务,increase,预增,70.9,100.19,85.545
4392,2018-12-31,2019-01-31,600250.SHA,纺织服装,increase,预增,71.0,120.0,95.5
4393,2018-12-31,2019-01-30,300150.SZA,电子信息,increase,预增,71.14,120.34,95.74
4394,2018-12-31,2019-02-28,835483.SHA,nan,increase,预增,71.15,71.15,71.15
4395,2018-12-31,2019-02-28,830793.SHA,nan,increase,预增,71.72,71.72,71.72
4396,2018-12-31,2019-02-25,833037.SHA,nan,increase,预增,72.74,72.74,72.74
4397,2018-12-31,2019-01-17,300094.SZA,农牧饲渔,increase,预增,72.76,93.57,83.165
4398,2018-12-31,2019-01-29,600779.SHA,酿酒行业,increase,预增,73.0,73.0,73.0
4399,2018-12-31,2018-10-26,002619.SZA,文化传媒,increase,预增,74.42,113.18,93.8
4400,2018-12-31,2019-02-18,834857.SHA,nan,increase,预增,74.61,103.71,89.16
4401,2018-12-31,2019-01-22,300217.SZA,机械行业,increase,预增,75.0,105.0,90.0
4402,2018-12-31,2019-01-30,600995.SHA,电力行业,increase,预增,75.0,95.0,85.0
4403,2018-12-31,2019-01-22,300121.SZA,化工行业,increase,预增,75.0,95.0,85.0
4404,2018-12-31,2019-03-15,832353.SHA,nan,increase,预增,75.7,99.66,87.68
4405,2018-12-31,2019-01-26,603113.SHA,煤炭采选,increase,预增,76.0,96.0,86.0
4406,2018-12-31,2019-01-31,300260.SZA,材料行业,increase,预增,76.08,103.88,89.98
4407,2018-12-31,2019-01-29,600782.SHA,钢铁行业,increase,预增,76.79,100.9,88.845
4408,2018-12-31,2019-01-18,603338.SHA,机械行业,increase,预增,77.0,77.0,77.0
4409,2018-12-31,2019-01-30,603936.SHA,电子元件,increase,预增,78.0,115.0,96.5
4410,2018-12-31,2019-01-24,300725.SZA,医疗行业,increase,预增,78.0,107.99,92.995
4411,2018-12-31,2019-01-23,600173.SHA,房地产,increase,预增,78.0,78.0,78.0
4412,2018-12-31,2019-01-07,300427.SZA,输配电气,increase,预增,78.04,103.48,90.76
4413,2018-12-31,2019-01-30,300123.SZA,船舶制造,increase,预增,78.13,107.13,92.63
4414,2018-12-31,2019-01-11,300506.SZA,装修装饰,increase,预增,78.51,96.36,87.435
4415,2018-12-31,2018-10-26,002453.SZA,软件服务,increase,预增,78.73,155.33,117.03
4416,2018-12-31,2019-02-22,870706.SHA,nan,increase,预增,78.82,78.82,78.82
4417,2018-12-31,2018-10-30,002133.SZA,房地产,increase,预增,78.97,105.29,92.13
4418,2018-12-31,2019-01-16,200055.SZA,金属制品,increase,预增,79.13,109.72,94.425
4419,2018-12-31,2019-01-16,000055.SZA,装修装饰,increase,预增,79.13,109.72,94.425
4420,2018-12-31,2019-01-25,300058.SZA,文化传媒,increase,预增,79.95,102.45,91.2
4421,2018-12-31,2019-01-23,600330.SHA,电子元件,increase,预增,80.0,95.0,87.5
4422,2018-12-31,2019-01-31,002397.SZA,纺织服装,increase,预增,80.0,130.0,105.0
4423,2018-12-31,2019-01-24,600677.SHA,通讯行业,increase,预增,80.0,110.0,95.0
4424,2018-12-31,2018-10-23,002392.SZA,材料行业,increase,预增,80.0,120.0,100.0
4425,2018-12-31,2019-01-31,002111.SZA,机械行业,increase,预增,80.0,110.0,95.0
4426,2018-12-31,2019-01-30,300012.SZA,综合行业,increase,预增,80.0,110.0,95.0
4427,2018-12-31,2019-01-11,600585.SHA,水泥建材,increase,预增,80.0,100.0,90.0
4428,2018-12-31,2019-01-30,600540.SHA,农牧饲渔,increase,预增,80.18,80.18,80.18
4429,2018-12-31,2019-01-15,837242.SHA,nan,increase,预增,80.78,92.75,86.765
4430,2018-12-31,2018-10-25,002182.SZA,有色金属,increase,预增,80.85,126.07,103.46
4431,2018-12-31,2019-01-30,831566.SHA,nan,increase,预增,81.6,81.6,81.6
4432,2018-12-31,2019-01-22,600793.SHA,造纸印刷,increase,预增,82.0,91.0,86.5
4433,2018-12-31,2019-01-25,600644.SHA,电力行业,increase,预增,82.18,82.18,82.18
4434,2018-12-31,2018-10-25,002526.SZA,机械行业,increase,预增,82.24,131.3,106.77
4435,2018-12-31,2019-01-30,601011.SHA,煤炭采选,increase,预增,82.25,102.66,92.455
4436,2018-12-31,2019-01-31,300200.SZA,材料行业,increase,预增,82.4,112.4,97.4
4437,2018-12-31,2019-01-16,300638.SZA,通讯行业,increase,预增,82.41,105.21,93.81
4438,2018-12-31,2019-02-26,833292.SHA,nan,increase,预增,82.48,82.48,82.48
4439,2018-12-31,2019-01-18,000672.SZA,水泥建材,increase,预增,83.0,102.0,92.5
4440,2018-12-31,2019-01-25,900918.SHA,玻璃陶瓷,increase,预增,83.0,83.0,83.0
4441,2018-12-31,2019-01-25,600819.SHA,玻璃陶瓷,increase,预增,83.0,83.0,83.0
4442,2018-12-31,2018-10-26,002549.SZA,化工行业,increase,预增,83.09,131.27,107.18
4443,2018-12-31,2018-10-30,002583.SZA,通讯行业,increase,预增,83.78,132.78,108.28
4444,2018-12-31,2019-01-31,000040.SZA,环保工程,increase,预增,83.79,120.55,102.17
4445,2018-12-31,2019-01-29,600714.SHA,材料行业,increase,预增,84.0,84.0,84.0
4446,2018-12-31,2019-01-22,601872.SHA,港口水运,increase,预增,84.0,104.0,94.0
4447,2018-12-31,2019-02-14,831177.SHA,nan,increase,预增,85.0,85.0,85.0
4448,2018-12-31,2019-02-27,837249.SHA,nan,increase,预增,85.0,115.0,100.0
4449,2018-12-31,2019-01-24,002616.SZA,家电行业,increase,预增,85.0,100.0,92.5
4450,2018-12-31,2019-02-27,832585.SHA,nan,increase,预增,85.49,85.49,85.49
4451,2018-12-31,2019-03-26,870844.SHA,nan,increase,预增,86.19,86.19,86.19
4452,2018-12-31,2019-01-19,000791.SZA,电力行业,increase,预增,87.6,99.57,93.585
4453,2018-12-31,2019-02-25,833790.SHA,nan,increase,预增,87.81,123.02,105.415
4454,2018-12-31,2019-02-25,688388.SHA,材料行业,increase,预增,87.81,123.02,105.415
4455,2018-12-31,2018-12-14,300568.SZA,材料行业,increase,预增,88.0,97.0,92.5
4456,2018-12-31,2018-11-28,000818.SZA,化工行业,increase,预增,88.0,135.0,111.5
4457,2018-12-31,2019-02-27,831450.SHA,nan,increase,预增,88.0,139.0,113.5
4458,2018-12-31,2019-01-28,000975.SZA,有色金属,increase,预增,88.05,93.93,90.99
4459,2018-12-31,2019-01-18,603118.SHA,电子信息,increase,预增,88.42,88.42,88.42
4460,2018-12-31,2019-02-28,833057.SHA,nan,increase,预增,88.73,88.73,88.73
4461,2018-12-31,2018-10-31,834179.SHA,nan,increase,预增,89.79,144.02,116.905
4462,2018-12-31,2019-01-23,000709.SZA,钢铁行业,increase,预增,89.87,103.63,96.75
4463,2018-12-31,2019-01-08,300456.SZA,航天航空,increase,预增,90.0,120.0,105.0
4464,2018-12-31,2018-10-20,002632.SZA,安防设备,increase,预增,90.0,140.0,115.0
4465,2018-12-31,2019-01-29,002023.SZA,航天航空,increase,预增,90.0,110.0,100.0
4466,2018-12-31,2018-11-16,831445.SHA,nan,increase,预增,90.28,102.96,96.62
4467,2018-12-31,2019-01-25,002819.SZA,仪器仪表,increase,预增,90.68,119.17,104.925
4468,2018-12-31,2019-01-28,000425.SZA,机械行业,increase,预增,91.06,110.66,100.86
4469,2018-12-31,2019-01-29,603260.SHA,化工行业,increase,预增,91.83,101.06,96.445
4470,2018-12-31,2019-01-31,600765.SHA,航天航空,increase,预增,92.07,92.07,92.07
4471,2018-12-31,2019-01-26,603916.SHA,化工行业,increase,预增,93.0,93.0,93.0
4472,2018-12-31,2018-12-14,837037.SHA,nan,increase,预增,94.57,108.46,101.515
4473,2018-12-31,2019-01-31,002037.SZA,化工行业,increase,预增,95.38,134.45,114.915
4474,2018-12-31,2019-01-10,300437.SZA,公用事业,increase,预增,95.46,125.4,110.43
4475,2018-12-31,2018-10-26,002430.SZA,专用设备,increase,预增,96.84,132.88,114.86
4476,2018-12-31,2019-01-29,600072.SHA,船舶制造,increase,预增,97.24,143.27,120.255
4477,2018-12-31,2019-02-27,834474.SHA,nan,increase,预增,97.29,105.88,101.585
4478,2018-12-31,2019-01-28,300601.SZA,医药制造,increase,预增,97.95,116.58,107.265
4479,2018-12-31,2019-02-26,430245.SZA,nan,increase,预增,97.97,97.97,97.97
4480,2018-12-31,2019-01-10,300006.SZA,医药制造,increase,预增,97.98,124.98,111.48
4481,2018-12-31,2019-01-30,000519.SZA,机械行业,increase,预增,98.4,153.95,126.175
4482,2018-12-31,2019-01-25,300496.SZA,电子信息,increase,预增,98.61,124.23,111.42
4483,2018-12-31,2018-10-29,002432.SZA,医疗行业,increase,扭亏,100.0,112.06,106.03
4484,2018-12-31,2018-11-20,002154.SZA,纺织服装,increase,预增,100.0,150.0,125.0
4485,2018-12-31,2018-10-25,002291.SZA,纺织服装,increase,扭亏,100.0,108.52,104.26
